MSOA,long_commute_percent
E02001937,22.750511247443765
E02001938,25.53699284009546
E02001939,25.551601423487547
E02001941,23.731048121292023
E02001942,28.605482717520857
E02001943,25.36613942589338
E02001944,23.215108245048366
E02001945,34.85687903970452
E02001946,31.551634665282823
E02001947,27.27272727272727
E02001948,24.90583804143126
E02001949,29.59667852906287
E02001950,38.18259385665529
E02001951,42.345838723587754
E02001952,34.0867992766727
E02001953,33.20135746606335
E02001954,34.13812464907355
E02001955,45.08644222020018
E02001956,44.6121811556481
E02001957,40.23957409050577
E02001958,27.4212833798326
E02001959,28.377016129032256
E02001961,23.273657289002557
E02001962,28.64367816091954
E02001963,23.19088319088319
E02001964,30.220658778381836
E02001965,27.093397745571657
E02001966,27.292576419213976
E02001967,33.50456621004566
E02001968,24.341546304163124
E02001969,25.86652871184687
E02001970,24.625144175317185
E02001971,26.223972988182332
E02001972,26.804123711340207
E02001973,25.077760497667185
E02001974,27.030118185284024
E02001975,23.811458756603006
E02001976,23.98409893992933
E02001977,27.377414561664192
E02001978,21.885521885521886
E02001979,27.668982943777635
E02001980,31.059129304743337
E02001981,30.85752869682647
E02001982,39.58333333333333
E02001983,30.37037037037037
E02001984,27.173553719008265
E02001985,36.74321503131524
E02001986,30.622222222222224
E02001987,26.46477946017117
E02001988,36.506425511661114
E02001989,30.48306496390894
E02001990,27.82348541510845
E02001991,30.093676814988292
E02001992,27.04837117472853
E02001993,34.78481012658228
E02001994,33.6615096108767
E02001995,34.64862833521233
E02001996,25.605214152700185
E02001997,31.68271435121504
E02001998,32.142857142857146
E02001999,33.61735089078234
E02002000,20.757020757020758
E02002001,22.246941045606228
E02002002,27.475672581568407
E02002003,20.324574961360124
E02002004,17.954650624710784
E02002005,21.306494492973794
E02002006,20.010615711252655
E02002007,20.708955223880597
E02002008,22.783855149000377
E02002009,23.806850084222347
E02002010,21.105527638190953
E02002011,30.03512880562061
E02002012,19.026369168357
E02002013,32.136335970785154
E02002014,21.46098003629764
E02002015,22.571562646644768
E02002016,19.572953736654807
E02002017,20.24935511607911
E02002018,29.38487115544472
E02002019,19.481680071492406
E02002020,30.23666548922642
E02002021,24.53166815343443
E02002022,23.98989898989899
E02002023,31.200487507617307
E02002024,23.93836903419767
E02002025,23.058053965658218
E02002026,25.59329920893439
E02002027,28.96237172177879
E02002028,31.949458483754512
E02002029,25.92818015824711
E02002030,30.387029288702927
E02002031,31.496062992125985
E02002032,28.37790899617923
E02002033,25.616868550919698
E02002034,35.86302637667747
E02002035,25.973154362416107
E02002036,30.560690080098585
E02002037,34.44650587507731
E02002038,27.34774066797642
E02002039,37.5968992248062
E02002040,37.26207906295754
E02002041,38.954248366013076
E02002042,33.269506941120156
E02002043,23.782467532467532
E02002044,27.365163572060126
E02002045,22.022279348757497
E02002046,20.9366391184573
E02002047,20.420258620689655
E02002048,28.22624931356398
E02002049,22.02350536535514
E02002051,17.650714729645742
E02002052,20.64276885043263
E02002053,27.58417011222682
E02002054,25.918884664131813
E02002055,22.981563890654797
E02002056,19.049320943531093
E02002057,25.288159273489345
E02002058,25.086334484459794
E02002059,20.618863433501932
E02002060,21.405750798722046
E02002061,19.36026936026936
E02002062,22.315789473684212
E02002063,22.17728345129761
E02002064,23.052548191180353
E02002065,24.386765544780374
E02002066,18.69158878504673
E02002067,24.030552291421856
E02002069,22.003034901365705
E02002070,24.7557003257329
E02002071,19.87885462555066
E02002072,20.118577075098816
E02002073,20.36705461056401
E02002074,17.45625266752027
E02002075,22.35438884331419
E02002076,23.058252427184467
E02002077,26.777847702957835
E02002078,20.44943820224719
E02002079,22.339027595269382
E02002080,25.78397212543554
E02002081,28.245363766048502
E02002082,29.15129151291513
E02002083,28.106508875739642
E02002084,30.739081746920494
E02002085,26.307363927427964
E02002086,29.120198265179674
E02002087,19.146482122260668
E02002088,28.936850519584333
E02002089,29.361702127659573
E02002090,22.718187874750168
E02002091,25.4572417202175
E02002092,21.899886234357226
E02002093,22.446324007807416
E02002094,26.332537788385046
E02002095,35.09840674789129
E02002096,34.97652582159624
E02002097,55.22572665429808
E02002098,29.101475189986587
E02002099,41.44215530903328
E02002101,29.274447949526817
E02002102,33.182047402924866
E02002103,33.60116873630387
E02002104,45.99018003273322
E02002105,57.262905162064826
E02002106,49.745906267645395
E02002107,45.240032546786004
E02002108,52.20338983050847
E02002109,49.29113089350478
E02002110,39.59202596198424
E02002111,37.3589164785553
E02002112,32.30874316939891
E02002113,39.499739447628976
E02002114,32.756489493201485
E02002115,26.53950953678474
E02002116,41.55299055613851
E02002117,26.009961261759823
E02002118,21.101364522417153
E02002119,36.90939410783769
E02002120,24.321329639889196
E02002121,25.645645645645647
E02002122,31.276371308016877
E02002123,24.91011813045711
E02002124,37.09591944886063
E02002125,35.36312849162011
E02002126,21.997755331088666
E02002127,33.78016085790885
E02002128,23.081645181092693
E02002129,24.002217294900223
E02002130,23.36842105263158
E02002131,40.924249642686995
E02002132,22.460732984293195
E02002133,33.15479378682378
E02002134,23.556058890147224
E02002135,28.357487922705317
E02002136,26.322418136020154
E02002137,47.37550471063257
E02002138,34.468339307048986
E02002139,34.48947778643803
E02002140,30.76923076923077
E02002141,37.28908886389201
E02002142,25.95066803699897
E02002143,30.817894261183916
E02002144,36.4712847838958
E02002145,25.98597721297108
E02002146,29.39046469523235
E02002147,22.625482625482626
E02002148,28.944211157768446
E02002149,26.05042016806723
E02002150,30.92345078979344
E02002151,32.55395683453237
E02002152,25.03052503052503
E02002153,22.26962457337884
E02002154,34.183673469387756
E02002155,26.88679245283019
E02002156,26.63064453878811
E02002157,32.35294117647059
E02002158,23.994755244755243
E02002159,33.02699597932223
E02002160,22.86838653257543
E02002161,40.869115364718056
E02002162,35.896076352067865
E02002163,28.349178910976665
E02002164,45.30612244897959
E02002165,38.13675998164295
E02002166,23.90300230946882
E02002167,34.24101969872538
E02002168,34.40397350993378
E02002169,32.065217391304344
E02002170,20.295404814004375
E02002171,22.006326253953908
E02002174,30.08982035928144
E02002175,24.503922473465618
E02002176,29.558270676691727
E02002177,25.814021707245526
E02002178,30.48723897911833
E02002179,28.718535469107554
E02002180,23.21237993596585
E02002181,25.227362593910634
E02002182,20.020376974019356
E02002183,53.80859375
E02002184,52.826433121019114
E02002185,54.37898089171974
E02002187,52.648221343873516
E02002188,37.361579200770336
E02002189,35.596221959858326
E02002190,31.186783546864465
E02002191,31.279251170046802
E02002192,31.7351598173516
E02002193,30.105731775180857
E02002194,32.78249218401072
E02002195,25.70253598355038
E02002196,38.29185520361991
E02002197,27.804244261585104
E02002198,25.142857142857146
E02002199,31.15681233933162
E02002200,26.540514313440077
E02002201,25.7313263277478
E02002202,26.56668452062132
E02002203,22.752548656163114
E02002204,29.2157522719623
E02002205,44.7290274684484
E02002206,21.153846153846153
E02002207,24.576765907764155
E02002208,20.69588793492996
E02002209,20.8
E02002210,25.74009031610637
E02002211,22.9487970388649
E02002212,22.216302610548748
E02002213,37.0889748549323
E02002214,21.28491620111732
E02002215,21.502590673575128
E02002216,23.25911890099479
E02002217,24.450426200089726
E02002218,19.968737788198514
E02002219,20.103986135181977
E02002220,22.612085769980506
E02002222,18.859245630174794
E02002223,21.487603305785125
E02002224,21.25748502994012
E02002225,22.116218560277538
E02002226,23.243435060326473
E02002227,23.439767779390422
E02002228,18.56382978723404
E02002229,22.83979448855675
E02002230,20.145089285714285
E02002231,20.449775112443778
E02002232,21.568627450980394
E02002233,21.44676515537443
E02002234,17.647058823529413
E02002235,19.393218322427128
E02002236,21.899441340782122
E02002237,20.3150912106136
E02002238,17.961466749533873
E02002239,21.533078880407125
E02002240,26.857311320754718
E02002241,22.43367935409458
E02002242,22.075055187637968
E02002243,26.332288401253916
E02002244,28.10975609756098
E02002245,27.141774071266113
E02002246,25.42777556705133
E02002247,56.37769188293761
E02002248,23.411065386374027
E02002249,17.819148936170212
E02002250,34.562697576396204
E02002251,21.502347417840376
E02002252,31.36337039204213
E02002253,24.030636668262325
E02002254,26.74772036474164
E02002255,26.756756756756754
E02002256,51.02040816326531
E02002257,25.21067415730337
E02002258,24.989923417976623
E02002259,24.06417112299465
E02002260,26.853312302839115
E02002261,21.248876909254268
E02002262,22.55603242727706
E02002263,28.47601700060716
E02002264,25.887743413516613
E02002265,50.96952908587258
E02002266,25.09627727856226
E02002267,23.502514860539552
E02002268,22.368878082667592
E02002269,25.359782185919876
E02002270,40.77069457659372
E02002271,34.24591738712776
E02002272,30.47316384180791
E02002273,30.900855561147463
E02002274,32.80085197018104
E02002275,27.838258164852252
E02002276,28.812785388127853
E02002277,26.07792207792208
E02002278,25.908372827804104
E02002279,25.190392501464558
E02002280,26.7816091954023
E02002281,28.039538714991764
E02002282,26.41414141414141
E02002283,24.59445316588174
E02002284,31.549295774647888
E02002285,30.649588289112533
E02002286,29.910447761194032
E02002287,28.52648138437336
E02002288,30.2020202020202
E02002289,24.156305506216697
E02002290,32.35113566605279
E02002291,29.09090909090909
E02002292,27.487821851078635
E02002293,23.00446207238473
E02002294,28.92870474057484
E02002295,22.465314834578443
E02002296,34.430652995143014
E02002297,32.74687854710556
E02002298,30.926662876634452
E02002299,23.587652882935352
E02002300,31.857207410754633
E02002301,25.44861337683524
E02002302,31.74123337363966
E02002303,25.751559841179805
E02002304,27.76840921866217
E02002305,22.848837209302324
E02002306,31.162507608034083
E02002307,22.276621787025704
E02002308,29.035482258870566
E02002309,28.71600253004428
E02002310,20.800956365809924
E02002311,26.144511858797575
E02002312,29.018789144050107
E02002313,28.941034897713596
E02002314,25.93390804597701
E02002315,24.168297455968688
E02002316,40.30462800234329
E02002317,25.27821939586645
E02002318,26.601941747572816
E02002319,32.52354982647496
E02002320,30.950819672131146
E02002321,40.368722186904
E02002322,52.125572269457166
E02002323,34.6738597351643
E02002324,57.125382262996936
E02002325,41.13597246127367
E02002326,44.92656875834446
E02002327,60.940536338904
E02002328,42.31234866828087
E02002329,43.735382559305044
E02002330,60.492139439507866
E02002331,56.6002490660025
E02002332,51.057401812688816
E02002333,51.216931216931215
E02002334,67.38995660260385
E02002335,65.25658807212206
E02002336,57.04323570432357
E02002337,44.280860702151756
E02002338,42.84876905041032
E02002339,36.44501278772378
E02002340,40.9375
E02002341,34.10749834107498
E02002342,28.923766816143498
E02002343,39.658444022770404
E02002344,33.156028368794324
E02002345,30.286168521462635
E02002346,26.57039711191336
E02002347,24.508426966292134
E02002348,25.81939799331104
E02002349,31.391830559757945
E02002350,32.48847926267281
E02002351,42.88150042625746
E02002352,29.535147392290252
E02002353,30.58491895701198
E02002354,24.598337950138504
E02002356,29.634831460674153
E02002357,24.93753123438281
E02002358,33.37962962962963
E02002359,61.37370753323486
E02002360,22.477876106194692
E02002361,25.201288244766506
E02002362,20.23385866802237
E02002363,26.97441601779755
E02002364,24.24877707896576
E02002366,25.64991334488735
E02002367,17.176317501626546
E02002368,29.95327102803738
E02002369,19.592242665340624
E02002370,24.712356178089045
E02002371,19.43755169561621
E02002373,24.05821917808219
E02002374,18.37315130830489
E02002375,18.12121212121212
E02002376,19.068023567220138
E02002377,23.82133995037221
E02002379,20.063694267515924
E02002380,16.81063122923588
E02002381,19.920769666100735
E02002382,20.226969292389853
E02002383,24.065573770491802
E02002384,21.553563807084934
E02002385,18.72822299651568
E02002386,30.168321104876995
E02002387,14.688017669795695
E02002388,16.52673442333186
E02002389,19.567456230690013
E02002390,24.442240951908776
E02002391,24.0625
E02002392,24.85549132947977
E02002393,20.85752568110764
E02002394,18.793379604911905
E02002395,26.232201533406354
E02002396,16.22920517560074
E02002397,15.981524249422632
E02002398,24.70978441127695
E02002399,17.750141322781232
E02002400,18.333982094200078
E02002401,19.64388282596209
E02002402,30.84045584045584
E02002403,46.559485530546624
E02002404,21.255886970172686
E02002405,24.314056563951034
E02002406,56.336405529953915
E02002407,14.388092613009922
E02002408,16.802860061287028
E02002409,15.80547112462006
E02002410,17.391304347826086
E02002411,21.47093712930012
E02002412,18.96887159533074
E02002414,19.36312275295326
E02002415,22.3326359832636
E02002416,38.01801801801802
E02002417,59.66968566862014
E02002418,52.111932418162624
E02002419,17.372134038800706
E02002420,17.58193091231178
E02002421,17.546948356807512
E02002422,22.678571428571427
E02002423,16.0625
E02002424,20.34739454094293
E02002425,26.31578947368421
E02002426,29.03225806451613
E02002427,23.856009762050032
E02002428,22.831858407079647
E02002429,24.260628465804064
E02002430,16.143701682582993
E02002431,22.073961113229128
E02002432,51.90243902439025
E02002433,22.061108234075608
E02002434,26.603905160390518
E02002435,24.364592462751972
E02002436,29.327686606670195
E02002437,29.910714285714285
E02002438,38.06729264475743
E02002439,39.90351481736733
E02002440,40.71490845684394
E02002441,38.300033863867256
E02002442,43.45889023896314
E02002443,27.81197537772804
E02002444,34.32203389830508
E02002445,30.772442588726513
E02002446,33.595641646489106
E02002447,38.305252725470766
E02002448,42.6313709996049
E02002449,47.79756326148078
E02002450,32.826510721247566
E02002451,33.83742911153119
E02002452,45.403111739745405
E02002453,26.971355004827807
E02002454,33.298574904414316
E02002455,38.19408406850026
E02002456,31.21131741821397
E02002457,28.243924805135258
E02002458,33.08709175738725
E02002459,29.388689114089573
E02002460,43.966780654616514
E02002461,38.2719468291332
E02002462,34.76543209876543
E02002463,31.630855935188446
E02002464,31.98581560283688
E02002465,35.08064516129033
E02002466,35.476190476190474
E02002467,34.904970760233915
E02002468,35.88975434391851
E02002469,33.20855614973262
E02002470,44.07176287051482
E02002471,52.43398027362392
E02002472,44.5578231292517
E02002473,44.52954048140044
E02002474,40.98791382028376
E02002475,48.896103896103895
E02002476,41.66236448115643
E02002477,40.472175379426645
E02002478,49.508357915437564
E02002479,48.213535098781
E02002480,41.078600114744695
E02002481,43.5535858178888
E02002482,44.68183929400836
E02002483,45.331325301204814
E02002484,38.82073605065295
E02002485,34.0028024287716
E02002489,34.127906976744185
E02002490,28.87372013651877
E02002491,29.000577700751013
E02002492,28.863868986693962
E02002493,35.37924151696607
E02002494,24.55310199789695
E02002496,22.6768968456948
E02002497,19.77363515312916
E02002498,24.624463519313306
E02002499,16.32075471698113
E02002500,18.73767258382643
E02002501,15.248009797917941
E02002502,16.18069815195072
E02002503,16.72842773954473
E02002504,19.451746150957565
E02002505,14.464285714285715
E02002506,13.241379310344827
E02002507,20.43991416309013
E02002508,21.33946158896914
E02002509,16.587355540448677
E02002510,25.62411681582666
E02002512,24.137931034482758
E02002513,24.684684684684687
E02002514,24.149956408020923
E02002515,39.14302258251303
E02002516,41.30434782608695
E02002517,36.3232023721275
E02002518,49.192546583850934
E02002519,41.57923799006074
E02002520,50.919377652050926
E02002521,54.08085430968727
E02002523,21.349862258953166
E02002524,51.84687709872398
E02002525,23.61296049711496
E02002526,48.95688456189152
E02002527,56.595431098010316
E02002529,22.41269841269841
E02002530,60.2979274611399
E02002532,45.66058595909342
E02002533,48.45481049562682
E02002534,55.70079883805374
E02002535,25.869262865090402
E02002536,21.246772408705276
E02002537,18.36993243243243
E02002538,21.131848284166168
E02002539,46.65718349928876
E02002540,28.07533843437316
E02002541,23.26760563380282
E02002542,20.070422535211268
E02002543,25.17058377558757
E02002544,22.910835665733707
E02002545,26.728723404255316
E02002546,21.432173474533535
E02002547,28.81899871630295
E02002549,29.230769230769234
E02002550,26.801517067003793
E02002551,20.877565463552724
E02002552,20.883164673413063
E02002553,22.915416916616678
E02002554,22.03659506762132
E02002555,39.46188340807175
E02002556,32.61078998073218
E02002558,55.33776688834442
E02002559,43.738977072310405
E02002560,28.60696517412935
E02002561,31.875414181577206
E02002562,27.14366837024418
E02002563,29.45638432364096
E02002564,27.898805340829234
E02002567,30.495190594941217
E02002568,39.447066756574515
E02002569,38.96535358329378
E02002570,32.437275985663085
E02002571,32.68242548818088
E02002572,32.76053215077605
E02002573,45.94594594594595
E02002574,35.41990668740279
E02002575,40.7181328545781
E02002576,27.58460825220213
E02002577,29.432624113475175
E02002578,26.072874493927124
E02002579,28.59048465984882
E02002580,22.18029350104822
E02002581,36.97942799799298
E02002582,44.205495818399044
E02002583,25.816993464052292
E02002584,30.09259259259259
E02002585,33.643178410794604
E02002586,25.756979944946913
E02002587,30.94274146905726
E02002588,29.948453608247423
E02002589,40.77055779183439
E02002590,48.99463806970509
E02002591,46.00515463917525
E02002592,34.196891191709845
E02002593,33.62690152121697
E02002594,30.93851132686084
E02002595,21.185737976782754
E02002596,29.597701149425287
E02002597,21.765371557902675
E02002598,35.880708294501396
E02002599,33.13472360145647
E02002600,21.206288097529676
E02002601,28.322605073835668
E02002602,20.652173913043477
E02002603,33.114035087719294
E02002604,31.69273229070837
E02002605,26.795895096921324
E02002606,20.527404343329884
E02002607,24.37431991294886
E02002608,30.87621696801113
E02002609,28.17139001349528
E02002610,54.88668555240793
E02002611,43.04393305439331
E02002612,39.54588457899716
E02002613,48.198504418762745
E02002614,48.760330578512395
E02002615,27.797450424929178
E02002616,32.49588138385502
E02002617,23.68659420289855
E02002618,27.2234273318872
E02002619,30.943900267141583
E02002620,24.9211356466877
E02002621,22.603792926704255
E02002622,21.50943396226415
E02002623,23.152242577384712
E02002624,34.72868217054263
E02002625,23.512658227848103
E02002626,25.512637100619934
E02002627,30.519969856819895
E02002628,29.250720461095103
E02002629,28.72960372960373
E02002630,32.06349206349206
E02002631,37.57102272727273
E02002632,47.08308780200354
E02002633,19.832548403976975
E02002634,19.547738693467338
E02002635,19.13705583756345
E02002636,17.042939353696326
E02002637,17.624521072796934
E02002638,16.38888888888889
E02002639,10.986842105263158
E02002640,15.96958174904943
E02002641,14.809101426918629
E02002642,12.181479179614668
E02002643,13.229571984435799
E02002644,14.521022973558734
E02002645,15.411195577055977
E02002646,15.090329436769395
E02002647,13.426941641070645
E02002648,13.611793611793614
E02002649,19.686800894854585
E02002650,17.108217332734622
E02002651,18.401937046004843
E02002653,11.688888888888888
E02002654,16.651031894934334
E02002655,11.550037622272386
E02002656,13.71069182389937
E02002657,12.060889929742387
E02002658,15.29080675422139
E02002659,16.282595512431776
E02002660,17.485822306238184
E02002661,17.486994797919166
E02002662,16.518424396442185
E02002663,19.77342945417096
E02002664,13.632686084142396
E02002665,12.850929221035983
E02002666,23.131552248900913
E02002667,14.627659574468085
E02002668,17.68646717284502
E02002669,19.34401789042117
E02002670,12.893439514599924
E02002671,17.691256830601095
E02002672,18.55421686746988
E02002673,15.053763440860216
E02002674,14.562706270627062
E02002675,19.856006062902615
E02002676,15.250101667344449
E02002677,15.167548500881834
E02002678,17.025862068965516
E02002679,15.323854660347552
E02002680,17.015298157976897
E02002681,20.084773394196283
E02002682,17.874125874125873
E02002684,42.50530785562633
E02002685,42.54431699687174
E02002686,36.985539488320356
E02002687,37.41633199464525
E02002688,39.176829268292686
E02002689,58.1831290555155
E02002691,64.14922656960873
E02002692,67.07627118644068
E02002693,68.71852266368215
E02002694,58.310249307479225
E02002695,56.482939632545936
E02002696,67.78029445073612
E02002697,59.110893991206645
E02002698,70.13435700575815
E02002699,55.04873294346978
E02002700,40.515851692638364
E02002701,69.49475691134414
E02002702,47.383410466358136
E02002703,49.78008796481407
E02002704,54.98971193415638
E02002705,26.241900647948164
E02002706,19.88899167437558
E02002707,71.20689655172414
E02002708,22.503617945007235
E02002709,67.22763507528786
E02002710,23.453237410071942
E02002711,26.73076923076923
E02002712,42.11798839458414
E02002714,68.58710562414267
E02002715,62.88404360753221
E02002716,57.571157495256166
E02002717,25.47914317925592
E02002718,47.226313205694645
E02002719,28.28332513526808
E02002720,47.49223257878384
E02002721,51.77154944473823
E02002722,63.18082788671025
E02002723,40.614886731391586
E02002724,36.29955947136564
E02002725,57.324516785350966
E02002726,39.413382218148485
E02002727,13.42668863261944
E02002728,12.402783462955384
E02002729,18.099032441661926
E02002730,16.04530438886267
E02002731,15.630347974900172
E02002732,23.26771653543307
E02002733,15.925176946410517
E02002734,16.950053134962808
E02002736,13.95477109762824
E02002737,19.086251067463706
E02002738,19.536713286713287
E02002739,20.16082711085583
E02002740,17.375886524822697
E02002741,19.498410455669372
E02002743,21.607669616519175
E02002744,17.5
E02002745,26.683291770573565
E02002746,24.200626959247646
E02002747,27.18275008837045
E02002748,31.431201104463874
E02002749,51.92516268980477
E02002750,51.857923497267755
E02002751,49.21875
E02002752,63.71457489878543
E02002753,31.15797851173896
E02002754,58.026828212894856
E02002755,21.1057153530071
E02002756,18.932038834951456
E02002757,21.00497962879131
E02002758,18.27454313642159
E02002759,59.70260223048327
E02002760,23.11614730878187
E02002761,37.23932472691162
E02002762,22.073578595317723
E02002763,18.89110225763612
E02002764,20.353982300884958
E02002765,19.716885743174924
E02002766,22.606291047355686
E02002767,25.51691729323308
E02002768,71.9708788351534
E02002769,38.30200907323396
E02002770,69.31931931931932
E02002771,72.50704225352112
E02002772,33.141059255374934
E02002773,23.035439137134052
E02002774,24.814814814814813
E02002775,19.768283852280955
E02002776,19.667877529839128
E02002777,20.399851906701223
E02002778,20.196560196560196
E02002779,18.516853932584272
E02002780,16.431027894535728
E02002781,15.700874069278084
E02002782,30.76923076923077
E02002783,21.904080171796707
E02002784,16.356749311294767
E02002785,19.35483870967742
E02002786,16.247582205029012
E02002787,22.16
E02002788,21.02049716528565
E02002789,21.098157201955622
E02002790,20.321064996084573
E02002791,44.33768016472203
E02002792,25.45655783065855
E02002793,23.966278602970696
E02002794,36.21700879765396
E02002795,33.83633197910621
E02002796,33.62533692722372
E02002797,28.380731282646547
E02002798,31.147540983606557
E02002799,29.732313575525815
E02002800,30.254777070063692
E02002801,25.62292358803987
E02002802,26.482042405884897
E02002803,31.108144192256344
E02002804,29.17405175469692
E02002805,25.273972602739725
E02002806,30.377358490566035
E02002807,25.16790385295157
E02002808,31.393744250229993
E02002809,27.384615384615387
E02002810,28.95582329317269
E02002811,36.57730444362835
E02002812,25.91257323118522
E02002813,32.55730659025788
E02002814,27.987584066218314
E02002815,32.18072844628861
E02002816,28.778386844166015
E02002817,28.803367408298257
E02002818,32.802829354553495
E02002819,24.48377581120944
E02002820,22.218730358265244
E02002821,26.692708333333332
E02002822,26.719445818901534
E02002823,20.908273381294965
E02002824,26.819799417664186
E02002825,26.882625157761886
E02002826,25.201207243460765
E02002827,21.408966148215917
E02002828,21.486268174474958
E02002829,19.20662100456621
E02002830,19.16616676664667
E02002831,18.446601941747574
E02002832,23.886516168395364
E02002833,20.919689119170982
E02002834,20.869565217391305
E02002836,24.33108277069267
E02002837,20.397523623330073
E02002838,18.794774546986936
E02002839,18.030794165316046
E02002842,28.311057108140947
E02002843,21.104387291981848
E02002844,19.53277092796885
E02002845,17.048346055979643
E02002846,21.181172291296626
E02002847,15.931213497728747
E02002848,19.808306709265175
E02002849,31.704545454545453
E02002851,19.42222222222222
E02002852,17.47621432148222
E02002853,18.20702402957486
E02002854,21.244717633499807
E02002855,26.6617969320672
E02002856,19.970631424375917
E02002857,20.426956885726245
E02002858,19.49685534591195
E02002860,19.902319902319903
E02002861,18.45472440944882
E02002862,21.087899093417423
E02002863,39.51841359773371
E02002864,47.46295464750786
E02002865,41.85286103542234
E02002866,59.051970302684175
E02002867,52.92553191489362
E02002868,19.442685243825206
E02002869,20.581229156741305
E02002871,15.626403233048944
E02002872,19.74413646055437
E02002873,18.256227758007118
E02002874,20.910455227613806
E02002875,18.48421052631579
E02002876,17.890772128060263
E02002877,17.19939117199391
E02002878,17.7938808373591
E02002879,21.948488241881297
E02002880,16.472478907191643
E02002881,19.331243469174503
E02002882,23.130515559684163
E02002883,20.94240837696335
E02002884,21.34646962233169
E02002885,21.664050235478808
E02002886,17.084188911704313
E02002887,16.348055372445618
E02002888,20.70108953102795
E02002889,30.0
E02002890,25.21631644004944
E02002891,18.573413617415472
E02002892,21.502590673575128
E02002893,22.88861689106487
E02002895,27.05677867902665
E02002896,19.8576512455516
E02002897,22.991202346041057
E02002898,22.571090047393366
E02002901,23.894939141575914
E02002902,22.2268383880349
E02002903,23.98052343274498
E02002904,26.94547379565908
E02002905,64.89051094890512
E02002906,45.6379821958457
E02002907,47.487844408427875
E02002908,64.50151057401813
E02002909,64.94117647058823
E02002910,62.74065685164213
E02002911,42.14543993571716
E02002912,34.01920438957476
E02002913,58.84578997161779
E02002914,21.339712918660286
E02002915,23.689396925502564
E02002916,17.749785284855424
E02002917,19.397441188609164
E02002918,24.744130042143286
E02002919,19.425173439048564
E02002920,26.456542502387776
E02002921,16.684530189353342
E02002922,54.76034143138543
E02002923,53.021442495126706
E02002924,72.20822837951302
E02002925,44.29482636428065
E02002926,52.18241042345277
E02002927,63.50730688935282
E02002928,61.448900388098316
E02002929,61.99312714776632
E02002930,54.223149113660064
E02002931,34.15166393889798
E02002932,20.685997171145686
E02002933,32.57606490872211
E02002934,29.463792150359314
E02002935,19.54079140205178
E02002936,25.271811190665606
E02002937,48.089639970609845
E02002938,24.504950495049506
E02002939,29.267139479905435
E02002940,21.653971708378673
E02002941,23.829244982478496
E02002942,35.55056179775281
E02002944,21.187106918238992
E02002945,19.730941704035875
E02002946,23.38160136286201
E02002947,18.33503575076609
E02002948,17.832167832167833
E02002949,26.017344896597734
E02002950,25.905673274094326
E02002951,29.193811074918568
E02002952,25.400641025641026
E02002953,20.925838450637695
E02002954,21.109770808202654
E02002955,18.81282910483485
E02002956,18.823529411764707
E02002957,20.341207349081365
E02002958,19.55023576351106
E02002959,18.859649122807017
E02002960,18.201284796573873
E02002961,17.81450872359963
E02002962,16.011105969458583
E02002963,18.31174631531934
E02002964,18.693693693693696
E02002965,17.868020304568528
E02002966,21.587837837837835
E02002967,16.274509803921568
E02002968,16.15573267933783
E02002969,15.43859649122807
E02002970,15.958268933539413
E02002973,16.12541993281075
E02002974,27.142857142857142
E02002975,25.750094948727686
E02002976,17.97116374871267
E02002977,18.969849246231156
E02002978,32.17522658610272
E02002979,21.786941580756015
E02002980,24.866785079928952
E02002981,28.074433656957932
E02002982,22.150072150072152
E02002983,36.23368551895587
E02002984,26.68769716088328
E02002985,31.513970110461337
E02002986,33.298538622129435
E02002987,30.385852090032156
E02002988,29.107981220657276
E02002989,24.087024087024087
E02002990,25.591397849462368
E02002991,26.242722794446934
E02002992,25.095638867635806
E02002993,22.507552870090635
E02002994,36.00220872446162
E02002995,18.834355828220858
E02002996,32.63371699390657
E02002997,26.658551430310407
E02002998,23.123382226056947
E02002999,23.96978021978022
E02003000,36.8780487804878
E02003001,30.425963488843816
E02003002,25.674633770239012
E02003003,26.1455525606469
E02003004,52.16400911161732
E02003005,60.928143712574844
E02003006,29.57565366480926
E02003007,58.58194498256489
E02003008,51.46635997699828
E02003009,48.628987129266925
E02003010,46.13233923578751
E02003011,49.338146811071
E02003012,11.728045325779037
E02003013,9.109009457441514
E02003014,11.50271107668474
E02003015,9.431995831162064
E02003016,11.580381471389646
E02003017,14.5985401459854
E02003018,12.860892388451445
E02003019,13.391252246854405
E02003020,16.322869955156953
E02003021,13.112164296998422
E02003022,14.790076335877863
E02003023,15.0472334682861
E02003024,15.603960396039604
E02003025,10.248604769152713
E02003026,18.81533101045296
E02003027,13.511683034202507
E02003028,15.359297860669226
E02003029,14.649321266968327
E02003030,13.817663817663817
E02003031,14.023372287145241
E02003032,15.307892454466609
E02003033,16.188870151770658
E02003036,16.30327056491576
E02003037,18.231540565177756
E02003038,17.911877394636015
E02003039,17.6095278604849
E02003040,16.91404901622368
E02003041,19.469026548672566
E02003044,15.727554179566564
E02003045,18.497519489723597
E02003046,17.94770206022187
E02003047,16.481149012567325
E02003048,18.75
E02003049,18.225884634028112
E02003050,17.844112769485903
E02003051,17.09223553934341
E02003052,18.600867678958785
E02003053,19.01931649331352
E02003054,19.387755102040817
E02003055,20.28862478777589
E02003056,19.44181646168401
E02003057,20.440251572327046
E02003058,20.519679021780664
E02003059,22.422535211267604
E02003060,21.98335644937587
E02003061,21.677893447642376
E02003062,20.349187236604454
