MSOA,average_household_size
E02003778,2.287612208258528
E02003780,2.4060166417751225
E02003781,2.2464035411287346
E02003784,2.4572780406345673
E02003785,2.3096354166666666
E02003786,2.269757639620653
E02003787,2.3093655589123867
E02003788,2.411223277909739
E02003789,2.363874345549738
E02003790,2.3586013272077593
E02003791,2.4177400468384076
E02003792,2.3585773046213405
E02003793,2.4798050139275767
E02003794,2.3398244651673066
E02003795,2.3805685193042003
E02003796,2.1999396863691194
E02003797,2.317770366841353
E02003798,2.4050682261208576
E02003799,2.2755292652552925
E02003800,2.3591877496671105
E02003801,2.3728585824655695
E02003802,1.762588339222615
E02003803,1.996996303142329
E02003804,2.0978426010331206
E02003805,2.4033742331288344
E02003806,2.404031551270815
E02003807,2.15239263803681
E02003808,2.2949665610700456
E02003809,2.297757592960545
E02003810,2.3302972195589646
E02003811,2.400823827629911
E02003812,2.316140350877193
E02003813,2.1420373027259685
E02003814,2.4007458405048765
E02003815,2.297735618115055
E02003816,2.033159769799945
E02003817,2.237243401759531
E02003818,2.241021548284118
E02003819,2.1602136181575435
E02003820,2.3569178580082384
E02003821,2.052129221732746
E02003822,2.2377608738053443
E02003823,2.1876400896573807
E02003824,2.315714285714286
E02003825,2.396362258431224
E02003826,2.4222098524909548
E02003827,2.2286931818181817
E02003828,2.4542717350395185
E02003829,2.0442890442890445
E02003830,2.21813587871982
E02003831,2.3511932615816566
E02003832,2.398026315789474
E02003833,2.3248991565823247
E02003834,2.3672566371681416
E02003835,2.288037486218302
E02003836,1.9644087256027554
E02003838,2.242837653478854
E02003839,2.039964994165694
E02003840,2.3176521363832543
E02003841,2.1621844127332603
E02003842,2.2258579409417396
E02003843,2.192874272010963
E02003844,2.228005372733378
E02003845,2.136825645035184
E02003846,2.304318488529015
E02003847,2.3530259365994235
E02003848,2.358041329739443
E02003849,2.3394570880175487
E02003850,2.265151515151515
E02003851,2.3856073211314475
E02003852,2.313845050215208
E02003853,2.2487949573600297
E02003854,2.3464912280701755
E02003855,2.245296414625488
E02003856,2.2032095901005415
E02003857,2.359206404455273
E02003858,2.2254391672088483
E02003859,2.3839214113873295
E02003860,2.460006749915626
E02003861,2.1991028295376123
E02003862,2.3539944903581267
E02003863,2.2916107382550335
E02003864,2.139984728938661
E02003865,2.153930131004367
E02003866,2.375996961640714
E02003867,2.296969696969697
E02003868,2.078979945531072
E02003869,2.192189421894219
E02003870,1.9232631775004656
E02003871,2.237194127243067
E02003872,2.286164229471316
E02003873,2.1554695743932464
E02003874,2.211650485436893
E02003875,2.295041027470567
E02003876,2.299514955537591
E02003877,2.235973597359736
E02003878,2.3190341638838943
E02003879,2.1922984356197355
E02003880,2.3375
E02003881,2.141077317698791
E02003882,2.318904377598435
E02003883,2.3293774724130754
E02003884,2.345401691331924
E02003885,2.316551973922492
E02003886,2.4571428571428573
E02003887,2.399722895739522
E02003888,2.2207882804325076
E02003889,2.4323617339312404
E02003890,2.3618376928236082
E02003891,2.297963558413719
E02003892,2.182894736842105
E02003893,2.264634568756495
E02003894,2.2052730696798495
E02003895,2.2943176299174355
E02003896,2.0953063418129703
E02003897,2.3268144285093437
E02003898,2.251008064516129
E02003899,2.1910159529806883
E02003900,2.222678458622868
E02003901,2.1985968699406366
E02003902,2.148531237070749
E02003903,2.1359054570733402
E02003904,2.018837018837019
E02003905,2.4306794783802332
E02003906,2.3466120625465376
E02003907,2.2910670648927507
E02003908,2.2610105376925156
E02003909,2.2584736496829216
E02003910,2.02999702999703
E02003911,2.301314459049545
E02003912,2.2050653594771243
E02003913,2.211804258498319
E02003914,2.3167576889910895
E02003915,2.324569091440257
E02003916,2.251466022766471
E02003917,2.337443946188341
E02003918,2.258875274897895
E02003919,2.140561075394506
E02003920,2.2452674897119342
E02003921,2.2635968092820886
E02003922,2.33117555670637
E02003923,2.294462063918029
E02003924,2.1641301104148014
E02003925,2.348489769405651
E02003926,2.4267291910902697
E02003927,2.3048869438366157
E02003928,2.320675105485232
E02003929,2.1997439180537772
E02003930,2.288976377952756
E02003931,2.1612303881090007
E02003932,2.4012325656827764
E02003933,2.1844416562107907
E02003934,2.356507413509061
E02003935,2.2658855340243353
E02003936,2.2627615062761506
E02003937,2.213406873143827
E02003938,2.342279539909376
E02003939,2.146209958769426
E02003940,2.297307132459971
E02003941,2.3401924104756815
E02003942,2.2748069774092077
E02003943,2.103831891223733
E02003944,2.2545978284954575
E02003945,2.1635618479880776
E02003946,2.3093366093366092
E02003947,2.2172258734002077
E02003948,2.123529411764706
E02003949,1.7964038727524205
E02003950,2.127279936558287
E02003951,2.0259740259740258
E02003952,2.346435546875
E02003953,2.399150268336315
E02003954,2.0758426966292136
E02003955,2.228334081724293
E02003956,2.3760394210040037
E02003957,2.3274111675126905
E02003958,2.364529173887926
E02003959,2.317171717171717
E02003960,2.148731744811683
E02003961,2.2664147378365613
E02003962,2.2981783317353788
E02003963,2.1474442988204454
E02003964,2.1578231292517005
E02003965,2.1601274646484763
E02003966,2.271778140293638
E02003967,2.2439633638634473
E02003968,2.186766541822722
E02003969,2.2312456985547144
E02003970,2.1227474536432487
E02003971,2.1469101123595506
E02003972,2.1238728049359277
E02003973,2.042502387774594
E02003974,2.16295025728988
E02003975,2.2312047813777918
E02003976,2.0852819807427787
E02003977,2.2133620689655173
E02003978,2.146847867119668
E02003979,2.2008670520231215
E02003980,2.059737884791222
E02003981,2.179557069846678
E02003982,2.365889642962526
E02003983,2.1756024096385542
E02003984,1.9175507729615036
E02003985,2.1223387353034635
E02003986,2.011643379906853
E02003987,2.200221238938053
E02003988,2.115574580177807
E02003989,2.1455587392550144
E02003990,2.283189564485588
E02003991,2.306814677767499
E02003992,1.8704015388314499
E02003993,2.225544855549924
E02003994,1.9766472060050042
E02003995,2.1148846960167713
E02003996,1.947312058256586
E02003997,2.243127962085308
E02003998,2.2378006872852234
E02003999,2.282393957001743
E02004000,2.2364982578397212
E02004001,1.9034279395503133
E02004002,2.21087160262418
E02004003,2.1307891811782143
E02004004,2.2439080459770113
E02004005,2.1704480998298354
E02004006,2.1294631389673775
E02004007,2.163941975592908
E02004008,2.2638297872340427
E02004009,2.3110694183864915
E02004010,2.09093384154642
E02004011,2.199145646867372
E02004012,2.21472143147621
E02004013,2.2041964092580577
E02004014,2.220809248554913
E02004015,2.009114108640175
E02004016,2.1626688723462917
E02004017,2.168423633243442
E02004018,2.082741116751269
E02004019,2.238165245516025
E02004020,2.194765978862607
E02004021,2.137262984336356
E02004022,2.206772908366534
E02004023,2.0788213627992636
E02004024,2.245667376102159
E02004025,2.125241379310345
E02004026,2.078552971576227
E02004027,1.9899302865995352
E02004028,2.184812953657175
E02004029,2.1864864864864866
E02004030,2.183047131896237
E02004031,2.238037183785431
E02004032,2.208180388044048
E02004033,2.14
E02004034,2.138344914718888
E02004035,2.2583392476933994
E02004036,2.2423580786026203
E02004037,2.3366953426283
E02004038,2.011447260834015
E02004039,2.2251521298174444
E02004040,2.321516494337765
E02004041,2.2249388753056234
E02004043,2.242909987669544
E02004044,2.406924101198402
E02004045,2.2443774634824947
E02004046,2.209903121636168
E02004047,2.199055575735561
E02004048,2.266537592771862
E02004049,2.1690258118234804
E02004050,2.3790989886607417
E02004051,2.264155413409145
E02004052,2.3081627226801382
E02004053,2.272196261682243
E02004054,2.243739151996033
E02004055,2.0620835857056328
E02004056,2.392062537582682
E02004057,2.1735211267605634
E02004058,2.088906372934697
E02004059,2.135347432024169
E02004060,2.30864580105361
E02004061,2.0633089476646034
E02004062,2.0465367965367967
E02004063,2.121782452255743
E02004064,2.0
E02004065,2.1918367346938776
E02004066,2.146215596330275
E02004067,2.0890069744271007
E02004068,2.182808716707022
E02004069,2.116491703352523
E02004072,2.18628841607565
E02004073,2.0821983273596176
E02004074,2.137269372693727
E02004075,2.2008057018903004
E02004076,2.2374962563641807
E02004077,2.3310157194679566
E02004078,2.2181069958847734
E02004080,2.104262295081967
E02004081,2.294724315747719
E02004082,2.2908320493066254
E02004083,2.290367483296214
E02004084,2.26585179526356
E02004085,2.312565720294427
E02004086,2.259765004763417
E02004087,2.2454201802849667
E02004088,2.321860465116279
E02004089,1.9608858211101525
E02004090,2.117836676217765
E02004091,2.2169856459330144
E02004092,2.243010752688172
E02004093,2.220820189274448
E02004094,2.3136015962753573
E02004095,2.080197409006786
E02004096,2.3879754601226995
E02004097,2.1723534558180226
E02004098,2.1919374247894106
E02004100,2.2789977477477477
E02004102,1.912176165803109
E02004103,2.351360661384774
E02004104,2.321646831778707
E02004105,2.306265664160401
E02004106,2.0941467946732732
E02004108,2.1114568599717116
E02004109,2.3011596180081857
E02004110,2.330385344283007
E02004111,2.15546875
E02004112,2.174459176552687
E02004113,2.1917659804983747
E02004114,2.2167060677698975
E02004115,2.1559881715130604
E02004116,2.1056688214818498
E02004117,2.2652542372881355
E02004118,2.3836317135549874
E02004119,2.415032679738562
E02004120,2.4362460989745878
E02004121,2.386064516129032
E02004122,2.3366336633663365
E02004123,2.2073490813648293
E02004124,2.3640062597809077
E02004125,2.2801894238358327
E02004126,2.178434268833087
E02004128,2.3110292613055043
E02004129,2.374155069582505
E02004130,2.022787318361955
E02004131,2.199919061108863
E02004132,2.3842430760957245
E02004133,2.2006347766946273
E02004135,2.202511354528453
E02004136,2.3496886674968867
E02004137,2.191243287897563
E02004138,1.9233350542075374
E02004139,2.139883685338231
E02004140,1.8831792975970425
E02004141,2.279730740463725
E02004142,2.3575325220310535
E02004143,2.2788426763110308
E02004144,2.247198417930125
E02004145,2.0364618501012828
E02004146,2.391870435058749
E02004147,2.0566765578635016
E02004148,2.017372421281216
E02004149,2.344378257632167
E02004150,2.500706713780919
E02004151,2.4366300366300364
E02004152,2.7346805736636246
E02004153,2.30484418389386
E02004154,2.4389195825659913
E02004155,2.277743715511956
E02004156,1.8428630193336075
E02004157,2.109289617486339
E02004158,2.2918810748999427
E02004159,2.431357552581262
E02004160,2.3013298734998378
E02004161,2.3381519274376417
E02004162,2.1119775421085465
E02004163,2.1791202967673557
E02004164,2.3302341597796143
E02004165,2.30704741943935
E02004166,2.373244382022472
E02004167,2.265905383360522
E02004168,2.116389548693587
E02004169,2.4364694471387005
E02004170,2.288421052631579
E02004171,2.352517985611511
E02004172,2.37785136129507
E02004173,2.371638924455826
E02004174,2.170080862533693
E02004175,2.039295947605403
E02004176,2.1751004016064255
E02004177,2.2321016166281753
E02004178,2.3651300775901416
E02004179,2.2809831824062097
E02004180,2.452253628724217
E02004181,2.200155159038014
E02004182,2.05597629239381
E02004183,2.143175074183976
E02004184,2.3234649122807016
E02004185,2.2410412440838403
E02004186,2.3297384121156495
E02004187,2.275092130934316
E02004188,2.2470967741935484
E02004189,2.3022631377061757
E02004190,2.3344191096634095
E02004191,2.070308898109728
E02004192,2.2530085118872907
E02004193,2.367342839927696
E02004194,2.3452380952380953
E02004195,2.003976143141153
E02004196,2.3068312284730195
E02004197,2.244312870052976
E02004198,2.1146366427840326
E02004199,2.1598946576373215
E02004200,2.108074534161491
E02004201,2.272613065326633
E02004202,2.268766404199475
E02004203,2.1980544747081714
E02004204,2.2212650192700067
E02004205,2.252659574468085
E02004206,1.957970579405584
E02004207,2.264934188322646
E02004208,2.2170166935918147
E02004209,2.308446455505279
E02004210,1.9775660725261217
E02004211,2.1648278167836845
E02004212,2.30931723877782
E02004213,2.4227877385772123
E02004214,2.0377231391040755
E02004215,2.21986650961916
E02004216,2.2946280991735537
E02004217,2.191084611016468
E02004218,2.2683741648106905
E02004219,2.29206481096801
E02004220,1.9767364572947823
E02004221,2.0425602111514354
E02004222,2.0355987055016183
E02004223,2.307610051684192
E02004224,2.2964697406340058
E02004225,2.2621975406584687
E02004226,2.2383148831488313
E02004227,2.3000228675966157
E02004228,2.298646907216495
E02004229,2.4063116370808677
E02004230,2.1764873327640193
E02004231,2.2324862637362637
E02004232,2.3538567969560704
E02004233,2.110272680500772
E02004234,2.2441988950276244
E02004235,2.225550964187328
E02004236,2.2920386904761907
E02004237,2.4306569343065694
E02004238,1.987637731792529
E02004239,2.174982431482783
E02004240,2.3015454202789294
E02004241,2.0799734160389898
E02004242,2.060693641618497
E02004243,2.3803863298662704
E02004244,2.32887537993921
E02004245,2.392638036809816
E02004246,2.235344827586207
E02004247,2.438433589018975
E02004248,2.0675904977375565
E02004249,2.3989657915672233
E02004250,2.0994821477241756
E02004251,2.273878437047757
E02004252,2.036616812790098
E02004253,2.24318022849149
E02004254,2.4145716945996276
E02004255,2.0931982633863964
E02004256,2.313341804320203
E02004257,2.1901306240928884
E02004258,2.1765450326935247
E02004259,2.223969252271139
E02004260,2.3690658499234303
E02004261,2.1491191275167787
E02004262,2.2641010575793183
E02004263,2.3164607413312077
E02004264,2.3263044065963774
E02004265,2.1861854063879513
E02004266,2.399400299850075
E02004267,2.2108083966056276
E02004268,2.048758865248227
E02004269,1.9703940362087327
E02004270,2.2442503639010187
E02004271,2.1785480706344016
E02004272,2.2543038922155687
E02004273,2.0539201399009035
E02004274,2.048459563543004
E02004275,2.1847826086956523
E02004276,1.9171038824763904
E02004278,2.221774193548387
E02004279,2.2684869169510806
E02004280,2.229122055674518
E02004281,2.1991963260619976
E02004282,2.1182481751824818
E02004283,2.3357569462477277
E02004284,1.8509083728278042
E02004285,2.1552407932011333
E02004286,2.276067983463482
E02004287,2.2857142857142856
E02004288,2.14615067929189
E02004289,2.2323815309842043
E02004290,2.1915057915057914
E02004291,2.1210134128166915
E02004292,2.1479160991555433
E02004293,2.059804983748646
E02004294,2.143365253077975
E02004295,2.201578627808136
E02004296,2.177650429799427
E02004297,2.175117761152674
E02004298,2.212168837000449
E02004299,2.1631073144687667
E02004300,2.1232384636639954
E02004301,2.2185384076581833
E02004302,2.054046928552597
E02004303,2.0348230912476724
E02004304,2.2592215721190536
E02004305,2.2779273216689098
E02004306,2.167391304347826
E02004307,2.178803418803419
E02004308,2.196246295686533
E02004309,2.084573748308525
E02004310,2.1721059972105996
E02004311,2.1362032462949894
E02004312,2.1095577746077034
E02004313,2.2169811320754715
E02004314,2.676371308016878
E02004315,2.522832980972516
E02004316,2.132323897300856
E02004317,2.0369951990963004
E02004318,2.1232786885245902
E02004319,2.1677137394154604
E02004320,2.2502639915522704
E02004321,2.1623978201634877
E02004322,2.2202995867768593
E02004323,2.1667657550535075
E02004324,2.131256952169077
E02004325,2.1698670605613
E02004326,2.2098155467720684
E02004327,1.980873330927463
E02004328,2.244674185463659
E02004329,2.2233449477351916
E02004330,2.0072463768115942
E02004331,2.1813439705431112
E02004332,2.2489270386266096
E02004333,2.1062421185372004
E02004334,2.1915094339622643
E02004335,2.140556768558952
E02004336,2.016636418632789
E02004337,2.1788024201961194
E02004338,2.081258941344778
E02004339,2.2117088607594937
E02004340,2.091886409736308
E02004341,2.2445482866043616
E02004342,2.287021630615641
E02004343,2.1240762349280438
E02004344,2.143740340030912
E02004345,2.138556277796784
E02004348,2.0756324900133154
E02004349,2.2335731414868105
E02004350,2.1194029850746268
E02004351,2.1774094536525475
E02004352,2.072895277207392
E02004353,2.1491813220133413
E02004354,2.2439024390243905
E02004355,2.1853475266123983
E02004356,2.4746963562753037
E02004357,2.5452436194895594
E02004358,2.260339943342776
E02004359,2.2246503496503496
E02004361,2.4381038647342996
E02004362,2.4312205923055634
E02004363,2.012847965738758
E02004364,2.0920610292216186
E02004365,2.0761194029850745
E02004366,1.747649678377041
E02004367,1.8759387203364373
E02004368,2.4543556085918854
E02004369,2.266758811333794
E02004370,2.4805393809377874
E02004371,2.3932659932659934
E02004372,2.4482522275531187
E02004373,2.3867872807017543
E02004374,2.1678195488721803
E02004375,2.092512139023767
E02004376,1.9032167832167832
E02004377,2.268520578420467
E02004378,1.7286021505376343
E02004379,2.4304445155100733
E02004380,2.3545847091694183
E02004381,2.125826304992022
E02004382,2.308522114347357
E02004383,2.3137712570856954
E02004384,2.2998737373737375
E02004385,2.2354489616847033
E02004386,2.2034805890227576
E02004387,2.506218905472637
E02004388,2.2987551867219915
E02004389,2.180249280920422
E02004390,2.264423076923077
E02004391,1.8799171842650104
E02004392,2.3780068728522337
E02004393,2.1707063711911356
E02004394,2.350181598062954
E02004395,2.0893839383938393
E02004396,2.238296812749004
E02004397,2.3510888758092996
E02004398,2.3482574408547445
E02004399,2.1182212581344904
E02004400,2.1129561295612955
E02004401,1.999474513925381
E02004402,1.817325800376648
E02004403,2.40171577769489
E02004404,2.4293871336124857
E02004405,2.421793325291516
E02004406,2.2771317829457365
E02004407,2.278130409694172
E02004408,2.391706443914081
E02004409,2.382968822708236
E02004410,2.3836193917494732
E02004411,2.2894950040507696
E02004412,2.253580454928391
E02004413,2.323747980613893
E02004414,2.3542877906976742
E02004415,2.391636363636364
E02004416,2.34095030830613
E02004417,2.216430790472903
E02004418,2.3007275666936136
E02004419,2.298644192011726
E02004420,2.3007978271940246
E02004421,2.1872623574144487
E02004422,2.3204778872353806
E02004423,2.152527849185947
E02004424,2.598390636430139
E02004425,2.3251106894370652
E02004426,2.4009546539379474
E02004427,2.3454598370197903
E02004428,2.312288993923025
E02004429,2.422030099263529
E02004430,2.5547135495604727
E02004431,2.409563924677899
E02004432,2.51250977326036
E02004433,2.352877011180802
E02004434,2.4077973819009677
E02004435,2.5655479811221813
E02004436,2.4939605848696758
E02004437,2.34361130576968
E02004438,2.4350398765114485
E02004439,2.6020031628887716
E02004440,2.505892025212387
E02004441,2.3713414634146344
E02004442,2.6024242424242425
E02004443,2.3610599078341012
E02004444,2.515134529147982
E02004445,2.3883579496090355
E02004446,2.435612634501909
E02004447,2.3057595670660995
E02004448,2.359255870692284
E02004449,2.245258841619682
E02004450,2.34006734006734
E02004451,2.3576807228915664
E02004452,2.4710833559598155
E02004453,2.401358344113842
E02004454,2.1314768317735675
E02004455,2.581274382314694
E02004456,2.3560259802742363
E02004457,2.52090341182124
E02004458,2.5288640595903167
E02004459,2.331527871812232
E02004460,2.4133995037220846
E02004461,2.56314145470772
E02004462,2.1740284360189572
E02004463,2.3575846833578793
E02004464,2.546569266892773
E02004465,2.2813961856783016
E02004466,2.4326325140657388
E02004467,2.4661042482675506
E02004468,2.5104861773117255
E02004469,2.5117728531855956
E02004470,2.0316599615182787
E02004471,2.2915980230642505
E02004472,2.375724777734828
E02004473,2.5035211267605635
E02004474,2.3830559757942513
E02004475,2.5058645478622776
E02004476,2.5
E02004477,2.2862016679302504
E02004478,2.221997300944669
E02004479,2.3951734539969833
E02004480,2.5825892857142856
E02004481,2.0827586206896553
E02004482,2.6004415011037527
E02004483,2.3443396226415096
E02004484,2.2308516336368505
E02004485,2.534003091190108
E02004486,2.399151343705799
E02004487,2.494256645881195
E02004488,2.4194255111976632
E02004489,2.5448805929179246
E02004490,2.3944954128440368
E02004491,2.4833887043189367
E02004492,2.359252713961121
E02004493,2.420146260910592
E02004495,2.2858356940509914
E02004496,2.5054062403459993
E02004497,2.310457516339869
E02004498,2.3155305692199577
E02004499,2.5326409495548963
E02004500,2.458779443254818
E02004501,2.3831586066959756
E02004502,2.340636768230058
E02004503,2.4432580841976814
E02004504,2.397590361445783
E02004505,2.3798882681564244
E02004506,2.4503127171646977
E02004507,2.332366449117718
E02004508,2.443156320119671
E02004512,1.9985601151907848
E02004513,2.3597858971375376
E02004514,2.395936981757877
E02004515,2.4936643392810964
E02004516,2.23982869379015
E02004517,2.363409770687936
E02004518,2.4047192353643965
E02004519,2.392994858611825
E02004520,2.7026558891454964
E02004521,2.2213289193662806
E02004522,2.2298884321785084
E02004523,2.4977124969901277
E02004524,2.4731117824773414
E02004525,2.278688524590164
E02004526,2.1430270591733573
E02004527,2.333417593528817
E02004528,2.520160137260509
E02004529,2.5769637196195845
E02004530,2.4420116318850495
E02004531,2.4281314168377826
E02004532,2.2747603833865813
E02004533,2.4315619967793882
E02004534,2.4510869565217392
E02004535,2.1854572163055455
E02004536,2.428232502965599
E02004537,2.383074611917877
E02004538,2.5354248366013072
E02004539,2.464674758792406
E02004540,2.47495894909688
E02004541,2.3918392454377693
E02004542,2.6831566548881036
E02004543,2.8146067415730336
E02004544,2.4125134843581444
E02004545,2.46005595275101
E02004546,2.366554054054054
E02004547,2.5384024577572966
E02004548,2.566829548720897
E02004549,2.5169307238272753
E02004550,2.338584779706275
E02004551,2.3863350125944582
E02004552,2.371757925072046
E02004553,2.5398058252427185
E02004554,2.5234833659491196
E02004555,2.417236142748671
E02004556,2.4671052631578947
E02004557,2.392178164041282
E02004558,2.061482820976492
E02004559,2.368623962040332
E02004560,2.4387061701549335
E02004561,2.4671584959543074
E02004562,2.2290826612903225
E02004563,2.269230769230769
E02004564,2.4408502772643255
E02004566,2.3126550868486353
E02004567,2.4675245098039214
E02004568,2.4653106714962387
E02004569,2.303509241896598
E02004570,2.337121212121212
E02004571,2.453488372093023
E02004572,2.4307692307692306
E02004573,2.076620825147348
E02004574,2.3120400353252872
E02004575,2.2397671798723247
E02004576,2.3259923175416133
E02004577,2.4723473986071283
E02004578,1.9771640998406799
E02004579,2.267589388696655
E02004580,2.1014517801590045
E02004581,2.3737259343148356
E02004582,2.1039588999697796
E02004583,2.1671159029649596
E02004584,1.9835666463785757
E02004585,2.338097713097713
E02004586,2.1365557316428947
E02004587,2.27779416101445
E02004588,1.9604357798165137
E02004589,2.226172234140362
E02004590,1.896551724137931
E02004591,2.4468153895893954
E02004592,2.242043695166007
E02004593,2.4356246590289143
E02004594,2.495287321374278
E02004595,2.4722595830531273
E02004596,2.6349800399201597
E02004597,2.3363589211618256
E02004598,2.5137614678899083
E02004599,2.55225848994395
E02004600,2.2400161355385237
E02004601,2.1923809523809523
E02004602,2.331340133661625
E02004603,2.2523141236189907
E02004604,2.343474552175149
E02004605,2.381184103811841
E02004606,2.22572972972973
E02004607,1.8892011240465676
E02004608,1.702547896504049
E02004609,2.2729608220937703
E02004610,1.947032723239046
E02004611,2.4571660576532683
E02004612,2.2358287491030855
E02004613,2.2905797101449274
E02004614,2.303223070398643
E02004615,2.156818748441785
E02004616,2.0952380952380953
E02004617,2.2964848484848486
E02004618,2.303421562298257
E02004619,2.221013366490519
E02004620,2.3818696883852692
E02004621,1.8410889522000633
E02004622,2.24938195302843
E02004623,2.257542310522443
E02004624,2.3664259927797833
E02004625,2.1870550161812297
E02004626,2.348157894736842
E02004627,2.2414280664545774
E02004628,2.358796992481203
E02004629,2.2524424284717375
E02004630,2.3143897996357015
E02004631,2.258165548098434
E02004632,2.222907670162451
E02004633,2.307777777777778
E02004634,2.24
E02004635,2.366546880104541
E02004636,2.3363691560412874
E02004637,2.1269956458635706
E02004638,2.453125
E02004639,1.984344070541659
E02004640,2.6545230009262117
E02004641,2.2040143798681844
E02004642,2.5224754338281414
E02004643,2.5762925598991173
E02004644,2.4134640869334745
E02004645,2.314212548015365
E02004646,2.2857502517623365
E02004647,2.389810426540284
E02004648,2.2164383561643834
E02004649,2.400598404255319
E02004650,2.5625433125433124
E02004651,2.4662087303345888
E02004652,2.250770811921891
E02004653,2.4039190897597975
E02004654,2.2834740651387215
E02004655,2.281059063136456
E02004656,2.1003544114903936
E02004657,2.2920927062031358
E02004658,2.321138211382114
E02004659,2.3444628099173555
E02004660,2.2463967055593685
E02004661,2.2278315459063562
E02004662,2.321300929235168
E02004663,2.215427380125087
E02004664,2.2739010144482017
E02004665,2.3477551020408165
E02004666,2.3942423030787685
E02004667,2.088709677419355
E02004668,2.204308884047446
E02004669,2.3938906752411575
E02004671,2.3603993344425955
E02004672,2.295257809559654
E02004673,2.3598647818070067
E02004674,2.393019128377046
E02004675,2.3819142324425107
E02004676,2.338135842399294
E02004677,2.545673076923077
E02004678,2.3365354818717075
E02004679,2.4401785714285715
E02004680,2.36637541428141
E02004681,2.5717993079584773
E02004682,2.4561558901682905
E02004683,2.353337236533958
E02004684,2.4561288917918573
E02004685,2.0557758392809937
E02004686,2.273905156776367
E02004687,2.660528144544823
E02004688,2.2965133313800177
E02004689,2.365966386554622
E02004690,2.4076623765339717
E02004691,2.3336328241988618
E02004692,2.3863485752153744
E02004693,2.3361555346503606
E02004694,2.344298245614035
E02004695,2.6295072115384617
E02004696,2.360075211532435
E02004697,2.4561469265367317
E02004698,2.1938192811555255
E02004699,2.258551094115148
E02004700,2.4976406533575317
E02004702,2.3972314173939213
E02004703,2.489158543863139
E02004704,2.3928984947896565
E02004705,2.385506531920138
E02004706,2.3582904884318765
E02004707,2.322865132286513
E02004708,2.2059633027522936
E02004709,2.4343096234309622
E02004710,2.4212278106508878
E02004712,2.542447306791569
E02004713,2.4446144430844554
E02004714,2.2365817091454274
E02004715,2.329032258064516
E02004716,2.4231409544950053
E02004717,2.474550325296594
E02004718,2.2575599582898853
E02004719,2.4761904761904763
E02004720,2.2107249255213506
E02004721,2.6373231529306085
E02004722,2.2704381948986265
E02004723,2.3803334968121628
E02004724,2.422496225465526
E02004725,2.1739664347114203
E02004726,2.2285185185185186
E02004727,2.6322881575537704
E02004728,2.356016815554388
E02004729,2.3428850537284274
E02004730,2.340561579093689
E02004731,2.310703363914373
E02004732,2.3735879505110273
E02004733,2.305539358600583
E02004734,2.214110839083018
E02004735,2.2755977927651747
E02004736,2.294267877412032
E02004737,2.2154483575022197
E02004738,2.2757967813190283
E02004739,2.2083333333333335
E02004740,2.246330567964263
E02004741,2.374087011749762
E02004742,2.234191293295202
E02004743,2.3580406058652916
E02004744,2.5770345009217803
E02004745,2.2118666316618536
E02004746,2.2632011506061227
E02004747,2.1497550734779565
E02004748,1.9470281543274244
E02004749,2.2932108888160054
E02004750,2.1769436997319036
E02004751,2.379739671760045
E02004752,2.485133020344288
E02004753,2.5047663334108345
E02004754,2.3191834089436165
E02004755,2.3504754511934793
E02004756,2.475
E02004757,2.4856240126382305
E02004758,2.4289163090128754
E02004759,2.4580567290283644
E02004760,2.608770633160877
E02004761,2.3359497645211933
E02004764,2.219578889800383
E02004765,2.2281284606866003
E02004766,2.32897384305835
E02004767,2.5587975243147656
E02004768,2.375222024866785
E02004769,2.5559131134352375
E02004770,2.4271018091521817
E02004771,2.445901639344262
E02004772,2.327231695085256
E02004774,2.152727272727273
E02004775,2.210834236186349
E02004776,2.2190584662110857
E02004777,1.9896033885252213
E02004778,2.0581670612106864
E02004779,2.2134484885872916
E02004780,2.3403915301638034
E02004781,2.374137413741374
E02004782,2.2308137851143934
E02004783,2.354180602006689
E02004784,2.3725318121983325
E02004785,2.223607647547797
E02004786,2.332574679943101
E02004787,2.0999710228919155
E02004788,2.44287193648602
E02004789,2.3664610463787983
E02004790,2.1783974011911207
E02004791,2.491015274034142
E02004792,2.237917222963952
E02004793,2.2933204259438527
E02004794,2.349913043478261
E02004795,2.0395383104125737
E02004796,2.2255970322281473
E02004797,2.2127079356422144
E02004798,2.283899887934255
E02004799,2.0221816283924845
E02004800,2.0016930022573365
E02004801,2.0234854550306913
E02004802,2.6172549019607843
E02004803,2.821266968325792
E02004804,2.5394456289978677
E02004805,2.4232305936073057
E02004806,2.5246622683003457
E02004807,2.4034640855832907
E02004808,2.3266382633394196
E02004809,2.625
E02004810,2.515576323987539
E02004811,2.3021897810218976
E02004812,2.6000778816199377
E02004813,2.5001952362358453
E02004814,2.382921043713995
E02004815,2.5647305808257523
E02004817,2.243137254901961
E02004818,2.359066859066859
E02004819,2.2623630441220017
E02004820,2.4123641304347827
E02004821,2.312869486130059
E02004822,2.3551815766164745
E02004823,2.232780942516831
E02004824,1.8916256157635467
E02004825,2.3325405405405406
E02004826,2.443312101910828
E02004827,2.59957552175451
E02004828,2.4440273037542664
E02004829,2.453939141308879
E02004830,2.3937656753851666
E02004831,2.4802462801436636
E02004832,2.2207723035952065
E02004833,2.4879401164402553
E02004834,2.1717020640143585
E02004835,1.9767841788478073
E02004836,2.7111410601976638
E02004837,2.447770128703981
E02004838,2.4395659853646228
E02004839,2.446657571623465
