MSOA,lone_parent_percent
E02001965,12.337662337662337
E02001966,15.871600534997771
E02001967,8.333333333333332
E02001968,16.52864044168392
E02001969,16.07609101081686
E02001970,11.706740244383129
E02001971,12.449637389202255
E02001972,15.666502705361534
E02001973,16.413635061586938
E02001974,10.981486178037029
E02001975,13.838209982788296
E02001976,12.547892720306514
E02001977,15.322195704057279
E02001978,12.461300309597522
E02001979,9.147350993377483
E02001980,6.858924395947
E02001981,15.576967194310622
E02001982,11.498744069215741
E02001983,11.761083743842365
E02001984,11.94746148017176
E02001985,11.26578180640984
E02001986,14.555403556771546
E02001987,9.60086299892125
E02001988,8.585564610011641
E02001989,12.954186413902052
E02001990,9.770580296896087
E02001991,6.455172413793103
E02001992,19.607843137254903
E02001993,14.428010866284335
E02001994,10.820780817706732
E02001995,9.44055944055944
E02001996,19.735656353259238
E02001997,7.741935483870968
E02001998,8.094435075885329
E02001999,7.123287671232877
E02002000,17.4931129476584
E02002001,12.875867386276022
E02002002,5.983471074380165
E02002003,10.505632695834425
E02002004,15.081652257444764
E02002005,20.910344827586208
E02002006,15.767634854771783
E02002007,9.278870398386283
E02002008,10.669586983729662
E02002009,17.640364188163886
E02002010,16.409266409266408
E02002011,7.990779869381483
E02002012,15.463347164591978
E02002013,7.591344448385952
E02002014,14.947965941343424
E02002015,10.813559322033898
E02002016,19.26439553813687
E02002017,13.22023983620942
E02002018,8.065821418937146
E02002019,17.42644681538959
E02002020,8.484991727723942
E02002021,13.914905004013914
E02002022,16.035455278001614
E02002023,11.812714776632301
E02002024,11.516314779270633
E02002025,13.28614211815954
E02002026,10.087260034904014
E02002027,5.7435440783615315
E02002028,9.097830224590787
E02002029,12.572310065561126
E02002030,13.02048909451421
E02002031,8.352849336455893
E02002032,15.249472944483486
E02002033,10.653753026634384
E02002034,9.751090582499359
E02002035,7.236580516898608
E02002036,13.541666666666666
E02002037,10.047281323877069
E02002038,12.64445955132563
E02002039,8.248587570621469
E02002040,5.244618395303327
E02002041,10.216483099126473
E02002042,8.323353293413174
E02002043,13.399503722084367
E02002044,16.933015980958857
E02002045,13.505025125628139
E02002046,21.160409556313994
E02002047,12.394822006472491
E02002048,9.669117647058824
E02002049,14.992025518341306
E02002051,20.66041945560018
E02002052,17.87063267233239
E02002053,15.333070555774537
E02002054,15.298184961106308
E02002055,14.37799043062201
E02002056,17.62571280456195
E02002057,12.8187134502924
E02002058,14.555689585846402
E02002059,13.538932633420822
E02002060,16.22340425531915
E02002061,11.152416356877323
E02002062,15.549828178694158
E02002063,14.761178861788618
E02002064,15.57632398753894
E02002065,13.537644787644787
E02002066,15.737256243585357
E02002067,12.435025989604158
E02002069,16.293021787180297
E02002070,16.518353726362626
E02002071,16.788588149231895
E02002072,13.185595567867036
E02002073,17.38241308793456
E02002074,15.370018975332068
E02002075,14.74341569372794
E02002076,13.35540838852097
E02002077,14.754098360655737
E02002078,11.728395061728394
E02002079,14.60515142938013
E02002080,15.035644847699286
E02002081,9.090909090909092
E02002082,24.870466321243523
E02002083,7.822847682119205
E02002084,21.76278563656148
E02002085,20.35431586882774
E02002086,21.153846153846153
E02002087,24.55290611028316
E02002088,23.647342995169083
E02002089,11.339889366933004
E02002090,11.278519156263453
E02002091,10.201471058522547
E02002092,11.816984858459513
E02002093,9.867751780264497
E02002094,5.840634125990822
E02002095,10.410355274029193
E02002096,8.165652784277023
E02002097,7.351524879614766
E02002098,10.425204918032787
E02002099,4.700854700854701
E02002101,11.386657352427523
E02002102,10.85293284216492
E02002103,7.387033398821218
E02002104,7.698779974758098
E02002105,7.033822208919485
E02002106,7.200587803085965
E02002107,8.425720620842572
E02002108,7.315233785822022
E02002109,9.964342313787638
E02002110,11.802120141342757
E02002111,13.815551537070526
E02002112,10.085933966530982
E02002113,14.041604754829123
E02002114,10.418222554144885
E02002115,14.647887323943662
E02002116,8.8659793814433
E02002117,9.025530384753685
E02002118,17.45298581326295
E02002119,12.822613682916836
E02002120,11.03565365025467
E02002121,17.584994138335286
E02002122,20.769847634322375
E02002123,15.107646622123236
E02002124,12.053850970569819
E02002125,14.535519125683061
E02002126,20.688392530208716
E02002127,18.023255813953487
E02002128,11.922442244224422
E02002129,11.673151750972762
E02002130,17.88617886178862
E02002131,7.518087448883297
E02002132,18.478260869565215
E02002133,10.395554102647925
E02002134,18.568665377176018
E02002135,15.526675786593708
E02002136,14.132434089515636
E02002137,6.466692637319829
E02002138,10.349402919062362
E02002139,15.04055619930475
E02002140,15.748563703954039
E02002141,8.112264513648597
E02002142,20.154753131908624
E02002143,15.819750719079579
E02002144,6.623586429725363
E02002145,19.761394921994494
E02002146,14.266055045871559
E02002147,18.609994256174613
E02002148,11.203407880724175
E02002149,14.409559512652296
E02002150,15.745245466607697
E02002151,16.21181262729124
E02002152,23.284100781928757
E02002153,14.26865671641791
E02002154,14.63082681184076
E02002155,29.42930153321976
E02002156,12.661266126612661
E02002157,11.502199874292897
E02002158,13.92443631931749
E02002159,20.6448723690103
E02002160,11.706484641638225
E02002161,15.96078431372549
E02002162,9.336901575973833
E02002163,18.536974287422765
E02002164,14.315967810249894
E02002165,11.928864569083448
E02002166,19.038865546218485
E02002167,10.698616267296659
E02002168,14.36893203883495
E02002169,8.061797752808989
E02002170,14.368530020703934
E02002171,16.580645161290324
E02002174,10.694121554300896
E02002175,15.700325732899023
E02002176,14.72985209779656
E02002177,17.391304347826086
E02002178,9.482129832239242
E02002179,8.815638175546187
E02002180,14.335260115606937
E02002181,16.330166270783845
E02002182,15.679161628375654
E02002183,4.929322218194998
E02002184,6.690684508492023
E02002185,7.677008750994431
E02002187,5.5895865237366005
E02002188,8.181818181818182
E02002189,9.894459102902374
E02002190,13.150492264416316
E02002191,17.28896103896104
E02002192,6.636838180462341
E02002193,16.002591512795593
E02002194,15.336463223787167
E02002195,6.437021572720947
E02002196,10.040605389442598
E02002197,10.897281693528987
E02002198,10.832064941653982
E02002199,7.920489296636085
E02002200,8.668182966894111
E02002201,12.207696556803535
E02002202,10.325655281969818
E02002203,15.571913929784825
E02002204,10.114353312302839
E02002205,8.12349463542807
E02002206,14.201515576761157
E02002207,11.809045226130653
E02002208,18.914285714285715
E02002209,20.47637341529005
E02002210,13.679410733076114
E02002211,10.603899191631003
E02002212,19.699192956713134
E02002213,11.025716819391072
E02002214,11.797090051120723
E02002215,13.71051718153419
E02002216,11.692726036709722
E02002217,14.704106280193235
E02002218,15.268154991018731
E02002219,13.458110516934047
E02002220,18.383761011106856
E02002222,18.973862536302033
E02002223,16.34446397188049
E02002224,13.402061855670103
E02002225,12.088815789473683
E02002226,12.286324786324785
E02002227,15.368150684931505
E02002228,23.5790841182202
E02002229,14.415505754088432
E02002230,16.98717948717949
E02002231,15.992970123022848
E02002232,15.41135573580533
E02002233,20.84088437839797
E02002234,23.78868396373867
E02002235,15.632965165675447
E02002236,12.861610633307272
E02002237,16.865671641791042
E02002238,19.290123456790123
E02002239,14.539170506912441
E02002240,10.959454034524288
E02002241,17.0995670995671
E02002242,11.392765593847907
E02002243,14.71291866028708
E02002244,11.931818181818182
E02002245,21.586879432624116
E02002246,8.159925181201777
E02002247,8.245736977341743
E02002248,17.28985940771762
E02002249,22.180607573866002
E02002250,10.16554578375582
E02002251,11.051149694978884
E02002252,10.743507648523657
E02002253,17.355096602265156
E02002254,10.33210332103321
E02002255,12.656119900083265
E02002256,12.697663441113995
E02002257,15.02566495566962
E02002258,9.903679920968141
E02002259,10.630803714377201
E02002260,11.775528978840846
E02002261,11.759868421052632
E02002262,11.081153949851712
E02002263,12.972202423378477
E02002264,8.690012970168612
E02002265,11.320030698388335
E02002266,9.161793372319687
E02002267,11.457742484401589
E02002268,13.694813544792114
E02002269,10.709082078678971
E02002270,8.128491620111731
E02002271,9.678426475179519
E02002272,12.187647336162186
E02002273,9.916782246879334
E02002274,10.620689655172413
E02002275,11.300271403898348
E02002276,12.887751838823153
E02002277,10.478806907378337
E02002278,13.278453829634932
E02002279,14.437743880808798
E02002280,12.93626707132018
E02002281,10.927974712124634
E02002282,11.302307391474384
E02002283,10.299145299145298
E02002284,10.884857460199926
E02002285,8.71369294605809
E02002286,14.643304130162704
E02002287,9.354604786076868
E02002288,14.362350646183858
E02002289,14.918414918414918
E02002290,9.051254089422029
E02002291,10.77757685352622
E02002292,11.04995766299746
E02002293,13.81006432084752
E02002294,11.139081183134046
E02002295,21.70877659574468
E02002296,9.04893813481071
E02002297,8.427762039660056
E02002298,12.819614711033275
E02002299,19.945817812394175
E02002300,9.056399132321042
E02002301,13.4125043660496
E02002302,9.425287356321839
E02002303,12.01510470305527
E02002304,7.967213114754099
E02002305,17.673545966228893
E02002306,8.4
E02002307,12.917933130699089
E02002308,12.38562091503268
E02002309,10.318609703113687
E02002310,14.682388740966147
E02002311,13.034553540882655
E02002312,13.542021095610751
E02002313,13.341346153846153
E02002314,11.996904024767801
E02002315,12.471507652230544
E02002316,9.01611244429208
E02002317,14.22777965528895
E02002318,13.421418636995828
E02002319,11.060655205968214
E02002320,8.220108695652174
E02002321,8.049419692998876
E02002322,9.82905982905983
E02002323,9.12087912087912
E02002324,8.567511994516792
E02002325,9.683234612413083
E02002326,7.682976142337242
E02002327,8.374500117619384
E02002328,7.985658409387223
E02002329,9.684770224078997
E02002330,6.662269129287599
E02002331,8.159947984395318
E02002332,10.243055555555555
E02002333,7.675791733762748
E02002334,7.102187593646988
E02002335,4.995227489659561
E02002336,5.283149171270718
E02002337,6.049382716049383
E02002338,8.86157826649418
E02002339,13.031914893617023
E02002340,8.205689277899344
E02002341,5.789825970548862
E02002342,8.098204470502015
E02002343,8.399366085578446
E02002344,7.523148148148148
E02002345,6.148353827846092
E02002346,12.401433691756273
E02002347,18.79535558780842
E02002348,10.858938547486034
E02002349,7.464409388226241
E02002350,5.717665615141955
E02002351,5.824829931972789
E02002352,6.809701492537314
E02002353,9.106603366422098
E02002354,8.757147156184171
E02002356,7.492795389048991
E02002357,10.835334934614359
E02002358,12.118713932399011
E02002359,6.852173913043479
E02002360,10.727094880991196
E02002361,10.477346278317153
E02002362,15.688456189151601
E02002363,6.174654513378417
E02002364,18.70064608758076
E02002366,11.351351351351353
E02002367,19.93306061732986
E02002368,7.828894269572236
E02002369,17.869309383710128
E02002370,20.53194939993513
E02002371,14.879050661798265
E02002373,2.3533424283765347
E02002374,9.424920127795527
E02002375,18.938526155021002
E02002376,18.51851851851852
E02002377,14.426633785450061
E02002379,22.316504030547307
E02002380,11.251980982567353
E02002381,12.789927104042413
E02002382,19.19233971690258
E02002383,4.45859872611465
E02002384,13.33628710677891
E02002385,6.158833063209076
E02002386,7.833450952717008
E02002387,15.758468335787922
E02002388,16.98221457257602
E02002389,19.55793703951775
E02002390,14.308943089430896
E02002391,8.98814447201544
E02002392,5.663780663780664
E02002393,15.624221280837277
E02002394,20.284917931248064
E02002395,10.513005780346822
E02002396,10.633097042287948
E02002397,12.00701139351446
E02002398,7.373828951344817
E02002399,22.458270106221548
E02002400,15.464159811985901
E02002401,24.82837528604119
E02002402,7.553956834532374
E02002403,10.032246506628448
E02002404,12.809288161400836
E02002405,10.018455048774058
E02002406,7.424593967517401
E02002407,21.03424178895877
E02002408,10.017523364485982
E02002409,13.489409141583057
E02002410,10.861304623179228
E02002411,11.234911792014856
E02002412,10.868226600985222
E02002414,15.417406749555951
E02002415,18.158379373848987
E02002416,9.940357852882704
E02002417,9.888712241653417
E02002418,10.257245197004233
E02002419,16.35553078852048
E02002420,13.975903614457833
E02002421,23.19607102380053
E02002422,7.987220447284344
E02002423,18.46590909090909
E02002424,9.969604863221884
E02002425,9.807492195629553
E02002426,8.867585380467345
E02002427,12.582345191040844
E02002428,12.31354197133665
E02002429,10.259917920656635
E02002430,25.709876543209877
E02002431,11.9358074222668
E02002432,10.466582597730138
E02002433,9.255590150014152
E02002434,11.135477582846004
E02002435,10.22539857064321
E02002436,12.4539671911617
E02002437,7.903097696584591
E02002438,17.740174672489083
E02002439,12.72289156626506
E02002440,12.331701346389229
E02002441,11.888914390635758
E02002442,9.555555555555555
E02002443,10.199296600234467
E02002444,9.33289516924088
E02002445,10.370168753402286
E02002446,7.657487740475292
E02002447,12.509144111192391
E02002448,13.714602998334257
E02002449,10.388015717092337
E02002450,9.880239520958083
E02002451,8.812481941635365
E02002452,10.932400932400931
E02002453,13.564448580735226
E02002454,7.5405742821473165
E02002455,16.25415589213151
E02002456,9.931292941911305
E02002457,12.994177137603433
E02002458,10.715181932245923
E02002459,12.186293436293436
E02002460,8.531090417542805
E02002461,11.818910256410255
E02002462,9.85264374458249
E02002463,17.596461046940277
E02002464,12.575
E02002465,6.678141135972461
E02002466,11.05979581915411
E02002467,11.787767903815997
E02002468,10.211524434719182
E02002469,10.45156591405681
E02002470,4.608467590857999
E02002471,7.157137145141943
E02002472,8.561093247588424
E02002473,7.77444110777444
E02002474,15.115115115115115
E02002475,7.142857142857142
E02002476,15.570175438596493
E02002477,11.756115370573202
E02002478,11.583744777819978
E02002479,12.038782655534607
E02002480,12.139605462822459
E02002481,13.007863695937091
E02002482,14.394993045897078
E02002483,11.709006928406467
E02002484,18.249128919860627
E02002485,19.311123658949747
E02002489,13.078346699568169
E02002490,16.257088846880908
E02002491,15.830665243685521
E02002492,13.618022864828513
E02002493,8.736877751439215
E02002494,23.229043683589136
E02002496,10.834454912516824
E02002497,20.845481049562682
E02002498,15.819829717110684
E02002499,26.31235735246169
E02002500,14.08390410958904
E02002501,18.802762854950114
E02002502,20.39503904455673
E02002503,21.62654996353027
E02002504,11.788079470198676
E02002505,29.591836734693878
E02002506,21.59725203950193
E02002507,10.559249120062573
E02002508,9.310496267018006
E02002509,16.77018633540373
E02002510,8.886750080205326
E02002512,6.941431670281996
E02002513,13.638373121131742
E02002514,11.451187335092348
E02002515,13.834874083519285
E02002516,15.762777994537652
E02002517,15.207373271889402
E02002518,8.413764162819975
E02002519,14.294134983790155
E02002520,9.640577762848505
E02002521,8.830715532286213
E02002523,24.766529697422488
E02002524,11.540075535039866
E02002525,14.35343692388728
E02002526,11.610044313146235
E02002527,14.806480648064808
E02002529,12.662586074980872
E02002530,10.779896013864818
E02002532,13.649025069637883
E02002533,10.37868162692847
E02002534,5.757696921231507
E02002535,7.97029702970297
E02002536,12.916862376702678
E02002537,18.169209431345354
E02002538,13.924050632911392
E02002539,6.324110671936759
E02002540,6.263269639065817
E02002541,10.979847116052815
E02002542,20.89153046062407
E02002543,20.352605652061186
E02002544,15.214345755113476
E02002545,9.171075837742503
E02002546,18.6152841280209
E02002547,7.959479015918958
E02002549,8.846618357487923
E02002550,9.527498063516655
E02002551,14.61187214611872
E02002552,14.946737683089214
E02002553,11.178126256533977
E02002554,15.605928509154316
E02002555,9.316628701594533
E02002556,8.151231356226154
E02002558,7.961522717969709
E02002559,8.157319737800437
E02002560,14.067733531819874
E02002561,9.094583670169767
E02002562,12.381620484040686
E02002563,12.424119789558883
E02002564,14.686279016318087
E02002567,17.027487229384576
E02002568,5.906089508437271
E02002569,5.43398082124416
E02002570,14.777777777777779
E02002571,16.01923788383278
E02002572,16.004296455424274
E02002573,8.740554156171285
E02002574,7.5250836120401345
E02002575,7.823575741664479
E02002576,12.065921130076514
E02002577,21.1550339715874
E02002578,13.11803372392112
E02002579,17.608759988162177
E02002580,17.85132935431362
E02002581,9.876943005181348
E02002582,6.707148771736131
E02002583,21.01063829787234
E02002584,14.423385801477675
E02002585,12.730414746543778
E02002586,21.03583701521846
E02002587,18.501742160278745
E02002588,17.213869285056767
E02002589,6.272927366104182
E02002590,7.593014426727411
E02002591,8.794674141555712
E02002592,9.351959642995732
E02002593,11.237853823405155
E02002594,12.45196003074558
E02002595,18.503480278422273
E02002596,9.479077711357814
E02002597,18.434016074669433
E02002598,8.700750469043152
E02002599,8.156271418779987
E02002600,14.433237271853985
E02002601,9.851832596828698
E02002602,17.17200340039671
E02002603,8.182451253481894
E02002604,7.988895743368291
E02002605,11.1289890050952
E02002606,12.602589823089549
E02002607,10.311284046692606
E02002608,7.6663858466722825
E02002609,14.503642987249545
E02002610,8.485418626528693
E02002611,6.662572919864907
E02002612,8.945126534703082
E02002613,6.628787878787879
E02002614,4.285714285714286
E02002615,11.728994657600778
E02002616,8.644859813084112
E02002617,11.23960968558005
E02002618,10.366681756450882
E02002619,12.791844787898718
E02002620,13.428905792861324
E02002621,12.992125984251967
E02002622,20.97462949007787
E02002623,18.991918332624415
E02002624,7.077180273056562
E02002625,16.725618999494692
E02002626,16.333015570384493
E02002627,11.41785957736878
E02002628,14.05648267008986
E02002629,17.4110522331567
E02002630,13.871635610766045
E02002631,10.278745644599303
E02002632,5.928121526491293
E02002633,10.76320939334638
E02002634,10.9297725024728
E02002635,9.479452054794521
E02002636,13.236088600756348
E02002637,13.15108976727004
E02002638,9.390949302483838
E02002639,20.02208317997792
E02002640,17.9741508866847
E02002641,14.976382328424561
E02002642,12.735294117647058
E02002643,17.843426883308716
E02002644,12.885714285714286
E02002645,13.309859154929576
E02002646,13.587921847246893
E02002647,18.60529217199559
E02002648,18.596709096553866
E02002649,11.143852129654434
E02002650,11.635058944131215
E02002651,12.446958981612447
E02002653,20.898610700561633
E02002654,24.136807817589574
E02002655,17.9421768707483
E02002656,8.2421875
E02002657,9.793655682168154
E02002658,7.87037037037037
E02002659,19.665726069025396
E02002660,16.802344513187887
E02002661,16.64695446481372
E02002662,13.398692810457517
E02002663,7.083678541839271
E02002664,8.61777627576884
E02002665,10.116036893781613
E02002666,7.308781869688385
E02002667,10.041469194312796
E02002668,21.92543127434613
E02002669,8.24770896973063
E02002670,13.905817174515237
E02002671,13.960944331098805
E02002672,22.918124562631213
E02002673,13.305736250739209
E02002674,12.430080795525171
E02002675,11.635138636952579
E02002676,12.283737024221452
E02002677,10.26634382566586
E02002678,12.871019967620075
E02002679,9.050837496326771
E02002680,7.88550323176362
E02002681,15.528882220555138
E02002682,15.85020683649031
E02002684,7.266505636070854
E02002685,6.914893617021277
E02002686,15.831497797356828
E02002687,10.092067988668555
E02002688,9.010054137664346
E02002689,6.808343171979536
E02002691,6.7320795857181785
E02002692,5.897635749545336
E02002693,6.622094874243871
E02002694,8.169543667749103
E02002695,8.95119978430844
E02002696,6.3915857605178
E02002697,6.747352496217851
E02002698,8.182784272051009
E02002699,7.210538479315923
E02002700,15.99713055954089
E02002701,6.381238069266431
E02002702,8.073682147756221
E02002703,7.7237851662404085
E02002704,6.135934550031466
E02002705,7.254215717467388
E02002706,7.651959271829682
E02002707,6.981519507186857
E02002708,6.230529595015576
E02002709,7.112462006079028
E02002710,7.915484074424471
E02002711,5.51481372836609
E02002712,8.608876973488233
E02002714,6.69383003492433
E02002715,8.132102272727272
E02002716,8.867261422005948
E02002717,11.429336188436832
E02002718,6.56075316269491
E02002719,8.372093023255815
E02002720,6.451612903225806
E02002721,7.931150860614242
E02002722,9.926082365364309
E02002723,11.763129689174704
E02002724,14.942808469213919
E02002725,9.202873759835786
E02002726,11.13855827532001
E02002727,17.37957610789981
E02002728,16.410958904109588
E02002729,9.797033567525371
E02002730,19.064631373822667
E02002731,22.87636669470143
E02002732,7.402949142341258
E02002733,11.713665943600867
E02002734,13.60098320360508
E02002736,18.88198757763975
E02002737,11.491603556140928
E02002738,10.983827493261455
E02002739,13.509700176366843
E02002740,15.348837209302326
E02002741,11.833514689880305
E02002743,8.92249527410208
E02002744,22.182211019085344
E02002745,5.803170804666467
E02002746,8.95278167367929
E02002747,8.372670807453417
E02002748,6.896551724137931
E02002749,10.121155638397019
E02002750,7.568555758683729
E02002751,9.828904259191845
E02002752,9.370904325032765
E02002753,8.17140009965122
E02002754,10.176619007569386
E02002755,10.615640599001663
E02002756,14.03560830860534
E02002757,10.661910424098297
E02002758,14.93342929111191
E02002759,7.542750058561724
E02002760,10.408326661329063
E02002761,8.19672131147541
E02002762,12.323446327683616
E02002763,14.529458810983737
E02002764,18.95734597156398
E02002765,12.509170946441673
E02002766,10.90718405873099
E02002767,6.7669172932330826
E02002768,8.271832718327184
E02002769,6.217821782178218
E02002770,6.956237753102547
E02002771,6.857896472139796
E02002772,8.147882268485283
E02002773,7.071865443425077
E02002774,6.261859582542694
E02002775,10.007698229407236
E02002776,9.349190617773374
E02002777,8.47457627118644
E02002778,7.060152499293985
E02002779,6.607185917530744
E02002780,12.02201622247972
E02002781,10.596186338402124
E02002782,5.3627760252365935
E02002783,10.065237651444548
E02002784,6.3598032326071685
E02002785,8.549382716049383
E02002786,11.122607346094155
E02002787,10.97164109716411
E02002788,6.251594794590456
E02002789,16.411158582558432
E02002790,7.141316073354909
E02002791,6.427779830070188
E02002792,6.917164816396243
E02002793,8.759469696969697
E02002794,7.8139114724480585
E02002795,6.340782122905028
E02002796,7.535563244905806
E02002797,5.498798076923077
E02002798,7.225950782997763
E02002799,15.855083755356446
E02002800,6.773787019533711
E02002801,12.094488188976378
E02002802,18.106870229007633
E02002803,8.520055325034578
E02002804,15.501196490295136
E02002805,6.90978886756238
E02002806,11.335458731845554
E02002807,13.593791811613592
E02002808,10.04269854824936
E02002809,13.010288748755395
E02002810,8.837803320561942
E02002811,10.795923987882126
E02002812,10.760544669545
E02002813,13.255755122691626
E02002814,6.786488999070343
E02002815,14.154704944178627
E02002816,10.79243051448847
E02002817,8.72681281618887
E02002818,16.21808143547274
E02002819,10.951171323736945
E02002820,14.309886391104666
E02002821,19.797178130511465
E02002822,13.678034470113678
E02002823,13.355745721271395
E02002824,17.557060446450965
E02002825,9.250136836343732
E02002826,12.173314993122421
E02002827,15.14004542013626
E02002828,9.303090072320842
E02002829,18.367816091954023
E02002830,18.200305033045247
E02002831,11.762243616575974
E02002832,10.681955340977671
E02002833,12.359970126960418
E02002834,9.955328653477984
E02002836,11.412051125989045
E02002837,15.150466966447595
E02002838,20.87378640776699
E02002839,12.42174629324547
E02002842,15.168055156564206
E02002843,9.12924832547755
E02002844,13.747228381374724
E02002845,14.0527950310559
E02002846,8.789767136766152
E02002847,11.005291005291005
E02002848,11.355311355311356
E02002849,8.621022179363548
E02002851,8.586387434554974
E02002852,23.27188940092166
E02002853,8.596837944664031
E02002854,17.270992366412212
E02002855,9.714854111405835
E02002856,5.41086210377549
E02002857,16.676942046855732
E02002858,6.4723822433073535
E02002860,11.159546643417611
E02002861,23.978494623655912
E02002862,19.343891402714934
E02002863,6.082725060827251
E02002864,7.99099606077659
E02002865,7.391552511415525
E02002866,6.0606060606060606
E02002867,7.15086932136848
E02002868,13.134920634920636
E02002869,20.23121387283237
E02002871,15.476529160739688
E02002872,18.493879723257052
E02002873,19.303715250714472
E02002874,15.504885993485344
E02002875,19.29251700680272
E02002876,15.418373317729667
E02002877,8.26086956521739
E02002878,27.965833596962987
E02002879,13.122059915820747
E02002880,25.931677018633543
E02002881,19.363011219688744
E02002882,7.335907335907336
E02002883,15.244076505852128
E02002884,10.731319554848968
E02002885,12.755598831548198
E02002886,12.149278125851266
E02002887,13.461538461538462
E02002888,17.925089179548156
E02002889,6.25
E02002890,10.128693994280267
E02002891,14.250987541780614
E02002892,14.539579967689823
E02002893,10.772210118615346
E02002895,3.702632340179346
E02002896,14.14505283381364
E02002897,8.029647930821495
E02002898,6.369426751592357
E02002901,8.56610800744879
E02002902,15.418373317729667
E02002903,13.440658929239985
E02002904,16.57054978854287
E02002905,5.952380952380952
E02002906,11.089030206677265
E02002907,10.183923705722071
E02002908,6.538952745849298
E02002909,8.023040526640608
E02002910,6.976090014064698
E02002911,7.476869217304325
E02002912,8.45692647522878
E02002913,6.153846153846154
E02002914,10.198643410852712
E02002915,9.04037448800468
E02002916,10.40169133192389
E02002917,8.99129874315179
E02002918,7.816377171215881
E02002919,13.62117707530198
E02002920,8.5995085995086
E02002921,18.15120906029997
E02002922,7.022572554639914
E02002923,8.8268156424581
E02002924,6.908396946564886
E02002925,8.593238822246455
E02002926,8.86879569065025
E02002927,5.528327778866888
E02002928,9.839906286606794
E02002929,5.505709624796085
E02002930,9.893651305188527
E02002931,8.095061269959153
E02002932,15.2442448062886
E02002933,9.386697379786927
E02002934,10.518114530580444
E02002935,11.944444444444445
E02002936,13.309352517985612
E02002937,6.91699604743083
E02002938,11.444521981856246
E02002939,10.034305317324185
E02002940,11.86877994839661
E02002941,11.089619600257898
E02002942,10.00997672098437
E02002944,15.863052781740372
E02002945,12.928970470869913
E02002946,11.525229357798166
E02002947,17.676950998185117
E02002948,23.03532804614275
E02002949,10.409356725146198
E02002950,18.554116172168825
E02002951,10.312965722801788
E02002952,12.68608414239482
E02002953,14.018395179194417
E02002954,13.750000000000002
E02002955,14.130791981597108
E02002956,16.227608008429925
E02002957,9.017751479289942
E02002958,13.221601489757914
E02002959,13.179654221999499
E02002960,10.10551948051948
E02002961,11.647254575707153
E02002962,18.768590124925637
E02002963,12.800234329232572
E02002964,12.725864739287557
E02002965,12.863496407800204
E02002966,8.250355618776672
E02002967,20.559868266290284
E02002968,10.784785748675976
E02002969,11.72796668979875
E02002970,15.52860532559979
E02002973,14.298220017508022
E02002974,10.0
E02002975,7.8830260648442465
E02002976,12.520938023450586
E02002977,10.18895887365691
E02002978,16.621438263229308
E02002979,12.962962962962962
E02002980,8.726591760299625
E02002981,15.876350540216086
E02002982,17.71631982475356
E02002983,8.740017746228926
E02002984,6.374501992031872
E02002985,10.048848569434753
E02002986,11.695347355003188
E02002987,6.932688432083838
E02002988,8.720456397718012
E02002989,9.61457009741635
E02002990,8.411214953271028
E02002991,5.1033473568684835
E02002992,6.386485372888339
E02002993,5.497076023391813
E02002994,6.805555555555555
E02002995,17.222685571309423
E02002996,5.5199330917201
E02002997,6.176
E02002998,9.106907171139463
E02002999,10.402397260273972
E02003000,6.399402390438247
E02003001,5.824372759856631
E02003002,12.279384153210666
E02003003,10.664409648751587
E02003004,7.868284228769497
E02003005,6.534727408513816
E02003006,9.43134535367545
E02003007,9.219858156028367
E02003008,12.397340633554947
E02003009,7.998497934660158
E02003010,10.92372556535071
E02003011,10.146103896103895
E02003012,15.10777140597192
E02003013,14.565126924677488
E02003014,21.471113758189396
E02003015,12.157287157287158
E02003016,14.066579634464752
E02003017,7.291286912139992
E02003018,13.41609931918302
E02003019,11.789572569281352
E02003020,4.276578737010392
E02003021,7.650073206442166
E02003022,4.954954954954955
E02003023,9.724349157733538
E02003024,11.481942714819429
E02003025,14.118457300275484
E02003026,5.887708649468893
E02003027,5.731343283582089
E02003028,4.446381865736704
E02003029,15.858505564387917
E02003030,9.504767763764995
E02003031,4.021447721179625
E02003032,12.25155740136458
E02003033,3.1705227077977725
E02003036,4.29125138427464
E02003037,2.4830699774266365
E02003038,9.75940359200271
E02003039,11.290750066260271
E02003040,8.895110919664011
E02003041,3.127171646977067
E02003044,9.265536723163843
E02003045,5.41871921182266
E02003046,9.983933899472113
E02003047,6.496519721577726
E02003048,6.907477820025348
E02003049,11.24583207032434
E02003050,6.396761133603239
E02003051,11.774516344229486
E02003052,8.943894389438945
E02003053,7.486941381311666
E02003054,9.458023379383635
E02003055,17.831105710814093
E02003056,18.912448700410398
E02003057,10.400313971742543
E02003058,14.085889570552146
E02003059,12.660869565217393
E02003060,11.051617048618548
E02003061,21.0652783340008
E02003062,18.849706129303108
E02003063,8.797850906648758
E02003064,24.245472837022135
E02003065,7.8627280625543
E02003066,4.623614826136798
E02003067,9.051474840948526
E02003068,7.954545454545454
E02003069,4.950099800399202
E02003070,6.291512915129151
E02003071,8.802153432032302
E02003072,8.172397550635893
E02003073,7.032719067318541
E02003074,8.140208574739281
E02003075,7.092198581560284
E02003076,7.805703238279362
E02003077,6.003824091778203
E02003078,6.640876853642812
E02003079,9.518882565959649
E02003080,10.567074693979515
E02003081,7.4583635047067345
E02003082,7.5718575718575725
E02003084,11.20540019286403
E02003085,20.491329479768787
E02003086,8.094555873925502
E02003087,8.230801866779805
