MSOA,social_housing_percent
E02001952,47.70731707317073
E02001953,14.887063655030802
E02001954,47.17618170656845
E02001955,25.53011026293469
E02001956,14.08005617977528
E02001957,10.809196775156764
E02001958,14.084092913848867
E02001959,4.533126695079426
E02001961,34.83318028772574
E02001962,13.141025641025642
E02001963,12.77602523659306
E02001964,48.16069699903194
E02001965,14.142308827871272
E02001966,19.519786571809693
E02001967,6.171548117154812
E02001968,6.392536281962681
E02001969,17.05772811918063
E02001970,6.306661411115491
E02001971,7.766599597585514
E02001972,29.559438838296824
E02001973,25.83786880549986
E02001974,2.2565922920892496
E02001975,2.549087151222873
E02001976,19.065898912348047
E02001977,23.73447946513849
E02001978,3.36687306501548
E02001979,2.070393374741201
E02001980,1.440809968847352
E02001981,35.4047236872277
E02001982,13.337053571428573
E02001983,9.020935960591132
E02001984,8.116308470290772
E02001985,15.581470683511501
E02001986,36.2691466083151
E02001987,6.947444204463643
E02001988,31.28994770482278
E02001989,7.433768287860815
E02001990,3.6927223719676547
E02001991,4.855172413793103
E02001992,37.21597703898588
E02001993,30.959565479782743
E02001994,10.919717010150723
E02001995,10.147463134216446
E02001996,50.045058576148996
E02001997,6.24633431085044
E02001998,1.6047297297297296
E02001999,7.892335766423357
E02002000,33.32415312586065
E02002001,22.299382716049383
E02002002,7.298546895640687
E02002003,15.841843414506416
E02002004,30.27875680871516
E02002005,40.364439536167865
E02002006,31.20248790601244
E02002007,15.458207452165157
E02002008,3.095684803001876
E02002009,35.5977229601518
E02002010,29.754347226055756
E02002011,4.072224356511717
E02002012,41.68741355463347
E02002013,7.413976587442356
E02002014,22.236260265319014
E02002015,13.27223353699932
E02002016,36.5581675708258
E02002017,21.783625730994153
E02002018,6.314085267134377
E02002019,28.354348528936306
E02002020,6.93655303030303
E02002021,36.633663366336634
E02002022,25.013433637829124
E02002023,11.106346483704975
E02002024,16.86780032912781
E02002025,14.133986928104575
E02002026,5.0959860383944156
E02002027,1.3796172674677347
E02002028,15.504761904761905
E02002029,7.17869548436897
E02002030,24.091209517514873
E02002031,8.125
E02002032,22.94352003749707
E02002033,12.265293761356753
E02002034,18.76923076923077
E02002035,8.203902827558741
E02002036,31.271716469770674
E02002037,14.600550964187327
E02002038,22.96195652173913
E02002039,11.299435028248588
E02002040,6.8884540117416835
E02002041,14.578587699316628
E02002042,6.8562874251497
E02002043,27.117592305305614
E02002044,26.453587215232915
E02002045,27.338355304457
E02002046,48.879142300194935
E02002047,29.01973471368489
E02002048,4.597278411180581
E02002049,26.9061876247505
E02002051,46.785714285714285
E02002052,34.301227573182246
E02002053,15.484633569739954
E02002054,10.708117443868739
E02002055,30.942132950741275
E02002056,44.697951775991704
E02002057,31.88405797101449
E02002058,27.020506634499398
E02002059,30.855018587360593
E02002060,34.99240121580547
E02002061,26.751854905193735
E02002062,44.215349369988544
E02002063,16.336382113821138
E02002064,24.548661548039014
E02002065,18.63384021240647
E02002066,22.06637016763599
E02002067,19.4732641660016
E02002069,32.95454545454545
E02002070,30.692243536280234
E02002071,32.41858763263812
E02002072,16.477115117891817
E02002073,31.28834355828221
E02002074,23.95701643489254
E02002075,25.352877307274703
E02002076,8.908489525909593
E02002077,29.065130704474967
E02002078,9.375
E02002079,21.36994056043023
E02002080,26.303854875283445
E02002081,16.29284807448159
E02002082,38.352027610008626
E02002083,1.6977225672877845
E02002084,39.36865021770682
E02002085,30.63300678221552
E02002086,51.07506601282535
E02002087,40.551621319418565
E02002088,41.96665861319159
E02002089,12.8804180756225
E02002090,2.886686772942697
E02002091,6.269993602047346
E02002092,18.961551100887284
E02002093,14.290563475899527
E02002094,1.1268781302170283
E02002095,8.039647577092511
E02002096,8.51063829787234
E02002097,11.698717948717949
E02002098,10.783811475409836
E02002099,3.0637691485571787
E02002101,12.622377622377623
E02002102,8.02154195011338
E02002103,8.067689885871705
E02002104,0.8413967185527976
E02002105,4.131736526946108
E02002106,5.264446620959843
E02002107,2.219263204616068
E02002108,4.949748743718593
E02002109,6.318082788671024
E02002110,18.050158954433062
E02002111,33.9124140427072
E02002112,16.010854816824967
E02002113,19.769602378298032
E02002114,13.91271913465125
E02002115,31.042988019732203
E02002116,10.828463389480921
E02002117,26.115107913669068
E02002118,35.20290333223359
E02002119,17.076167076167074
E02002120,13.406873143826898
E02002121,37.4853572823116
E02002122,37.89093825180433
E02002123,24.285183809877463
E02002124,20.815047021943574
E02002125,22.477231329690344
E02002126,49.652396633735826
E02002127,34.91141446413012
E02002128,21.204620462046204
E02002129,12.694704049844235
E02002130,35.34649632210608
E02002131,4.8397234443746076
E02002132,36.47652308886302
E02002133,26.767015706806284
E02002134,25.960740945534972
E02002135,30.02735978112175
E02002136,24.225697638761115
E02002137,1.5186915887850467
E02002138,5.137289636846766
E02002139,38.53466264780895
E02002140,25.236486486486488
E02002141,3.3448673587081887
E02002142,34.58425312729948
E02002143,24.177579048227404
E02002144,2.9923170238576624
E02002145,36.01591187270502
E02002146,19.91739329967875
E02002147,36.00574712643678
E02002148,4.090328078397955
E02002149,21.311475409836063
E02002150,21.415929203539825
E02002151,36.8035786905246
E02002152,43.12960554833117
E02002153,27.83412887828162
E02002154,19.768628785301125
E02002155,57.861099275671066
E02002156,17.88178817881788
E02002157,7.353865493400377
E02002158,24.230417555623283
E02002159,32.88530465949821
E02002160,13.949522510231924
E02002161,26.716359356610436
E02002162,9.83947681331748
E02002163,49.501396090945356
E02002164,41.71961033460398
E02002165,17.127222982216143
E02002166,40.07352941176471
E02002167,14.705882352941178
E02002168,28.660772050894973
E02002169,5.532153889356922
E02002170,24.730737365368682
E02002171,29.648727038349982
E02002174,7.3041168658698545
E02002175,37.169872839908706
E02002176,27.709025052822216
E02002177,30.253583241455345
E02002178,2.478134110787172
E02002179,5.446873801304181
E02002180,18.371285218062525
E02002181,34.204275534441805
E02002182,24.385328496573962
E02002183,7.249003262051468
E02002184,7.648773795232379
E02002185,8.280254777070063
E02002187,4.781943381790359
E02002188,1.3471177944862154
E02002189,4.881266490765172
E02002190,10.394181135617082
E02002191,22.25222792330543
E02002192,6.665008704302412
E02002193,26.85455134434726
E02002194,19.505322479649344
E02002195,6.097560975609756
E02002196,7.416974169741697
E02002197,12.927298988926337
E02002198,14.34363912823112
E02002199,7.162534435261708
E02002200,7.969735182849937
E02002201,17.23756906077348
E02002202,16.807834833245103
E02002203,24.462061155152888
E02002204,7.296391244330507
E02002205,3.786386517837601
E02002206,12.647223780145822
E02002207,6.730769230769231
E02002208,18.56612396458155
E02002209,36.975759907656794
E02002210,4.984204984204984
E02002211,6.3242986210175935
E02002212,19.244868035190617
E02002213,11.535048802129548
E02002214,3.188976377952756
E02002215,10.03123915307185
E02002216,26.893039049235995
E02002217,16.57608695652174
E02002218,21.31315721979995
E02002219,9.078771695594126
E02002220,16.960183767228177
E02002222,18.92764857881137
E02002223,14.813186813186812
E02002224,14.79574322004806
E02002225,10.471491228070176
E02002226,6.9177350427350435
E02002227,31.975996570938705
E02002228,36.33116883116883
E02002229,13.264688067837675
E02002230,25.89031339031339
E02002231,12.464277863266652
E02002232,15.073245952197379
E02002233,26.57952069716776
E02002234,53.89184120037511
E02002235,20.008496176720474
E02002236,3.752931978107897
E02002237,8.60215053763441
E02002238,22.3121387283237
E02002239,16.68971876440756
E02002240,7.244631747943006
E02002241,18.677425703601653
E02002242,8.826879271070615
E02002243,17.14490674318508
E02002244,12.765151515151516
E02002245,33.22995126273815
E02002246,6.264609630668537
E02002247,8.993225881803317
E02002248,25.02242152466368
E02002249,30.170620058260507
E02002250,13.198757763975156
E02002251,24.102323398263316
E02002252,12.824156305506218
E02002253,12.975316877918614
E02002254,6.3053097345132745
E02002255,28.98671096345515
E02002256,15.93108331366533
E02002257,7.943925233644859
E02002258,12.697628458498023
E02002259,7.714468629961588
E02002260,16.609155739590523
E02002261,13.037523966036701
E02002262,13.689032605766641
E02002263,19.529579472558805
E02002264,6.3229571984435795
E02002265,12.001533742331288
E02002266,8.95638629283489
E02002267,19.852732936845086
E02002268,18.485953248981343
E02002269,9.346928866229668
E02002270,4.888268156424581
E02002271,6.053042121684867
E02002272,21.423521093565874
E02002273,9.54861111111111
E02002274,10.520869265263883
E02002275,15.306877002711364
E02002276,14.326830828269907
E02002277,11.385944248135061
E02002278,22.48838040757955
E02002279,27.143869596031184
E02002280,35.91790193842645
E02002281,15.542521994134898
E02002282,12.798434442270059
E02002283,15.647712697734073
E02002284,11.555555555555555
E02002285,6.909845788849347
E02002286,26.125
E02002287,21.037359448676096
E02002288,23.579614728115097
E02002289,27.213420316868593
E02002290,7.049418604651163
E02002291,12.264833574529668
E02002292,10.305343511450381
E02002293,22.234848484848484
E02002294,17.107750472589792
E02002295,40.192819148936174
E02002296,13.881194213604186
E02002297,3.7482319660537478
E02002298,25.918153200419724
E02002299,29.722410291130668
E02002300,8.132285172133368
E02002301,10.730513806361412
E02002302,4.712643678160919
E02002303,10.611263736263735
E02002304,12.110272399081063
E02002305,30.555555555555557
E02002306,5.771324863883848
E02002307,15.34954407294833
E02002308,9.343351845802026
E02002309,19.087287214777255
E02002310,19.475085583872197
E02002311,17.218995558592415
E02002312,27.721088435374146
E02002313,12.129703763010408
E02002314,11.614401858304298
E02002315,12.276131553239987
E02002316,9.904043865661412
E02002317,19.047619047619047
E02002318,27.58860319666435
E02002319,6.651524983776769
E02002320,14.800952705001702
E02002321,5.574261129816685
E02002322,8.44017094017094
E02002323,8.598901098901099
E02002324,9.945130315500686
E02002325,10.478887744593203
E02002326,3.967611336032389
E02002327,5.691439322671684
E02002328,6.160365058670143
E02002329,5.828745016138219
E02002330,3.8562953197099534
E02002331,20.130081300813007
E02002332,19.375
E02002333,10.445757250268528
E02002334,10.344827586206897
E02002335,3.8204393505253105
E02002336,3.7970314118053157
E02002337,4.41358024691358
E02002338,11.498708010335918
E02002339,27.876946448917582
E02002340,15.81056466302368
E02002341,1.3721552878179384
E02002342,15.302752293577981
E02002343,6.11353711790393
E02002344,5.004339022273648
E02002345,4.082441537851763
E02002346,28.31541218637993
E02002347,39.296081277213354
E02002348,23.79454926624738
E02002349,8.009241432422025
E02002350,1.935993678387989
E02002351,3.1037414965986394
E02002352,3.8258164852255057
E02002353,7.512953367875648
E02002354,19.50632149307646
E02002356,8.350785340314136
E02002357,20.08010680907877
E02002358,23.15934065934066
E02002359,8.970792767732963
E02002360,19.89562948467058
E02002361,17.070217917675546
E02002362,41.76160044456794
E02002363,8.20829655781112
E02002364,56.32183908045977
E02002366,7.871621621621622
E02002367,47.79056813962124
E02002368,7.206238236084969
E02002369,41.63568773234201
E02002370,41.02564102564102
E02002371,30.87631218621634
E02002373,10.612244897959183
E02002374,26.03002235707442
E02002375,46.04810996563574
E02002376,44.238921001926784
E02002377,22.738486842105264
E02002379,48.621128553245654
E02002380,19.770206022187004
E02002381,19.807564698075648
E02002382,16.729088639201
E02002383,15.292712066905615
E02002384,45.97828495457567
E02002385,17.197624190064793
E02002386,4.093154551870148
E02002387,34.17954378219279
E02002388,30.952380952380953
E02002389,53.24849296718017
E02002390,24.45528455284553
E02002391,12.713734142305572
E02002392,24.864669794298084
E02002393,59.84546360917248
E02002394,41.40068174775333
E02002395,3.825333814507398
E02002396,16.201664219285362
E02002397,24.10870835768556
E02002398,5.197944998488969
E02002399,25.643939393939398
E02002400,38.05268109125118
E02002401,55.072463768115945
E02002402,0.5606728073688426
E02002403,12.14183381088825
E02002404,27.24676313785225
E02002405,11.800422386483632
E02002406,3.646005966191581
E02002407,44.66596712137111
E02002408,18.306569343065693
E02002409,28.719851576994433
E02002410,19.860627177700348
E02002411,24.97678737233055
E02002412,11.200000000000001
E02002414,40.142095914742455
E02002415,22.62343404568902
E02002416,18.14569536423841
E02002417,13.231552162849871
E02002418,12.40234375
E02002419,39.25285754112071
E02002420,7.863814401928291
E02002421,56.46747352496217
E02002422,5.46875
E02002423,34.932899552663685
E02002424,15.846994535519126
E02002425,8.970358814352576
E02002426,12.05758848230354
E02002427,23.475107154632376
E02002428,17.647058823529413
E02002429,12.780514504652436
E02002430,47.917309472385064
E02002431,15.643018300325895
E02002432,13.240857503152585
E02002433,20.792079207920793
E02002434,11.976630963972736
E02002435,5.7708161582852435
E02002436,18.68095078674255
E02002437,3.332011106703689
E02002438,41.93284193284194
E02002439,13.659359190556492
E02002440,29.165392846224396
E02002441,26.51984400091764
E02002442,5.401970130282809
E02002443,5.700898086684888
E02002444,13.93819855358317
E02002445,16.380952380952383
E02002446,12.004530011325027
E02002447,23.956043956043956
E02002448,33.916666666666664
E02002449,10.371098550012288
E02002450,15.352323838080958
E02002451,13.394919168591224
E02002452,30.93961296339473
E02002453,31.21508379888268
E02002454,25.736395406889667
E02002455,39.53488372093023
E02002456,17.228464419475657
E02002457,43.6101746858719
E02002458,14.429109159347552
E02002459,24.396718146718147
E02002460,10.377924415116976
E02002461,18.245543761265772
E02002462,21.271676300578036
E02002463,53.439803439803434
E02002464,28.910544727636182
E02002465,17.286501377410467
E02002466,21.78988326848249
E02002467,27.52941176470588
E02002468,10.64527889172439
E02002469,14.566642388929353
E02002470,3.4082397003745317
E02002471,8.852917665867306
E02002472,12.318840579710146
E02002473,5.737158105403602
E02002474,31.722759080306563
E02002475,7.5146627565982405
E02002476,31.503841931942922
E02002477,22.238478419897586
E02002478,13.657056145675265
E02002479,24.83167250201993
E02002480,21.59392789373814
E02002481,26.072715361939075
E02002482,32.92767732962448
E02002483,13.282513282513284
E02002484,43.8955386289445
E02002485,35.98870056497175
E02002489,26.565874730021598
E02002490,22.76330690826727
E02002491,31.020988971896124
E02002492,26.68236877523553
E02002493,6.8697123519458545
E02002494,42.96252581882561
E02002496,30.029154518950435
E02002497,29.919825072886297
E02002498,21.191325830359595
E02002499,39.686684073107045
E02002500,7.626392459297343
E02002501,37.11656441717792
E02002502,47.04801286469102
E02002503,28.806133625410734
E02002504,4.609271523178808
E02002505,42.549167927382754
E02002506,45.47404547404547
E02002507,1.4073494917904612
E02002508,2.7643703378674855
E02002509,18.46426986240568
E02002510,2.7599486521181
E02002512,4.206418039895923
E02002513,32.89183222958057
E02002514,30.570221752903908
E02002515,9.300095877277085
E02002516,21.29485179407176
E02002517,28.248113998323554
E02002518,4.6150618837843504
E02002519,40.1591043017089
E02002520,8.582465569365134
E02002521,11.719567492152075
E02002523,56.9023569023569
E02002524,14.537815126050422
E02002525,22.667369530838165
E02002526,15.86410635155096
E02002527,21.46714671467147
E02002529,21.712538226299692
E02002530,21.475580187045377
E02002532,24.481584648715568
E02002533,6.603442219880576
E02002534,2.238209432454037
E02002535,4.4543429844097995
E02002536,17.43011510453371
E02002537,28.278347657332965
E02002538,23.051815585475318
E02002539,4.882585445245292
E02002540,5.626326963906582
E02002541,10.573913043478262
E02002542,32.155581947743464
E02002543,37.44493392070485
E02002544,27.682824320537964
E02002545,5.161005734450816
E02002546,26.51193200392285
E02002547,10.5643994211288
E02002549,4.95618011483832
E02002550,11.541440743609604
E02002551,30.076045627376423
E02002552,22.984676882078613
E02002553,16.68677121029353
E02002554,34.43766346992154
E02002555,6.088939566704675
E02002556,1.215277777777778
E02002558,7.464212678936605
E02002559,4.804659063334142
E02002560,6.95425808850874
E02002561,11.025848142164781
E02002562,22.81009110021023
E02002563,26.01132686084142
E02002564,27.136948529411764
E02002567,29.068353198735103
E02002568,7.384276267450404
E02002569,5.068897637795276
E02002570,23.798944737572896
E02002571,23.119673953316042
E02002572,25.071530758226036
E02002573,7.452165156092648
E02002574,3.372352285395764
E02002575,3.541448058761805
E02002576,20.241247425713446
E02002577,44.00864731315627
E02002578,19.605601600457273
E02002579,31.62570328694107
E02002580,34.64460119370592
E02002581,12.305699481865284
E02002582,2.869757174392936
E02002583,57.67867690490254
E02002584,19.967845659163988
E02002585,17.450566327510078
E02002586,44.351669941060905
E02002587,34.48155880306194
E02002588,43.39159766942656
E02002589,1.6146788990825687
E02002590,5.532398635846912
E02002591,11.07217939733707
E02002592,7.49223602484472
E02002593,20.618120237087215
E02002594,33.256439830834296
E02002595,41.73433874709977
E02002596,11.421247507832526
E02002597,46.30733350608966
E02002598,5.184142622566268
E02002599,10.23532099611606
E02002600,20.393946673072303
E02002601,7.590330127371978
E02002602,32.67214508359309
E02002603,4.2508710801393725
E02002604,4.322321704229701
E02002605,12.469831053901851
E02002606,19.551340507021703
E02002607,19.20353982300885
E02002608,4.099971918000562
E02002609,26.519462781698156
E02002610,7.62568254565995
E02002611,5.0691244239631335
E02002612,9.679037111334003
E02002613,2.6525198938992043
E02002614,1.008827238335435
E02002615,12.06603544549648
E02002616,1.7034068136272544
E02002617,21.40274765003615
E02002618,15.782312925170066
E02002619,15.888157894736842
E02002620,44.1193680514921
E02002621,30.118110236220474
E02002622,42.27581009796533
E02002623,22.968949383241174
E02002624,3.7037037037037033
E02002625,31.64013141268638
E02002626,24.348378893833438
E02002627,1.329243353783231
E02002628,15.04169339320077
E02002629,17.455509276789094
E02002630,17.45429458433943
E02002631,8.55721393034826
E02002632,2.071772105068442
E02002633,1.5664335664335665
E02002634,19.599604547701432
E02002635,1.862503423719529
E02002636,12.297734627831716
E02002637,2.106430155210643
E02002638,8.339006126616747
E02002639,48.78587196467991
E02002640,24.571943526584562
E02002641,2.279677509035307
E02002642,9.66411314083677
E02002643,6.462083210386544
E02002644,1.4583929082070346
E02002645,9.055673009161382
E02002646,21.726278451078922
E02002647,6.312017640573318
E02002648,10.406958682820752
E02002649,3.7493304767005893
E02002650,5.84315735520246
E02002651,7.8992072480181195
E02002653,54.83584738243123
E02002654,65.37459283387622
E02002655,45.3178206583428
E02002656,1.6412661195779603
E02002657,9.73505853357979
E02002658,14.918954680780683
E02002659,54.286954634252226
E02002660,36.26302083333333
E02002661,33.55029585798817
E02002662,36.67161961367013
E02002663,7.293825113966017
E02002664,2.334235453315291
E02002665,10.22896223609872
E02002666,16.548597336355908
E02002667,6.668642560758744
E02002668,67.01920400779294
E02002669,6.079955580233204
E02002670,30.99528694205711
E02002671,20.80908032596042
E02002672,47.83065080475858
E02002673,10.85477669328601
E02002674,6.211180124223603
E02002675,42.472143042238926
E02002676,8.268510515701527
E02002677,21.907528443476156
E02002678,6.395035078251484
E02002679,19.001468428781205
E02002680,44.97598817879572
E02002681,25.55638909727432
E02002682,34.546643417611165
E02002684,7.174526400644901
E02002685,5.506783719074222
E02002686,39.12444933920705
E02002687,6.824611032531824
E02002688,6.187161639597835
E02002689,7.3899371069182385
E02002691,6.1580381471389645
E02002692,6.1166059344091614
E02002693,6.789926681542875
E02002694,11.025641025641026
E02002695,10.404312668463612
E02002696,2.912621359223301
E02002697,5.629539951573849
E02002698,10.252324037184595
E02002699,3.1668978270920016
E02002700,36.84965913168281
E02002701,5.591925804691762
E02002702,12.230497843982752
E02002703,6.286736519294658
E02002704,5.634246144161159
E02002705,8.54319413452343
E02002706,6.111111111111111
E02002707,4.180945853324195
E02002708,15.703908682116916
E02002709,8.447280461865695
E02002710,6.490233144297417
E02002711,1.7615971814445095
E02002712,5.77724836212031
E02002714,6.082654249126892
E02002715,4.6148384806531775
E02002716,9.18918918918919
E02002717,15.172598340915172
E02002718,4.260946223920071
E02002719,8.19613457408733
E02002720,2.029520295202952
E02002721,14.734707671510646
E02002722,15.914489311163896
E02002723,8.739946380697052
E02002724,23.44928241303819
E02002725,9.339719466301744
E02002726,17.040862146385273
E02002727,49.961449498843486
E02002728,14.512595837897043
E02002729,21.420210690596956
E02002730,6.136363636363637
E02002731,12.252631578947367
E02002732,5.657538368943726
E02002733,10.701373825018075
E02002734,12.290045063498566
E02002736,8.819875776397515
E02002737,6.449489963803883
E02002738,9.390777515987883
E02002739,13.928067700987306
E02002740,25.12690355329949
E02002741,4.054421768707483
E02002743,24.77307110438729
E02002744,47.29827089337176
E02002745,2.693804250224484
E02002746,7.733644859813084
E02002747,4.470938897168406
E02002748,6.847764572722127
E02002749,12.674743709226469
E02002750,7.095830285296269
E02002751,12.286441294074882
E02002752,11.905542800918333
E02002753,8.538710480458054
E02002754,13.12026913372582
E02002755,21.723220226214238
E02002756,29.93762993762994
E02002757,5.548949663099485
E02002758,22.921914357682617
E02002759,13.6938202247191
E02002760,21.417133706965572
E02002761,7.362177250523377
E02002762,27.208480565371023
E02002763,28.720000000000002
E02002764,40.413614821197754
E02002765,19.963302752293576
E02002766,9.54628901127721
E02002767,2.352172492649461
E02002768,9.45945945945946
E02002769,7.012678288431062
E02002770,9.889033942558747
E02002771,8.014511873350925
E02002772,6.355475763016158
E02002773,8.400152730049637
E02002774,1.8595825426944972
E02002775,30.665640631011925
E02002776,10.835811034027088
E02002777,10.070440907905036
E02002778,5.2259887005649714
E02002779,9.561657032755297
E02002780,27.30702263493906
E02002781,21.03356677131128
E02002782,5.671524222134699
E02002783,13.222947761194028
E02002784,23.80450070323488
E02002785,7.965421426366162
E02002786,23.070947695494564
E02002787,18.58139534883721
E02002788,6.329760081674324
E02002789,36.72032193158954
E02002790,11.161485319516409
E02002791,5.615072035463613
E02002792,5.832147937411095
E02002793,14.515747099218565
E02002794,9.896068685042927
E02002795,3.9664804469273744
E02002796,3.653846153846154
E02002797,1.744360902255639
E02002798,3.354954148959964
E02002799,24.02647975077882
E02002800,12.306721363206059
E02002801,14.339741569492595
E02002802,39.84732824427481
E02002803,33.27796234772979
E02002804,26.702127659574472
E02002805,4.681504221028396
E02002806,23.218716767103864
E02002807,17.54479807435143
E02002808,25.909479077711357
E02002809,19.701492537313435
E02002810,5.694586312563841
E02002811,18.47466960352423
E02002812,14.176626826029217
E02002813,29.131865350544167
E02002814,7.069767441860465
E02002815,11.013567438148444
E02002816,9.378698224852071
E02002817,4.936708860759493
E02002818,30.323914541695384
E02002819,17.456288776085728
E02002820,19.80174081237911
E02002821,40.03966505068312
E02002822,16.354968830216354
E02002823,24.297924297924297
E02002824,31.12449799196787
E02002825,14.184008762322014
E02002826,16.57496561210454
E02002827,27.554882664647995
E02002828,4.760341431385424
E02002829,41.963669809151526
E02002830,39.3138500635324
E02002831,7.29559748427673
E02002832,24.049487024743513
E02002833,23.177570093457945
E02002834,9.321132155777825
E02002836,21.680876979293544
E02002837,33.010715520221225
E02002838,49.757360077644776
E02002839,22.635914332784186
E02002842,16.111430212521537
E02002843,18.590220898485978
E02002844,48.4344693821003
E02002845,31.44409937888199
E02002846,6.17000328191664
E02002847,5.816002819880155
E02002848,21.629042098840756
E02002849,11.947500482532329
E02002851,6.001395673412421
E02002852,63.238679969301614
E02002853,9.214426877470355
E02002854,38.97012078830261
E02002855,4.932141674942072
E02002856,5.855037351100343
E02002857,12.457600986740673
E02002858,2.7476255088195387
E02002860,15.674891146589259
E02002861,54.49659620207811
E02002862,43.9569770733088
E02002863,8.799999999999999
E02002864,10.72333239515902
E02002865,12.389380530973451
E02002866,9.690528290090654
E02002867,12.324536777091522
E02002868,14.64867010718539
E02002869,36.75083662914512
E02002871,15.642775881683733
E02002872,38.502531308286706
E02002873,33.056133056133056
E02002874,21.02346805736636
E02002875,29.24374319912949
E02002876,21.574941451990632
E02002877,10.848287112561176
E02002878,48.30856781536516
E02002879,11.878247958426131
E02002880,38.27275551413483
E02002881,37.04775687409551
E02002882,9.703989703989704
E02002883,28.836280661722764
E02002884,11.556791104050834
E02002885,24.350649350649352
E02002886,16.6530389751976
E02002887,40.50127134035598
E02002888,42.5260029717682
E02002889,29.05759162303665
E02002890,43.90185802763221
E02002891,15.347137637028013
E02002892,32.30893651435503
E02002893,32.4291596028094
E02002895,11.13682383569569
E02002896,26.912928759894463
E02002897,9.959789669038045
E02002898,15.162564570039502
E02002901,11.823946288698247
E02002902,26.82284040995608
E02002903,29.671150971599403
E02002904,24.942352036894697
E02002905,6.64259927797834
E02002906,18.221516474791585
E02002907,17.7732379979571
E02002908,7.525510204081633
E02002909,12.533443095287097
E02002910,10.171396459679686
E02002911,11.005502751375689
E02002912,9.24581887030609
E02002913,9.865824782951854
E02002914,13.212121212121211
E02002915,9.221311475409836
E02002916,25.142736307887503
E02002917,9.178743961352657
E02002918,7.275733774286895
E02002919,28.00616649537513
E02002920,8.90915468256752
E02002921,43.25068870523416
E02002922,9.6415770609319
E02002923,13.059033989266547
E02002924,7.633587786259542
E02002925,9.659834278238117
E02002926,15.522215810732835
E02002927,6.46931974122721
E02002928,13.296832225263982
E02002929,6.726457399103139
E02002930,11.984536082474227
E02002931,7.826409495548961
E02002932,28.08546527973011
E02002933,11.741007194244604
E02002934,14.218932606155043
E02002935,15.855354659248958
E02002936,21.52444870565676
E02002937,7.472527472527473
E02002938,20.982920878354825
E02002939,22.37442922374429
E02002940,20.715075562108368
E02002941,22.07652622527945
E02002942,10.878243512974052
E02002944,33.29535744802051
E02002945,18.899521531100476
E02002946,20.39530220567173
E02002947,16.388081395348838
E02002948,24.567099567099568
E02002949,26.373198285936894
E02002950,20.34252297410192
E02002951,18.951132300357568
E02002952,20.834681332901976
E02002953,33.979040965385835
E02002954,26.653696498054476
E02002955,15.205254515599343
E02002956,21.486949644081204
E02002957,5.086349656967116
E02002958,21.04703693861281
E02002959,28.252694911005268
E02002960,15.004055150040552
E02002961,19.940079893475364
E02002962,49.851190476190474
E02002963,20.128918839730442
E02002964,21.382512251741037
E02002965,24.99145299145299
E02002966,22.58064516129032
E02002967,57.44881148505531
E02002968,12.193362193362194
E02002969,19.125809435707676
E02002970,19.746902188241496
E02002973,24.65713451998833
E02002974,12.375478927203066
E02002975,3.3068362480127185
E02002976,19.53059513830679
E02002977,24.20546932742055
E02002978,34.50847457627118
E02002979,12.667591308368007
E02002980,10.029940119760479
E02002981,27.35735735735736
E02002982,38.87061403508772
E02002983,3.9893617021276597
E02002984,1.9920318725099602
E02002985,17.196784341139463
E02002986,22.986310092327283
E02002987,4.959677419354839
E02002988,11.256117455138662
E02002989,16.13039796782388
E02002990,12.882331774019432
E02002991,16.172703988291254
E02002992,15.615986814997939
E02002993,18.4765625
E02002994,7.941653160453808
E02002995,45.735785953177256
E02002996,5.521472392638037
E02002997,12.003841229193341
E02002998,20.703296703296704
E02002999,21.731675953707672
E02003000,10.159362549800797
E02003001,7.3159784560143635
E02003002,24.24015009380863
E02003003,16.97713801862828
E02003004,11.90723433714088
E02003005,7.876073161627472
E02003006,10.28840820854132
E02003007,10.604910149329285
E02003008,19.303054032889584
E02003009,5.745399924896733
E02003010,11.949444657219455
E02003011,14.819326025172556
E02003012,31.90353824866574
E02003013,32.06408655846858
E02003014,48.10843014596366
E02003015,21.003247924936847
E02003016,30.407830342577487
E02003017,12.536443148688047
E02003018,26.875250701965502
E02003019,20.427330359239257
E02003020,5.9928086296444265
E02003021,5.451884376143433
E02003022,1.71990171990172
E02003023,18.60643185298622
E02003024,19.596613545816734
E02003025,24.87939352170917
E02003026,4.312177345885211
E02003027,3.8208955223880596
E02003028,5.292236115149753
E02003029,26.730310262529834
E02003030,9.076923076923077
E02003031,3.8517796196977088
E02003032,13.794126371996441
E02003033,5.284204512996287
E02003036,13.910398230088495
E02003037,3.7612838515546643
E02003038,12.288422477995937
E02003039,17.39591620259878
E02003040,10.07534983853606
E02003041,3.791304347826087
E02003044,4.512974802557353
E02003045,13.989455184534272
E02003046,13.045475424896647
E02003047,13.414891373128032
E02003048,10.593085949888994
E02003049,15.934565283247501
E02003050,18.321536905965623
E02003051,20.994659546061413
E02003052,9.567799406136588
E02003053,9.249057697883444
E02003054,11.756373937677052
E02003055,35.43187347931874
E02003056,39.20629490249743
E02003057,11.259317379364457
E02003058,20.839469808541974
E02003059,19.68695652173913
E02003060,20.22279348757498
E02003061,40.49619847939175
E02003062,44.03862300587741
E02003063,4.1918175720992625
E02003064,54.676500167616496
E02003065,10.809047411918225
E02003066,3.0546009927453226
E02003067,8.388776395718832
E02003068,11.932650073206442
E02003069,1.4764565043894653
E02003070,6.389658356417359
