MSOA,overcrowded_percent
E02001962,10.420841683366733
E02001963,3.155818540433925
E02001964,9.915356711003627
E02001965,3.5450516986706058
E02001966,18.0
E02001967,1.3961605584642234
E02001968,6.747404844290658
E02001969,5.970149253731343
E02001970,3.353057199211045
E02001971,2.620967741935484
E02001972,16.502463054187192
E02001973,7.725321888412018
E02001974,1.9011406844106464
E02001975,3.9586919104991396
E02001976,4.472843450479233
E02001977,8.83054892601432
E02001978,6.382978723404255
E02001979,1.4492753623188406
E02001980,0.9727626459143969
E02001981,15.807560137457044
E02001982,2.5139664804469275
E02001983,3.0816640986132513
E02001984,5.689001264222504
E02001985,9.223300970873787
E02001986,5.745554035567715
E02001987,3.7701974865350087
E02001988,4.941860465116279
E02001989,2.7613412228796843
E02001990,1.8867924528301887
E02001991,1.1049723756906076
E02001992,8.373205741626794
E02001993,5.421686746987952
E02001994,3.230769230769231
E02001995,5.2434456928838955
E02001996,7.5075075075075075
E02001997,1.908957415565345
E02001998,2.1052631578947367
E02001999,2.5114155251141552
E02002000,3.71900826446281
E02002001,3.0828516377649327
E02002002,0.9900990099009901
E02002003,2.8795811518324608
E02002004,3.8461538461538463
E02002005,6.2154696132596685
E02002006,2.4179620034542317
E02002007,1.6352201257861636
E02002008,2.1875
E02002009,7.969639468690702
E02002010,9.25414364640884
E02002011,1.3435700575815739
E02002012,4.696132596685083
E02002013,1.5957446808510638
E02002014,7.728706624605679
E02002015,2.5466893039049237
E02002016,6.024096385542169
E02002017,4.824561403508771
E02002018,1.484480431848853
E02002019,4.692556634304207
E02002020,1.4201183431952662
E02002021,4.149933065595716
E02002022,3.763440860215054
E02002023,1.9271948608137044
E02002024,3.155006858710562
E02002025,4.087193460490464
E02002026,2.272727272727273
E02002027,0.6681514476614699
E02002028,1.5267175572519083
E02002029,1.9305019305019304
E02002030,2.1487603305785123
E02002031,5.0682261208577
E02002032,4.332552693208431
E02002033,2.8744326777609683
E02002034,1.9206145966709345
E02002035,1.394422310756972
E02002036,5.555555555555555
E02002037,1.1811023622047243
E02002038,2.7180067950169877
E02002039,2.0754716981132075
E02002040,1.36986301369863
E02002041,2.0872865275142316
E02002042,1.0479041916167664
E02002043,6.046511627906977
E02002044,5.612244897959184
E02002045,5.015673981191222
E02002046,6.097560975609756
E02002047,6.796116504854369
E02002048,2.394106813996317
E02002049,5.189620758483033
E02002051,6.45879732739421
E02002052,7.792207792207792
E02002053,4.133858267716536
E02002054,5.627705627705628
E02002055,7.544910179640718
E02002056,6.60621761658031
E02002057,6.900584795321637
E02002058,8.634538152610443
E02002059,8.096280087527353
E02002060,9.867172675521822
E02002061,16.082474226804123
E02002062,10.300429184549357
E02002063,7.741116751269035
E02002064,6.327800829875518
E02002065,16.646562123039807
E02002066,11.986301369863012
E02002067,4.590818363273453
E02002069,3.949447077409163
E02002070,13.212795549374132
E02002071,4.761904761904762
E02002072,5.6865464632454925
E02002073,7.653061224489796
E02002074,4.581358609794629
E02002075,5.020352781546811
E02002076,5.622932745314222
E02002077,5.426356589147287
E02002078,3.6608863198458574
E02002079,4.101838755304102
E02002080,4.854368932038835
E02002081,2.536997885835095
E02002082,6.4655172413793105
E02002083,1.859504132231405
E02002084,5.44464609800363
E02002085,4.519774011299435
E02002086,5.849056603773585
E02002087,6.343283582089552
E02002088,6.763285024154589
E02002089,2.3041474654377883
E02002090,3.010752688172043
E02002091,2.3961661341853033
E02002092,3.453947368421053
E02002093,3.050847457627119
E02002094,1.25
E02002095,1.9283746556473829
E02002096,1.7543859649122806
E02002097,1.282051282051282
E02002098,2.3047375160051216
E02002099,1.2477718360071302
E02002101,2.097902097902098
E02002102,2.553191489361702
E02002103,1.7716535433070866
E02002104,0.8421052631578947
E02002105,0.8982035928143712
E02002106,0.8567931456548347
E02002107,0.8888888888888888
E02002108,0.7537688442211055
E02002109,1.3861386138613863
E02002110,3.3509700176366843
E02002111,3.79746835443038
E02002112,2.48868778280543
E02002113,3.717472118959108
E02002114,2.0484171322160147
E02002115,3.5211267605633805
E02002116,1.549053356282272
E02002117,2.877697841726619
E02002118,4.62046204620462
E02002119,2.8688524590163933
E02002120,3.1779661016949152
E02002121,5.46875
E02002122,6.4128256513026045
E02002123,3.525046382189239
E02002124,1.8808777429467085
E02002125,3.102189781021898
E02002126,5.86080586080586
E02002127,9.011627906976743
E02002128,3.5051546391752577
E02002129,2.9182879377431905
E02002130,7.945736434108527
E02002131,1.257861635220126
E02002132,5.631067961165048
E02002133,4.582651391162029
E02002134,6.224066390041494
E02002135,11.282051282051283
E02002136,4.601226993865031
E02002137,0.9746588693957114
E02002138,7.300884955752212
E02002139,9.965237543453071
E02002140,10.472972972972974
E02002141,1.153846153846154
E02002142,9.357798165137615
E02002143,16.48
E02002144,3.0303030303030303
E02002145,7.186544342507645
E02002146,7.568807339449542
E02002147,6.169296987087518
E02002148,1.812366737739872
E02002149,3.864168618266979
E02002150,4.20353982300885
E02002151,5.08130081300813
E02002152,7.173913043478261
E02002153,4.626865671641791
E02002154,3.741496598639456
E02002155,6.170212765957447
E02002156,4.2042042042042045
E02002157,2.8301886792452833
E02002158,4.2682926829268295
E02002159,8.295964125560538
E02002160,4.599659284497445
E02002161,10.392156862745098
E02002162,1.7857142857142856
E02002163,8.374875373878366
E02002164,12.711864406779661
E02002165,6.164383561643835
E02002166,7.611548556430446
E02002167,2.6981450252951094
E02002168,8.629989212513484
E02002169,1.9635343618513323
E02002170,5.383022774327122
E02002171,5.636070853462158
E02002174,3.488372093023256
E02002175,8.794788273615636
E02002176,4.524886877828054
E02002177,7.497243660418963
E02002178,5.656934306569343
E02002179,2.495201535508637
E02002180,4.8169556840077075
E02002181,5.044510385756676
E02002182,4.627766599597585
E02002183,0.9041591320072333
E02002184,0.9433962264150944
E02002185,0.7952286282306162
E02002187,0.38314176245210724
E02002188,2.3474178403755865
E02002189,8.114035087719298
E02002190,7.981220657276995
E02002191,6.081081081081082
E02002192,0.6218905472636816
E02002193,3.3980582524271843
E02002194,2.190923317683881
E02002195,0.8710801393728222
E02002196,1.4760147601476015
E02002197,1.566265060240964
E02002198,1.7766497461928936
E02002199,0.9188361408882083
E02002200,1.7676767676767675
E02002201,1.841620626151013
E02002202,2.2486772486772484
E02002203,3.2577903682719547
E02002204,1.5779092702169626
E02002205,0.9857612267250823
E02002206,2.664796633941094
E02002207,7.740585774058577
E02002208,3.2857142857142856
E02002209,6.71785028790787
E02002210,5.623901581722319
E02002211,10.90047393364929
E02002212,12.844036697247708
E02002213,2.06794682422452
E02002214,3.740157480314961
E02002215,16.81109185441941
E02002216,14.915254237288137
E02002217,11.043872919818456
E02002218,6.290115532734275
E02002219,18.262806236080177
E02002220,14.203454894433781
E02002222,8.870967741935484
E02002223,16.263736263736263
E02002224,16.666666666666664
E02002225,2.328767123287671
E02002226,12.149532710280374
E02002227,9.871244635193133
E02002228,5.6726094003241485
E02002229,2.5757575757575757
E02002230,13.701067615658364
E02002231,6.4835164835164845
E02002232,9.266409266409266
E02002233,15.942028985507244
E02002234,6.25
E02002235,9.978768577494693
E02002236,4.305283757338552
E02002237,4.477611940298507
E02002238,5.202312138728324
E02002239,3.79746835443038
E02002240,1.60481444332999
E02002241,3.44149459193707
E02002242,2.418207681365576
E02002243,2.6347305389221556
E02002244,1.7045454545454544
E02002245,4.424778761061947
E02002246,0.8177570093457943
E02002247,1.633605600933489
E02002248,2.9850746268656714
E02002249,4.781704781704782
E02002250,1.423027166882277
E02002251,3.169014084507042
E02002252,2.664298401420959
E02002253,9.484193011647255
E02002254,0.9225092250922509
E02002255,15.384615384615385
E02002256,2.1226415094339623
E02002257,12.850467289719624
E02002258,1.6049382716049383
E02002259,1.7628205128205128
E02002260,1.3793103448275863
E02002261,1.9178082191780823
E02002262,1.6194331983805668
E02002263,2.4955436720142603
E02002264,1.4586709886547813
E02002265,1.727447216890595
E02002266,1.5594541910331383
E02002267,2.4079320113314444
E02002268,2.572347266881029
E02002269,1.4563106796116505
E02002270,1.1173184357541899
E02002271,0.78125
E02002272,3.30188679245283
E02002273,1.5625
E02002274,1.896551724137931
E02002275,2.5893958076448826
E02002276,4.15335463258786
E02002277,7.450980392156863
E02002278,2.862254025044723
E02002279,3.900709219858156
E02002280,10.62618595825427
E02002281,6.320541760722348
E02002282,9.784735812133071
E02002283,13.461538461538462
E02002284,2.9684601113172544
E02002285,2.074074074074074
E02002286,8.125
E02002287,9.074410163339383
E02002288,5.0
E02002289,14.685314685314685
E02002290,1.090909090909091
E02002291,2.3508137432188065
E02002292,3.1779661016949152
E02002293,16.477272727272727
E02002294,13.858267716535433
E02002295,7.641196013289036
E02002296,1.2307692307692308
E02002297,2.6548672566371683
E02002298,4.028021015761821
E02002299,9.644670050761421
E02002300,1.4905149051490514
E02002301,9.965034965034965
E02002302,1.727447216890595
E02002303,2.73972602739726
E02002304,3.4426229508196724
E02002305,5.816135084427768
E02002306,1.2704174228675136
E02002307,3.6053130929791273
E02002308,2.6143790849673203
E02002309,6.148282097649186
E02002310,3.2380952380952377
E02002311,2.3931623931623935
E02002312,5.952380952380952
E02002313,15.230460921843688
E02002314,2.7131782945736433
E02002315,3.577235772357724
E02002316,1.5437392795883362
E02002317,6.756756756756757
E02002318,3.8194444444444446
E02002319,1.4586709886547813
E02002320,1.8675721561969438
E02002321,1.3084112149532712
E02002322,1.7761989342806392
E02002323,1.3736263736263736
E02002324,1.1986301369863013
E02002325,1.5424164524421593
E02002326,0.8080808080808081
E02002327,1.0588235294117647
E02002328,0.8156606851549755
E02002329,1.1396011396011396
E02002330,0.6589785831960462
E02002331,1.3008130081300813
E02002332,1.7361111111111112
E02002333,0.9408602150537635
E02002334,0.8995502248875562
E02002335,0.6379585326953748
E02002336,0.8635578583765112
E02002337,1.0802469135802468
E02002338,1.4563106796116505
E02002339,4.3726235741444865
E02002340,1.2750455373406193
E02002341,1.0033444816053512
E02002342,2.0220588235294117
E02002343,1.1904761904761905
E02002344,2.023121387283237
E02002345,1.188118811881188
E02002346,3.405017921146954
E02002347,6.521739130434782
E02002348,3.8461538461538463
E02002349,1.348747591522158
E02002350,0.594059405940594
E02002351,0.6382978723404255
E02002352,1.8662519440124419
E02002353,1.9396551724137931
E02002354,2.857142857142857
E02002356,0.9174311926605505
E02002357,2.1361815754339117
E02002358,2.4725274725274726
E02002359,0.6956521739130435
E02002360,2.1207177814029365
E02002361,3.4343434343434343
E02002362,5.563282336578582
E02002363,1.4684287812041115
E02002364,5.385996409335727
E02002366,4.72972972972973
E02002367,7.806691449814126
E02002368,1.0752688172043012
E02002369,6.3565891472868215
E02002370,5.186385737439222
E02002371,6.392694063926941
E02002373,2.72572402044293
E02002374,3.6741214057507987
E02002375,6.679389312977099
E02002376,10.789980732177264
E02002377,13.141683778234087
E02002379,6.794055201698514
E02002380,2.376237623762376
E02002381,1.9900497512437811
E02002382,16.041666666666668
E02002383,5.9760956175298805
E02002384,10.520487264673312
E02002385,3.783783783783784
E02002386,0.9411764705882352
E02002387,4.411764705882353
E02002388,4.878048780487805
E02002389,7.872696817420436
E02002390,2.7642276422764227
E02002391,1.5193370165745856
E02002392,5.9459459459459465
E02002393,12.702366127023662
E02002394,10.077519379844961
E02002395,3.429602888086643
E02002396,2.93398533007335
E02002397,3.3576642335766427
E02002398,1.0574018126888218
E02002399,6.628787878787879
E02002400,6.831566548881036
E02002401,7.428571428571429
E02002402,0.8
E02002403,1.4336917562724014
E02002404,5.714285714285714
E02002405,2.1108179419525066
E02002406,0.8264462809917356
E02002407,5.4101221640488655
E02002408,1.6058394160583942
E02002409,3.710575139146568
E02002410,3.1695721077654517
E02002411,8.004640371229698
E02002412,2.0
E02002414,10.28368794326241
E02002415,15.257352941176471
E02002416,1.490066225165563
E02002417,1.4308426073131957
E02002418,2.113821138211382
E02002419,6.005586592178771
E02002420,5.279034690799397
E02002421,7.561436672967864
E02002422,1.0638297872340425
E02002423,5.691056910569105
E02002424,2.12443095599393
E02002425,1.8205461638491547
E02002426,1.6467065868263475
E02002427,1.8121911037891267
E02002428,3.806734992679356
E02002429,1.6415868673050615
E02002430,7.561728395061729
E02002431,3.0112923462986196
E02002432,1.889763779527559
E02002433,2.2598870056497176
E02002434,1.705237515225335
E02002435,1.510989010989011
E02002436,2.512562814070352
E02002437,1.1904761904761905
E02002438,4.229195088676671
E02002439,2.286401925391095
E02002440,2.4427480916030535
E02002441,2.293577981651376
E02002442,1.5873015873015872
E02002443,1.5594541910331383
E02002444,1.151315789473684
E02002445,1.6326530612244898
E02002446,0.9433962264150944
E02002447,2.380952380952381
E02002448,2.2222222222222223
E02002449,1.107011070110701
E02002450,2.0989505247376314
E02002451,0.8658008658008658
E02002452,2.097902097902098
E02002453,3.3760186263096625
E02002454,7.240948813982522
E02002455,2.7675276752767526
E02002456,5.0
E02002457,6.891271056661561
E02002458,1.3801756587202008
E02002459,3.734939759036145
E02002460,1.0494752623688157
E02002461,1.8036072144288577
E02002462,1.300578034682081
E02002463,4.422604422604422
E02002464,2.3720349563046192
E02002465,1.896551724137931
E02002466,1.701093560145808
E02002467,6.535947712418301
E02002468,1.8214936247723135
E02002469,1.6423357664233578
E02002470,0.5617977528089888
E02002471,1.1988011988011988
E02002472,0.8064516129032258
E02002473,0.8347245409015025
E02002474,2.995008319467554
E02002475,0.7326007326007326
E02002476,2.9250457038391224
E02002477,2.010968921389397
E02002478,1.1385199240986716
E02002479,1.7520215633423182
E02002480,2.091254752851711
E02002481,2.2950819672131146
E02002482,2.782608695652174
E02002483,1.1547344110854503
E02002484,2.176278563656148
E02002485,1.977401129943503
E02002489,2.006172839506173
E02002490,1.890359168241966
E02002491,2.3131672597864767
E02002492,2.3529411764705883
E02002493,0.8460236886632826
E02002494,3.982300884955752
E02002496,8.520179372197308
E02002497,4.007285974499089
E02002498,8.093278463648835
E02002499,4.730831973898858
E02002500,4.496788008565311
E02002501,3.256704980842912
E02002502,3.4482758620689653
E02002503,3.2846715328467155
E02002504,3.968253968253968
E02002505,4.528301886792453
E02002506,3.2188841201716736
E02002507,1.9569471624266144
E02002508,2.1929824561403506
E02002509,2.0
E02002510,0.9630818619582664
E02002512,0.6507592190889371
E02002513,1.6556291390728477
E02002514,1.3192612137203166
E02002515,2.07667731629393
E02002516,1.949317738791423
E02002517,2.3060796645702304
E02002518,0.8394543546694648
E02002519,2.3564064801178204
E02002520,0.5877413937867338
E02002521,1.2216404886561953
E02002523,4.681647940074907
E02002524,2.100840336134454
E02002525,2.2397891963109355
E02002526,1.6248153618906942
E02002527,2.247191011235955
E02002529,1.5296367112810707
E02002530,1.559792027729636
E02002532,1.8547140649149922
E02002533,1.4035087719298245
E02002534,0.4
E02002535,0.7425742574257426
E02002536,1.8779342723004695
E02002537,2.4930747922437675
E02002538,1.6326530612244898
E02002539,1.0465116279069768
E02002540,0.7079646017699115
E02002541,1.5679442508710801
E02002542,3.1203566121842496
E02002543,2.594033722438392
E02002544,2.661064425770308
E02002545,1.1013215859030838
E02002546,3.594771241830065
E02002547,0.9041591320072333
E02002549,1.0574018126888218
E02002550,1.9342359767891684
E02002551,3.2319391634980987
E02002552,3.0
E02002553,2.414486921529175
E02002554,2.178649237472767
E02002555,1.596351197263398
E02002556,1.559792027729636
E02002558,0.4094165813715456
E02002559,0.850546780072904
E02002560,1.6728624535315983
E02002561,1.2121212121212122
E02002562,2.280701754385965
E02002563,2.4242424242424243
E02002564,2.528735632183908
E02002567,3.2806804374240586
E02002568,0.7352941176470588
E02002569,0.6157635467980296
E02002570,2.5
E02002571,3.339517625231911
E02002572,2.862254025044723
E02002573,0.8805031446540881
E02002574,0.8368200836820083
E02002575,0.9186351706036745
E02002576,2.3494860499265786
E02002577,2.7777777777777777
E02002578,2.7142857142857144
E02002579,3.106508875739645
E02002580,4.477611940298507
E02002581,2.103559870550162
E02002582,0.41379310344827586
E02002583,2.363367799113737
E02002584,1.7656500802568218
E02002585,2.111324376199616
E02002586,3.067484662576687
E02002587,2.086956521739131
E02002588,2.147239263803681
E02002589,0.9174311926605505
E02002590,0.945179584120983
E02002591,1.4010507880910683
E02002592,1.5533980582524272
E02002593,2.1141649048625792
E02002594,2.3032629558541267
E02002595,5.072463768115942
E02002596,1.422475106685633
E02002597,4.915912031047866
E02002598,1.1723329425556859
E02002599,1.2557077625570776
E02002600,3.7259615384615383
E02002601,0.7802340702210664
E02002602,5.6657223796034
E02002603,1.2173913043478262
E02002604,0.9259259259259258
E02002605,1.74496644295302
E02002606,4.102096627164995
E02002607,3.185840707964602
E02002608,0.9817671809256662
E02002609,3.644646924829157
E02002610,1.1299435028248588
E02002611,0.7668711656441718
E02002612,0.8782936010037641
E02002613,0.5671077504725899
E02002615,5.103280680437424
E02002616,7.023411371237458
E02002617,16.455696202531644
E02002618,14.512471655328799
E02002619,11.822660098522167
E02002620,10.380116959064328
E02002621,17.94871794871795
E02002622,8.919597989949748
E02002623,5.419766206163656
E02002624,1.392757660167131
E02002625,4.551201011378002
E02002626,3.1796502384737675
E02002627,1.7064846416382253
E02002628,2.7287319422150884
E02002629,4.356060606060606
E02002630,2.7586206896551726
E02002631,1.4925373134328357
E02002632,1.1111111111111112
E02002633,1.3966480446927374
E02002634,1.3597033374536465
E02002635,1.0973936899862824
E02002636,1.7543859649122806
E02002637,1.6605166051660518
E02002638,2.7210884353741496
E02002639,5.321100917431193
E02002640,3.4586466165413534
E02002641,1.9444444444444444
E02002642,3.9705882352941173
E02002643,3.982300884955752
E02002644,1.4285714285714286
E02002645,3.345070422535211
E02002646,2.2189349112426036
E02002647,2.6170798898071626
E02002648,2.4806201550387597
E02002649,1.4725568942436411
E02002650,1.153846153846154
E02002651,1.8387553041018387
E02002653,4.148148148148148
E02002654,8.143322475570033
E02002655,4.53257790368272
E02002656,1.3671875
E02002657,1.5408320493066257
E02002658,0.9917355371900827
E02002659,5.856832971800434
E02002660,2.9315960912052117
E02002661,3.2544378698224854
E02002662,2.2288261515601784
E02002663,4.356846473029045
E02002664,1.1844331641285957
E02002665,1.7883755588673622
E02002666,5.382436260623229
E02002667,2.225519287833828
E02002668,5.006954102920723
E02002669,3.6061026352288486
E02002670,2.4930747922437675
E02002671,2.7656477438136826
E02002672,5.419580419580419
E02002673,2.9585798816568047
E02002674,2.329192546583851
E02002675,5.829015544041451
E02002676,2.4495677233429394
E02002677,3.631961259079903
E02002678,3.908355795148248
E02002679,1.7647058823529411
E02002680,4.70479704797048
E02002681,7.509386733416772
E02002682,3.812636165577342
E02002684,1.0080645161290323
E02002685,1.0638297872340425
E02002686,3.0261348005502064
E02002687,1.9434628975265018
E02002688,3.088803088803089
E02002689,1.1787819253438114
E02002691,0.9536784741144414
E02002692,0.7792207792207793
E02002693,0.9554140127388535
E02002694,1.0256410256410255
E02002695,1.482479784366577
E02002696,0.8097165991902834
E02002697,0.7564296520423601
E02002698,0.7957559681697612
E02002699,0.4629629629629629
E02002700,3.225806451612903
E02002701,0.8174386920980926
E02002702,0.881488736532811
E02002703,0.7662835249042145
E02002704,1.4150943396226416
E02002705,1.2718600953895072
E02002706,1.0802469135802468
E02002707,0.5145797598627788
E02002708,1.0398613518197575
E02002709,1.06544901065449
E02002710,0.7874015748031495
E02002711,0.4405286343612335
E02002712,0.8941877794336811
E02002714,1.0174418604651163
E02002715,0.4440497335701598
E02002716,0.9446693657219973
E02002717,1.4745308310991956
E02002718,0.4418262150220913
E02002719,0.7155635062611807
E02002720,0.7680491551459293
E02002721,1.1824324324324325
E02002722,1.8494055482166447
E02002723,2.8150134048257374
E02002724,4.257907542579075
E02002725,1.1986301369863013
E02002726,1.6835016835016834
E02002727,3.8535645472061653
E02002728,3.0136986301369864
E02002729,1.364522417153996
E02002730,2.1103896103896105
E02002731,3.1578947368421053
E02002732,0.9022556390977444
E02002733,1.8018018018018018
E02002734,1.4344262295081966
E02002736,3.1055900621118013
E02002737,1.8121911037891267
E02002738,1.6835016835016834
E02002739,1.5901060070671376
E02002740,2.5423728813559325
E02002741,1.6326530612244898
E02002743,1.509433962264151
E02002744,3.423423423423423
E02002745,0.5988023952095809
E02002746,0.8177570093457943
E02002747,0.7453416149068323
E02002748,0.8486562942008486
E02002749,1.5843429636533086
E02002750,0.9157509157509158
E02002751,1.4519056261343013
E02002752,1.477832512315271
E02002753,0.9962640099626401
E02002754,1.400560224089636
E02002755,4.983388704318937
E02002756,9.495548961424333
E02002757,2.7777777777777777
E02002758,2.697841726618705
E02002759,1.405152224824356
E02002760,1.4000000000000001
E02002761,0.8741258741258742
E02002762,2.2968197879858656
E02002763,2.533333333333333
E02002764,3.4408602150537635
E02002765,2.0183486238532113
E02002766,1.310615989515072
E02002767,0.6535947712418301
E02002768,1.0769230769230769
E02002769,0.7920792079207921
E02002770,0.9787928221859705
E02002771,1.1532125205930808
E02002772,0.8976660682226212
E02002773,0.9560229445506693
E02002774,0.7590132827324478
E02002775,1.7341040462427744
E02002776,0.9917355371900827
E02002777,1.8229166666666667
E02002778,0.7062146892655368
E02002779,1.5643802647412757
E02002780,3.6284470246734397
E02002781,2.898550724637681
E02002782,1.1811023622047243
E02002783,1.9836639439906651
E02002784,2.6362038664323375
E02002785,1.5432098765432098
E02002786,3.6222509702457955
E02002787,1.8583042973286876
E02002788,1.1494252873563218
E02002789,4.0251572327044025
E02002790,1.8378378378378377
E02002791,0.9242144177449169
E02002792,0.995732574679943
E02002793,2.0118343195266273
E02002794,1.583710407239819
E02002795,0.4195804195804196
E02002796,0.7692307692307693
E02002797,0.9009009009009009
E02002798,1.45413870246085
E02002799,4.483430799220272
E02002800,1.4150943396226416
E02002801,2.5236593059936907
E02002802,5.7926829268292686
E02002803,3.18118948824343
E02002804,3.851261620185923
E02002805,0.7677543186180422
E02002806,4.95575221238938
E02002807,2.807486631016043
E02002808,6.0580204778157
E02002809,2.3255813953488373
E02002810,1.277139208173691
E02002811,15.84022038567493
E02002812,3.820598006644518
E02002813,16.34980988593156
E02002814,0.9287925696594427
E02002815,19.9203187250996
E02002816,2.366863905325444
E02002817,3.3684210526315788
E02002818,11.53184165232358
E02002819,2.8208744710860367
E02002820,4.353083434099154
E02002821,8.81057268722467
E02002822,4.770642201834862
E02002823,3.353658536585366
E02002824,7.914572864321608
E02002825,2.0519835841313268
E02002826,2.0618556701030926
E02002827,9.867172675521822
E02002828,6.239737274220033
E02002829,11.609195402298852
E02002830,10.786802030456853
E02002831,12.368972746331238
E02002832,19.728915662650603
E02002833,23.551401869158877
E02002834,6.276595744680851
E02002836,26.636225266362253
E02002837,23.875432525951556
E02002838,11.650485436893204
E02002839,8.072487644151565
E02002842,11.350574712643677
E02002843,34.90683229813665
E02002844,31.622746185852986
E02002845,15.653298835705046
E02002846,3.776683087027915
E02002847,20.282186948853614
E02002848,24.085365853658537
E02002849,10.231660231660232
E02002851,7.142857142857142
E02002852,11.346153846153847
E02002853,15.06172839506173
E02002854,9.062003179650238
E02002855,9.105960264900661
E02002856,3.229061553985873
E02002857,7.098765432098765
E02002858,1.7006802721088436
E02002860,4.2089985486211905
E02002861,12.186379928315413
E02002862,7.790368271954675
E02002863,1.2173913043478262
E02002864,1.1251758087201125
E02002865,0.8571428571428572
E02002866,0.9375
E02002867,0.8426966292134831
E02002868,3.1746031746031744
E02002869,6.5349544072948325
E02002871,3.5511363636363638
E02002872,6.524633821571238
E02002873,6.371911573472041
E02002874,4.5602605863192185
E02002875,4.891304347826087
E02002876,4.545454545454546
E02002877,2.8532608695652173
E02002878,10.443037974683545
E02002879,6.180469715698393
E02002880,7.608695652173914
E02002881,5.786618444846293
E02002882,3.6036036036036037
E02002883,4.70756062767475
E02002884,13.88888888888889
E02002885,15.559157212317668
E02002886,8.731241473396999
E02002887,6.352087114337568
E02002888,8.023774145616642
E02002889,4.672897196261682
E02002890,6.085918854415275
E02002891,7.15372907153729
E02002892,5.252525252525253
E02002893,9.322033898305085
E02002895,3.6127167630057806
E02002896,10.444177671068427
E02002897,2.1638330757341575
E02002898,4.855842185128983
E02002901,1.8691588785046727
E02002902,4.093567251461988
E02002903,3.925233644859813
E02002904,4.030710172744722
E02002905,0.9041591320072333
E02002906,1.7892644135188867
E02002907,2.380952380952381
E02002908,1.0217113665389528
E02002909,1.337448559670782
E02002910,1.2658227848101267
E02002911,1.25
E02002912,1.2618296529968454
E02002913,0.9881422924901186
E02002914,2.3030303030303028
E02002915,1.3177159590043925
E02002916,3.28042328042328
E02002917,1.929260450160772
E02002918,1.6563146997929608
E02002919,2.7027027027027026
E02002920,1.5817223198594026
E02002921,3.9816232771822357
E02002922,1.2544802867383513
E02002923,1.5659955257270695
E02002924,1.147227533460803
E02002925,1.4176663031624863
E02002926,2.4061597690086622
E02002927,1.1764705882352942
E02002928,1.36986301369863
E02002929,1.2244897959183674
E02002930,1.4516129032258065
E02002931,0.929368029739777
E02002932,3.79746835443038
E02002933,1.2949640287769784
E02002934,1.949317738791423
E02002935,2.604166666666667
E02002936,4.436450839328537
E02002937,0.9879253567508233
E02002938,6.086956521739131
E02002939,2.282453637660485
E02002940,2.7573529411764706
E02002941,1.935483870967742
E02002942,1.495016611295681
E02002944,3.7037037037037033
E02002945,3.723404255319149
E02002946,1.859799713876967
E02002947,4.0
E02002948,4.1516245487364625
E02002949,1.364522417153996
E02002950,3.549060542797495
E02002951,2.384500745156483
E02002952,4.361873990306947
E02002953,3.97456279809221
E02002954,3.616133518776078
E02002955,8.210180623973727
E02002956,5.277044854881266
E02002957,1.5384615384615385
E02002958,3.590425531914894
E02002959,5.3884711779448615
E02002960,2.434077079107505
E02002961,8.319467554076539
E02002962,5.349182763744428
E02002963,5.710102489019034
E02002964,2.7096774193548385
E02002965,11.452991452991453
E02002966,5.924170616113744
E02002967,5.647058823529412
E02002968,3.0048076923076925
E02002969,4.855491329479769
E02002970,4.874835309617918
E02002973,4.233576642335766
E02002974,1.9157088122605364
E02002975,1.5873015873015872
E02002976,3.556485355648536
E02002977,2.7726432532347505
E02002978,4.23728813559322
E02002979,11.547344110854503
E02002980,2.0522388059701493
E02002981,4.654654654654655
E02002982,3.4246575342465753
E02002983,1.5486725663716814
E02002984,0.6637168141592921
E02002985,2.097902097902098
E02002986,2.7070063694267517
E02002987,1.0080645161290323
E02002988,1.2244897959183674
E02002989,2.330508474576271
E02002990,2.697841726618705
E02002991,2.470265324794145
E02002992,1.2371134020618557
E02002993,3.313840155945419
E02002994,1.2731481481481481
E02002995,5.6367432150313155
E02002996,1.6713091922005572
E02002997,2.7199999999999998
E02002998,3.296703296703297
E02002999,3.4261241970021414
E02003000,1.1194029850746268
E02003001,1.1235955056179776
E02003002,3.189493433395872
E02003003,2.748414376321353
E02003004,1.5544041450777202
E02003005,1.1194029850746268
E02003006,2.21606648199446
E02003007,1.3924050632911391
E02003008,2.549019607843137
E02003009,1.5009380863039399
E02003010,2.10727969348659
E02003011,2.434077079107505
E02003012,5.934718100890208
E02003013,6.971904266389179
E02003014,10.56547619047619
E02003015,4.332129963898916
E02003016,6.535947712418301
E02003017,1.4571948998178506
E02003018,3.6072144288577155
E02003019,4.107981220657277
E02003020,1.1976047904191618
E02003021,3.2906764168190126
E02003022,0.81799591002045
E02003023,3.8314176245210727
E02003024,5.223880597014925
E02003025,7.586206896551724
E02003026,1.3677811550151975
E02003027,2.3880597014925375
E02003028,1.455604075691412
E02003029,6.944444444444445
E02003030,5.701078582434515
E02003031,2.073170731707317
E02003032,6.222222222222222
E02003033,2.5677603423680457
E02003036,4.011065006915629
E02003037,2.2556390977443606
E02003038,4.915254237288136
E02003039,5.430463576158941
E02003040,5.268817204301075
E02003041,2.086956521739131
E02003044,3.3834586466165413
E02003045,2.8119507908611596
E02003046,4.018369690011482
E02003047,2.7426160337552745
E02003048,3.650793650793651
E02003049,3.939393939393939
E02003050,4.448938321536906
E02003051,5.509181969949917
