MSOA,higher_education_percent
E02003928,30.766849004025183
E02003929,33.54163148116872
E02003930,31.641397495056033
E02003931,27.536396724294814
E02003932,27.347398937026895
E02003933,29.165973031463295
E02003934,28.07253190060443
E02003935,24.505880926397477
E02003936,31.125553097345133
E02003937,33.839964237818506
E02003938,29.415979935506986
E02003939,31.512093266051856
E02003940,30.664488017429193
E02003941,24.385555402993273
E02003942,20.824158540421518
E02003943,31.753554502369667
E02003944,27.02037947997189
E02003945,32.62342691190707
E02003946,31.77949955544265
E02003947,35.105244381020334
E02003948,27.306643707849044
E02003949,32.24053295932679
E02003950,34.743005855562785
E02003951,33.50597609561753
E02003952,31.24282982791587
E02003953,26.572077185017022
E02003954,34.88231744115872
E02003955,27.697798929208805
E02003956,20.35021296734501
E02003957,26.393604205453947
E02003958,22.64600715137068
E02003959,21.787610619469028
E02003960,32.29564169511951
E02003961,27.491881089183114
E02003962,26.96685637763642
E02003963,22.492144065748125
E02003964,32.54946945798681
E02003965,24.43059733562527
E02003966,36.90061390409822
E02003967,27.047477744807118
E02003968,24.93628437290409
E02003969,15.4988575780655
E02003970,42.453917050691246
E02003971,43.15058148315964
E02003972,24.038590379204074
E02003973,16.860381690342948
E02003974,20.2346512375442
E02003975,29.412743303942772
E02003976,37.42732558139535
E02003977,27.241379310344826
E02003978,25.518374050502977
E02003979,34.6734419369302
E02003980,17.338036012622982
E02003981,29.190590850157438
E02003982,29.04602255409936
E02003983,18.752136752136753
E02003984,18.753617595986878
E02003985,21.7274678111588
E02003986,22.421259842519685
E02003987,24.14198862522063
E02003988,33.17723342939482
E02003989,30.880253766851705
E02003990,35.5695782132182
E02003991,27.225866916588565
E02003992,31.206578760811006
E02003993,38.91246684350133
E02003994,24.764267990074444
E02003995,18.73608706406134
E02003996,26.11264772441539
E02003997,16.429249762583094
E02003998,18.52861035422343
E02003999,31.835397686559524
E02004000,23.647711511789183
E02004001,26.737730401954252
E02004002,29.01164975573093
E02004003,25.869363326798062
E02004004,18.75320677270395
E02004005,21.261829652996845
E02004006,37.706063146130205
E02004007,24.15347137637028
E02004008,35.75978161965423
E02004009,37.31510953005055
E02004010,23.1365256469859
E02004011,30.9572742022715
E02004012,41.21465968586387
E02004013,31.6622691292876
E02004014,32.405446293494705
E02004015,39.87595767967895
E02004016,37.254901960784316
E02004017,35.041477120685045
E02004018,36.75917895345476
E02004019,35.24282062847692
E02004020,35.09050072664817
E02004021,43.44931271477663
E02004022,42.895833333333336
E02004023,40.285714285714285
E02004024,43.939156343108046
E02004025,39.326500732064424
E02004026,36.3662960795787
E02004027,40.452755905511815
E02004028,38.332844144408575
E02004029,22.50946813765849
E02004030,38.895348837209305
E02004031,16.683621566632755
E02004032,25.393728222996515
E02004033,22.898127241333512
E02004034,27.484287412943775
E02004035,36.77025327824681
E02004036,20.994801512287335
E02004037,34.2730874733313
E02004038,37.971552257266545
E02004039,33.17426108374384
E02004040,24.185866906937832
E02004041,22.624877571008813
E02004043,30.44623744442615
E02004044,50.36049517072507
E02004045,28.32864653380609
E02004046,23.0383651436283
E02004047,20.137903062259177
E02004048,21.37054044507241
E02004049,23.637176050044683
E02004050,18.078462770216174
E02004051,17.577639751552795
E02004052,24.11111111111111
E02004053,18.695244055068834
E02004054,21.114711600777706
E02004055,22.768858967719662
E02004056,18.553909858257683
E02004057,21.811548223350254
E02004058,22.02171585869399
E02004059,26.277372262773724
E02004060,21.173969914977107
E02004061,26.506992444944544
E02004062,28.710575139146567
E02004063,34.388795859339325
E02004064,29.749240121580545
E02004065,41.88837478311163
E02004066,29.45534223706177
E02004067,19.475728155339805
E02004068,44.637961619093694
E02004069,47.380822911002355
E02004072,39.95745213365036
E02004073,36.690168950379146
E02004074,39.20178282009725
E02004075,40.10053510621048
E02004076,31.672655994772953
E02004077,38.92750744786495
E02004078,15.622775800711745
E02004080,19.29846306395637
E02004081,35.244897959183675
E02004082,30.545384467142036
E02004083,21.618017484071714
E02004084,16.786669409586505
E02004085,27.30874316939891
E02004086,33.19946452476573
E02004087,25.905336721728084
E02004088,34.50649147505084
E02004089,24.788732394366196
E02004090,31.269716088328074
E02004091,27.019427402862984
E02004092,24.5229131507205
E02004093,33.0336648814078
E02004094,25.332614167565627
E02004095,35.99811897484129
E02004096,43.716315531602156
E02004097,41.751687333228695
E02004098,34.030387191635356
E02004100,41.398086828550404
E02004102,36.9035153328347
E02004103,23.56078719882288
E02004104,36.68678739101274
E02004105,22.759158222915044
E02004106,29.496524834717746
E02004108,29.02253252935576
E02004109,38.04690234511725
E02004110,34.88716850601219
E02004111,25.74698029243484
E02004112,40.174672489082965
E02004113,20.828776279013244
E02004114,34.644687629865636
E02004115,24.099907001461407
E02004116,18.74553507643949
E02004117,25.03766194636939
E02004118,37.734954983414944
E02004119,40.763925729442974
E02004120,35.887188855903176
E02004121,40.72494669509595
E02004122,41.86046511627907
E02004123,40.24734982332156
E02004124,21.80842413400553
E02004125,19.94118470802409
E02004126,22.088091353996735
E02004128,28.800755429650614
E02004129,34.13498836307215
E02004130,24.46139180171592
E02004131,25.85428755641522
E02004132,37.32793522267207
E02004133,29.004486479932094
E02004135,36.52448223837608
E02004136,39.402908248616654
E02004137,38.27107790821771
E02004138,29.032725166521868
E02004139,31.276133132630875
E02004140,40.59385382059801
E02004141,37.94272795779955
E02004142,41.25848468170978
E02004143,26.332522910043014
E02004144,32.29578675838349
E02004145,41.56515319306017
E02004146,26.145069274653626
E02004147,31.082673850816633
E02004148,33.52880809265504
E02004149,29.970530451866406
E02004150,27.19551554272125
E02004151,31.351619709569317
E02004152,30.879634663477223
E02004153,27.724412056972508
E02004154,40.76762037683182
E02004155,30.956320317670418
E02004156,38.440290949268025
E02004157,58.38613492359299
E02004158,35.83159151985667
E02004159,37.697099474401405
E02004160,26.70558798999166
E02004161,31.3297714455328
E02004162,33.198856950748024
E02004163,41.59755565255347
E02004164,36.20869565217391
E02004165,29.379513238833916
E02004166,35.36210944554813
E02004167,22.579505300353357
E02004168,23.311802701115678
E02004169,31.066087795465506
E02004170,23.29934348372678
E02004171,37.99026624677928
E02004172,33.55299286106535
E02004173,35.90523451256603
E02004174,28.684050939963612
E02004175,25.38373424971363
E02004176,30.622801572522242
E02004177,25.76962283384302
E02004178,38.89014722536807
E02004179,29.740466101694917
E02004180,33.603387958018786
E02004181,28.574450084602372
E02004182,21.465867337072133
E02004183,26.674641148325357
E02004184,24.378109452736318
E02004185,30.8299701702053
E02004186,29.42098914354644
E02004187,27.196230225513297
E02004188,28.756004638065264
E02004189,33.59953252824309
E02004190,44.77226376614548
E02004191,45.53058024046001
E02004192,41.45093317278748
E02004193,34.15684264479754
E02004194,45.96150682678072
E02004195,32.288740004322456
E02004196,45.19245058701144
E02004197,43.02931596091205
E02004198,33.11469265367316
E02004199,37.51241804092986
E02004200,37.1511498102255
E02004201,38.56900931414056
E02004202,38.6065344875733
E02004203,44.7542627883651
E02004204,37.235474006116206
E02004205,28.231056933093225
E02004206,30.994940978077572
E02004207,32.32413178984862
E02004208,36.47489098326066
E02004209,25.023035408713966
E02004210,26.459004654493377
E02004211,38.67891816920943
E02004212,28.86314549381504
E02004213,32.07751727876406
E02004214,23.959571938168846
E02004215,29.214169381107492
E02004216,25.54278416347382
E02004217,36.64759548476882
E02004218,30.558766859344892
E02004219,36.94837635303914
E02004220,27.679083094555875
E02004221,30.739230632866516
E02004222,25.185796862097444
E02004223,23.1888246628131
E02004224,29.49523980599964
E02004225,24.339622641509433
E02004226,28.46299810246679
E02004227,23.85202583675866
E02004228,25.73248407643312
E02004229,28.76480541455161
E02004230,26.087636932707355
E02004231,38.70862546877547
E02004232,33.395082519366795
E02004233,35.25935653315824
E02004234,38.79406307977737
E02004235,39.71300448430493
E02004236,27.24887556221889
E02004237,31.42342882855857
E02004238,32.12737329944685
E02004239,31.0762917366163
E02004240,19.963369963369964
E02004241,31.599130768247473
E02004242,34.12587412587413
E02004243,33.60443622920518
E02004244,28.653517626960706
E02004245,30.34338896020539
E02004246,34.000287894054985
E02004247,36.445137400116934
E02004248,25.580343684051854
E02004249,41.77848988584017
E02004250,25.613930644441137
E02004251,27.803694719164024
E02004252,34.83870967741935
E02004253,31.101486597214095
E02004254,31.518324607329845
E02004255,24.814575943244115
E02004256,32.67803671396953
E02004257,28.249266079530287
E02004258,29.439356712083985
E02004259,37.31147540983606
E02004260,31.92558392178164
E02004261,27.847803039227237
E02004262,33.95478567234292
E02004263,33.65582544256896
E02004264,23.969252271139062
E02004265,28.5358082836958
E02004266,30.08058608058608
E02004267,37.58643765335712
E02004268,31.587878787878786
E02004269,35.49332083430982
E02004270,38.021846476133476
E02004271,35.26425109623817
E02004272,38.647810925997675
E02004273,37.496058025859355
E02004274,30.436363636363634
E02004275,36.01624793139762
E02004276,31.701346389228885
E02004278,36.78537317505799
E02004279,33.07421531240833
E02004280,28.882336422353273
E02004281,26.302333013742405
E02004282,33.562253592776294
E02004283,27.042440318302386
E02004284,27.82045127220355
E02004285,23.700305810397555
E02004286,29.76667452274334
E02004287,25.273546449259815
E02004288,25.147198480531813
E02004289,23.002777323966672
E02004290,28.14090816534311
E02004291,23.74468085106383
E02004292,32.76727702303603
E02004293,23.5999489730833
E02004294,37.025036818851255
E02004295,29.597370583401805
E02004296,25.967880699741897
E02004297,30.596226415094343
E02004298,36.69340356758051
E02004299,22.44868035190616
E02004300,20.446927374301676
E02004301,17.857612843795238
E02004302,19.287833827893174
E02004303,25.980287122348404
E02004304,23.319502074688796
E02004305,27.189283056313567
E02004306,37.1225937183384
E02004307,29.02986458913003
E02004308,38.43055348351484
E02004309,40.08612252887062
E02004310,29.577245881255827
E02004311,30.96824774598197
E02004312,37.844651016228134
E02004313,31.193142057382783
E02004314,22.361099911297476
E02004315,49.269778693665444
E02004316,25.64102564102564
E02004317,24.995934298259883
E02004318,39.624361779722825
E02004319,28.72324275087293
E02004320,27.664367168801913
E02004321,21.090963139120095
E02004322,17.14827787507297
E02004323,22.072589916242404
E02004324,26.08695652173913
E02004325,16.17543364828656
E02004326,21.017011157856228
E02004327,15.424274973147153
E02004328,18.232139768206192
E02004329,24.15485278080698
E02004330,18.9767995240928
E02004331,20.32067510548523
E02004332,26.788685524126453
E02004333,26.298361798536074
E02004334,21.393812999652415
E02004335,25.487687879756955
E02004336,19.374333451830786
E02004337,26.50504581835054
E02004338,22.187704381948986
E02004339,40.49152542372882
E02004340,18.66698013400729
E02004341,32.5903778200598
E02004342,15.466101694915254
E02004343,20.970575318401405
E02004344,21.66435024322446
E02004345,29.610655737704917
E02004348,33.80593708462561
E02004349,21.291611185086552
E02004350,26.08215818516248
E02004351,20.535561998976632
E02004352,23.916604616530158
E02004353,29.013667050880947
E02004354,24.483976099945682
E02004355,16.666666666666664
E02004356,20.40060595859283
E02004357,19.880019996667222
E02004358,18.939393939393938
E02004359,25.23076923076923
E02004361,36.38579917720555
E02004362,27.729905353863536
E02004363,38.22207424671217
E02004364,37.96202348166401
E02004365,29.84226232769646
E02004366,36.33936517353901
E02004367,42.02232435981615
E02004368,27.275440167114297
E02004369,28.005575560459985
E02004370,18.748997594226143
E02004371,23.217158176943702
E02004372,20.943290286355982
E02004373,24.46225221425559
E02004374,34.31962282555682
E02004375,35.61176637771778
E02004376,34.75754493048491
E02004377,28.43257736565747
E02004378,36.479411348521296
E02004379,41.52988047808765
E02004380,45.82353669100359
E02004381,47.10648148148148
E02004382,35.927367055771725
E02004383,52.98692702300182
E02004384,30.95045989995159
E02004385,23.711180124223603
E02004386,25.880184331797235
E02004387,22.095524956970742
E02004388,23.649497487437184
E02004389,31.9120176947653
E02004390,29.549150036954913
E02004391,33.298022598870055
E02004392,36.269977545898826
E02004393,29.945652173913047
E02004394,35.877296976882036
E02004395,28.09640024405125
E02004396,30.998509687034275
E02004397,36.217515397326125
E02004398,21.269927783076714
E02004399,24.425826953632818
E02004400,30.588111075915954
E02004401,28.12091265804389
E02004402,26.93940563489
E02004403,44.964164466239154
E02004404,44.7606483226536
E02004405,32.28298434641187
E02004406,37.01226309921962
E02004407,44.391971664698936
E02004408,29.128776767380465
E02004409,42.46485061511424
E02004410,39.50489178772606
E02004411,27.757089659123462
E02004412,30.096367679762785
E02004413,33.13418375585338
E02004414,33.177482700579766
E02004415,36.717638691322904
E02004416,32.80797101449275
E02004417,24.748122366733835
E02004418,22.687316868982837
E02004419,21.494230393115586
E02004420,32.92852185981957
E02004421,25.40234324707094
E02004422,27.14362560516407
E02004423,27.14047582967116
E02004424,36.708194420073696
E02004425,31.430015159171298
E02004426,33.3080309700926
E02004427,31.094602789569436
E02004428,20.890589667768307
E02004429,20.477975632614807
E02004430,23.29738513812971
E02004431,23.94311570782159
E02004432,25.862068965517242
E02004433,22.3950233281493
E02004434,19.787265044441206
E02004435,20.619385976672476
E02004436,17.53737611288426
E02004437,24.286253301471515
E02004438,21.85170123356378
E02004439,21.445547322801623
E02004440,26.601749929438327
E02004441,18.497109826589593
E02004442,18.479787732167942
E02004443,32.24109064817029
E02004444,28.871996742228855
E02004445,20.910059351696848
E02004446,28.92857142857143
E02004447,32.8416149068323
E02004448,25.019522099016083
E02004449,20.630492397823964
E02004450,30.283265001863587
E02004451,26.99081163859112
E02004452,23.481568936114392
E02004453,20.565684102913615
E02004454,24.33055733504164
E02004455,27.175761323233882
E02004456,20.747258352461106
E02004457,23.5280180073451
E02004458,28.4659015960955
E02004459,33.04367975900823
E02004460,23.1696485217612
E02004461,18.98989898989899
E02004462,27.96404019037546
E02004463,27.799285288862418
E02004464,27.11596842744384
E02004465,34.26626323751891
E02004466,30.449984797810885
E02004467,32.510033961099104
E02004468,44.18658621489905
E02004469,33.573388203017835
E02004470,42.09664209664209
E02004471,36.169290769897444
E02004472,33.22323683699242
E02004473,18.818897637795278
E02004474,21.511017838405035
E02004475,21.03536274152388
E02004476,22.67735233006827
E02004477,25.019379844961243
E02004478,20.827363896848137
E02004479,21.208513171602917
E02004480,16.96170520231214
E02004481,13.044982698961938
E02004482,13.717150235454959
E02004483,13.68888888888889
E02004484,14.702963278037714
E02004485,35.397764628533864
E02004486,40.1074812614906
E02004487,31.246870305458184
E02004488,34.410502398384246
E02004489,35.733440600697236
E02004490,26.933634748910062
E02004491,36.44503399104626
E02004492,36.01320132013201
E02004493,39.901949061341625
E02004495,32.87221905305191
E02004496,42.027875631796604
E02004497,33.069306930693074
E02004498,30.194357366771158
E02004499,29.211663066954646
E02004500,33.57846355876559
E02004501,29.911565805444774
E02004502,28.857974765448073
E02004503,24.934464148033925
E02004504,28.382487078139253
E02004505,22.505502567865005
E02004506,35.998638992854715
E02004507,33.726724364017834
E02004508,33.81838275925585
E02004512,40.556785827269856
E02004513,22.07207207207207
E02004514,38.343170320404724
E02004515,32.63307127207115
E02004516,32.25198038476047
E02004517,29.18765336432907
E02004518,44.93142046350307
E02004519,30.564890382461197
E02004520,26.55746885062299
E02004521,27.256129368805425
E02004522,37.554867028143555
E02004523,24.510648775083098
E02004524,30.865439907993096
E02004525,22.25650066108418
E02004526,28.83251930045691
E02004527,27.42834911165867
E02004528,27.527863569222504
E02004529,26.956099141422325
E02004530,24.244031830238725
E02004531,35.09015256588072
E02004532,37.325800376647834
E02004533,21.403396347324573
E02004534,24.86095661846496
E02004535,26.09035791120673
E02004536,31.972265023112477
E02004537,27.660417216794297
E02004538,40.044604138272824
E02004539,31.807493337513716
E02004540,43.40008173273396
E02004541,43.28703703703704
E02004542,40.68507514854946
E02004543,39.84296692281991
E02004544,31.725628483676488
E02004545,21.390546862397162
E02004546,23.647023451593505
E02004547,28.83475122454241
E02004548,26.9044911881751
E02004549,20.49503389563298
E02004550,24.352633110270585
E02004551,20.478100969575394
E02004552,22.00111586386461
E02004553,22.9208250166334
E02004554,21.15827574860151
E02004555,26.28988149498633
E02004556,31.54138915318744
E02004557,23.963196923922002
E02004558,26.775580395528802
E02004559,26.82926829268293
E02004560,21.30712008501594
E02004561,23.112567811934902
E02004562,25.445945945945947
E02004563,18.097244163594876
E02004564,21.4715618417093
E02004566,20.123293703214443
E02004567,25.267948906181175
E02004568,24.487197623426226
E02004569,23.18861209964413
E02004570,22.66106442577031
E02004571,24.33607703059481
E02004572,20.23006134969325
E02004573,19.736590952471847
E02004574,14.799870884441575
E02004575,29.85192497532083
E02004576,21.01242879337131
E02004577,27.902843601895732
E02004578,22.78250303766707
E02004579,21.05652559928973
E02004580,20.274914089347078
E02004581,24.78979820627803
E02004582,15.19237093061493
E02004583,22.9516946890846
E02004584,16.84791701522503
E02004585,15.288590604026844
E02004586,18.77444589308996
E02004587,14.243902439024389
E02004588,15.431993156544054
E02004589,16.070553650171483
E02004590,14.831615120274913
E02004591,47.104749512036435
E02004592,39.211618257261414
E02004593,43.30247753879662
E02004594,35.937961595273265
E02004595,36.547839246679
E02004596,31.4707305273343
E02004597,30.679317931793182
E02004598,34.08167870036101
E02004599,32.35340355290049
E02004600,29.927963326784546
E02004601,45.08714805592798
E02004602,27.04014939309057
E02004603,35.59682449673944
E02004604,25.027563395810365
E02004605,27.167755991285404
E02004606,42.37787600589369
E02004607,53.69843527738265
E02004608,53.82738994075967
E02004609,40.04369013611158
E02004610,51.537042729787885
E02004611,51.33627946127947
E02004612,38.29344432882414
E02004613,56.49461145774248
E02004614,55.18088432335865
E02004615,40.909090909090914
E02004616,37.01146735314767
E02004617,39.18487287594225
E02004618,49.67373572593801
E02004619,44.53877551020408
E02004620,35.02478856809566
E02004621,36.078066914498145
E02004622,32.743362831858406
E02004623,39.540649876027665
E02004624,42.96174263225334
E02004625,41.268543394463265
E02004626,34.23152538452642
E02004627,31.17301497062725
E02004628,26.455348978969827
E02004629,21.89521042272003
E02004630,34.1540626099191
E02004631,37.22611249152925
E02004632,24.1019955654102
E02004633,27.557826025258976
E02004634,24.01579003520751
E02004635,37.663772691397
E02004636,29.42158797631699
E02004637,33.10734463276836
E02004638,31.725571725571726
E02004639,30.967677173258384
E02004640,22.846270928462708
E02004641,29.3750998881253
E02004642,28.22822822822823
E02004643,21.945058414903695
E02004644,24.33506992048259
E02004645,31.366791243993593
E02004646,20.2035483427314
E02004647,22.316495659037095
E02004648,18.49589214240573
E02004649,29.66231121669778
E02004650,29.95558778210822
E02004651,35.64650737395679
E02004652,52.9587357330992
E02004653,36.75465838509317
E02004654,32.54400670578374
E02004655,29.559748427672954
E02004656,39.74318492790233
E02004657,44.900875156277905
E02004658,43.673547400611625
E02004659,39.73342331702379
E02004660,48.16464718460442
E02004661,32.14036068782329
E02004662,32.0393657736468
E02004663,43.41715976331361
E02004664,34.78477646667775
E02004665,42.39798770262716
E02004666,29.78745251052469
E02004667,31.249305941143806
E02004668,43.360645077383275
E02004669,42.822813200897144
E02004671,37.262872628726285
E02004672,34.82587064676617
E02004673,35.49673098389412
E02004674,32.653691689836265
E02004675,28.51179964681329
E02004676,36.31900014878738
E02004677,42.21894943544428
E02004678,37.68024084931073
E02004679,42.42321205939023
E02004680,43.68328819499761
E02004681,29.812681382464163
E02004682,37.02985074626866
E02004683,32.113394330283484
E02004684,35.18251414623322
E02004685,38.1051381051381
E02004686,38.01153529250206
E02004687,25.149393887655798
E02004688,22.005658597925184
E02004689,36.716791979949875
E02004690,30.467233915509777
E02004691,40.242261103633915
E02004692,33.71242891957758
E02004693,25.823252688172044
E02004694,41.30363576809695
E02004695,39.17480682315207
E02004696,40.06546644844517
E02004697,46.562556094058515
E02004698,29.366422259823278
E02004699,37.8429203539823
E02004700,31.644859813084114
E02004702,26.809937509525987
E02004703,44.62739126296755
E02004704,33.99575535404206
E02004705,41.62764207062397
E02004706,39.84938813931597
E02004707,47.821909032671364
E02004708,37.586031098648995
E02004709,36.38140443948066
E02004710,34.18068763716167
E02004712,49.63545389563974
E02004713,33.02003081664099
E02004714,38.426435877262
E02004715,30.600493556347686
E02004716,28.790025502975347
E02004717,29.165837149114076
E02004718,30.871345855105208
E02004719,33.13124867049564
E02004720,29.382356004582853
E02004721,39.70554926387316
E02004722,26.95455336931917
E02004723,30.32766691303277
E02004724,32.53773706618501
E02004725,28.79120879120879
E02004726,36.235059760956176
E02004727,40.70144782825761
E02004728,32.41941955329678
E02004729,26.954356846473026
E02004730,36.29196683430746
E02004731,37.80316069472696
E02004732,37.50343312276847
E02004733,36.80336487907466
E02004734,33.069399161620865
E02004735,31.998748827025338
E02004736,27.365654205607477
E02004737,25.99183673469388
E02004738,26.871526642693688
E02004739,32.46239113222486
E02004740,37.88480635551142
E02004741,18.841748669140184
E02004742,18.55512012267848
E02004743,22.3457199734572
E02004744,22.05063995548136
E02004745,21.02387115329307
E02004746,31.707845687039445
E02004747,20.798319327731093
E02004748,23.024453024453024
E02004749,34.32588916459884
E02004750,31.621379516273514
E02004751,32.62844166903208
E02004752,35.95315148713207
E02004753,29.5213319458897
E02004754,45.31519118153634
E02004755,47.40266446349272
E02004756,45.310264082216726
E02004757,47.61391625615764
E02004758,44.14548404542996
E02004759,40.49449721091512
E02004760,45.00183531139116
E02004761,43.77706646582564
E02004764,24.482904178978472
E02004765,32.690809968847354
E02004766,22.665070133424564
E02004767,15.204150688021656
E02004768,24.804237678489173
E02004769,14.715090795241077
E02004770,16.726313806743264
E02004771,16.415770609318997
E02004772,26.865861411315954
E02004774,41.46981627296588
E02004775,37.07929921622868
E02004776,32.31091636502191
E02004777,28.503253796095446
E02004778,25.187901008249312
E02004779,35.3191942875413
E02004780,20.872983036822507
E02004781,27.588848039215684
E02004782,23.556112067616215
E02004783,28.486750348675034
E02004784,34.21052631578947
E02004785,39.76052848885219
E02004786,30.62136790344211
E02004787,31.410358565737052
E02004788,36.41025641025641
E02004789,26.444444444444443
E02004790,29.31368170314128
E02004791,18.07896559685985
E02004792,24.06581148912437
E02004793,45.1129006789831
E02004794,38.651685393258425
E02004795,41.60217243720299
E02004796,29.737747715675805
E02004797,30.051967334818112
E02004798,23.975450405860226
E02004799,25.402816083611558
E02004800,30.96246531327589
E02004801,40.33333333333333
E02004802,22.864412940748817
E02004803,20.527022490768715
E02004804,27.280405405405407
E02004805,42.943237561317446
E02004806,34.77184841453983
E02004807,29.990860425643035
E02004808,36.0268674944026
E02004809,28.26295585412668
E02004810,26.03076923076923
E02004811,28.23250296559905
E02004812,32.270202472675145
E02004813,21.312726578897156
E02004814,34.26348723152376
E02004815,18.269402319357717
E02004817,25.264507855081757
E02004818,33.2635740030229
E02004819,30.467204382894536
E02004820,36.574382921947965
E02004821,44.6753853339561
E02004822,44.04973357015986
E02004823,39.325687439546776
E02004824,35.83736689254598
E02004825,36.630482941958356
E02004826,43.96823395941006
E02004827,48.30711354309166
E02004828,37.21891534391534
E02004829,47.83800885889053
E02004830,49.42630185348632
E02004831,52.48906231524181
E02004832,44.082142361592894
E02004833,48.229179257826665
E02004834,37.91044776119403
E02004835,55.18695218018418
E02004836,25.801976764348883
E02004837,53.23279080185157
E02004838,48.99294419499679
E02004839,47.87147505422993
E02004840,40.62869298038289
E02004841,39.958289885297184
E02004842,35.30985764743658
E02004843,23.824931880108995
E02004844,22.682313495389774
E02004845,26.368004960471247
E02004846,34.43090978302246
E02004847,26.717557251908396
E02004848,26.32436837815811
E02004849,31.798051372896367
E02004850,25.320246215272
E02004851,24.605678233438486
E02004852,28.808306214163952
E02004853,25.783219301404394
E02004854,29.155893536121674
E02004855,29.259642382148666
E02004856,40.55329187218529
E02004857,44.20967086550183
E02004858,36.93536311454954
E02004859,50.023126734505084
E02004860,31.65895571711831
E02004861,46.78196147110333
E02004862,25.493096646942803
E02004863,25.534363696152578
E02004864,55.71673983584654
E02004865,31.42601698703621
E02004866,29.332585530005606
E02004867,53.05549989981968
E02004868,30.076335877862597
E02004869,53.16619840069159
E02004870,33.84383088869715
E02004871,32.054794520547944
E02004872,33.6847389558233
E02004873,44.52654913966009
E02004874,31.82005777961205
E02004875,31.594488188976378
E02004876,37.75548589341693
E02004877,41.60903642231443
E02004878,30.79945799457995
E02004880,42.83210655450403
E02004881,43.577817531305904
E02004882,41.88161622185776
E02004883,31.935612082670907
E02004884,37.29431123648331
E02004885,40.54370067231803
E02004886,35.7036761975492
E02004887,40.54314639241524
E02004888,35.47074505401993
E02004889,34.660603371783495
E02004890,37.35319392724148
E02004891,46.670874092773744
E02004892,36.947618021125244
E02004893,41.918103448275865
E02004894,46.5292704513845
E02004895,32.64063534083388
E02004896,38.85881492318946
E02004897,36.658763450665695
E02004898,32.80431677511506
E02004899,38.10961449140734
E02004900,52.9491833030853
E02004901,31.91756722794672
E02004902,36.1831572206212
E02004903,40.023652644027706
E02004904,32.973467520585544
E02004905,47.67884322678843
E02004906,41.092388146426494
E02004907,41.745774484834456
E02004908,42.50029181743901
E02004909,35.39050861885508
E02004910,40.88627869727709
E02004911,29.588289112534312
E02004912,37.74599542334096
E02004914,38.96772181506316
E02004915,32.85619907509359
E02004916,46.82854311199207
E02004917,32.71792919680244
E02004918,52.759348612786496
E02004919,42.54972285621128
E02004920,44.103496204426385
E02004921,52.54833040421792
E02004922,40.67508499271491
E02004923,44.910881801125704
E02004924,60.705638187478385
E02004925,55.742725880551305
E02004926,66.02748481943112
E02004927,48.37476099426386
E02004928,59.06803355079218
E02004929,46.92836113837095
E02004930,48.81662149954833
E02004931,50.93109869646183
E02004932,48.90733525326105
E02004933,66.9433962264151
E02004934,65.49397590361446
E02004935,66.74666666666667
E02004936,57.82961460446248
E02004937,62.65264586160109
E02004939,46.589817483189236
E02004940,48.77800407331975
E02004941,35.05615109749872
E02004942,39.55008652182273
E02004943,41.5052491497856
E02004944,31.08958837772397
E02004945,37.37957610789981
E02004946,25.824712082764005
E02004948,30.36797412050142
E02004949,28.62761623823571
E02004950,25.24033930254477
E02004951,30.018791105543375
E02004952,28.07113046634005
E02004953,24.785643070787636
E02004954,26.981031731962418
E02004955,26.92628071636818
E02004956,38.942113075158545
E02004957,37.41431148526759
E02004958,42.419917538851884
E02004959,54.393468118195955
E02004960,56.81019332161688
E02004961,44.990892531876135
E02004962,47.272978959025465
E02004963,34.74202308214528
E02004964,33.48857839875804
E02004965,33.23888790508234
E02004966,61.23778501628665
E02004967,30.826580226904376
E02004968,31.64641251872815
E02004969,33.56994459833795
E02004970,31.41015804818168
E02004971,34.68623633368279
E02004972,40.937312237131984
E02004973,40.16345592527729
E02004974,52.54885882192155
E02004975,54.69706242350061
E02004976,45.961270996041506
E02004977,39.92144760836022
E02004978,37.82260085191682
E02004979,45.875493054364604
E02004980,47.47923507823064
E02004981,42.62471220260936
E02004982,43.04904051172708
E02004983,32.32740801984291
E02004984,34.85397976713113
E02004985,47.59172317857764
E02004986,33.93014382154388
E02004987,33.86746786846937
E02004988,35.107794361525706
E02004989,34.39412484700122
E02004990,41.560165975103736
E02004991,36.16057953516451
E02004992,30.15189299478576
E02004994,42.89395441030723
E02004995,37.78909399533206
E02004996,39.44790739091719
E02004997,33.47870329989824
E02004998,30.66427289048474
E02005000,29.09921129099211
E02005001,29.4757281553398
E02005002,21.710695050012824
E02005003,20.28261490151299
E02005004,29.027388397670904
E02005005,35.85773046213404
E02005006,30.215408499902967
E02005007,29.841434884325444
E02005008,31.706349206349206
E02005009,31.22371319847787
E02005010,26.778110708090207
E02005011,24.60195958358849
E02005012,22.867123471718394
E02005013,22.134444125251367
E02005014,32.72053779667993
E02005015,26.757634827810268
E02005016,34.077610101632274
E02005017,40.37642045454545
E02005018,29.57107506186417
E02005019,36.6079703429101
E02005020,28.676590871912317
E02005021,30.80032336297494
E02005022,32.28075211712358
E02005023,29.65560425798372
E02005025,44.409794409794415
E02005026,41.68849175781852
E02005027,41.579060287491956
E02005028,39.63822257176563
E02005029,40.681291243089
E02005030,37.4235070690019
E02005031,26.82229633158647
E02005032,31.486344537815125
E02005033,28.929115208932497
E02005034,32.12169735788631
E02005035,30.217228464419478
