MSOA,unemployment_rate,inactive_rate
E02001318,5.233342325330456,35.619412515964235
E02001319,6.091617933723197,31.590335376848177
E02001320,5.449515905947441,33.51380617217109
E02001321,4.459691252144083,31.284357821089454
E02001322,3.990746096009254,36.48723640399556
E02001323,5.05050505050505,33.49772874756651
E02001324,4.734158776402039,30.832526621490803
E02001325,3.5000000000000004,29.718561536743355
E02001326,3.960880195599022,31.915675940679005
E02001327,7.1931589537223335,31.617490978560813
E02001328,3.9602169981916817,28.700361010830328
E02001329,7.314148681055157,35.34528907922912
E02001330,7.3595109334587345,32.88923144681788
E02001331,6.855015330705212,35.14900335504243
E02001332,7.783367860313701,33.89292795769994
E02001333,5.934589560320554,32.34051542036333
E02001334,9.588550983899822,34.48118932038835
E02001335,4.505320353180893,28.29386763812993
E02001336,8.925446272313616,36.68807994289793
E02001337,6.719503790489317,31.566347469220247
E02001338,5.442866801893171,31.66992824527071
E02001339,6.350841057329213,33.780830471433035
E02001340,3.7345201238390096,28.694669816165142
E02001341,7.212533254507833,35.04866017864285
E02001342,2.871998019311711,33.43965297269712
E02001343,3.4917301128905223,31.494316606598282
E02001344,5.0389032975175985,34.92352512745812
E02001345,4.534183492738221,32.75287143386439
E02001346,7.541173071366656,33.16778523489933
E02001347,6.108247422680412,32.13485941776562
E02001348,6.894570525711003,30.135135135135133
E02001349,6.639004149377594,33.590253605171554
E02001350,7.053112507138779,35.24234535762985
E02001351,8.19112627986348,38.065591995553085
E02001352,7.97979797979798,34.42394169638704
E02001353,4.681301243057392,30.082758620689653
E02001354,7.679372197309417,34.638706417382515
E02001355,6.980802792321117,36.390858944050436
E02001356,6.860093434964347,26.989317636799655
E02001357,9.02155887230514,35.64616447823082
E02001358,11.498028909329829,36.263263550329796
E02001359,5.500381970970206,36.59288824383164
E02001360,9.927749531709926,37.97727272727273
E02001361,7.438512297540492,36.382365059744544
E02001362,6.6572237960339935,35.8264081255771
E02001363,8.013836840588066,34.5277285388706
E02001364,10.623556581986143,37.166030534351144
E02001365,11.021949492565494,33.87530957252073
E02001366,9.242680861359787,34.73468923985911
E02001367,4.5939294503691555,32.497161143800966
E02001368,9.480222294867604,39.13954462913814
E02001369,11.255924170616113,42.42874845105328
E02001370,12.811791383219957,42.31093618217599
E02001371,7.301587301587302,32.93624820002618
E02001372,6.586169045005488,38.28524319868096
E02001373,7.745825602968461,33.65870077415012
E02001374,11.908320876930741,35.943844993618754
E02001375,6.510336315951867,35.535274518325366
E02001376,13.763440860215054,42.568945165790325
E02001377,18.68640148011101,56.85451316001938
E02001378,6.179775280898876,35.9349593495935
E02001380,4.318008636017272,29.943053900145678
E02001381,10.792697018719668,36.192702510417725
E02001382,4.0202417767781835,30.05361541805535
E02001383,15.80335731414868,46.845244323532484
E02001384,14.335582964859203,50.46746274183097
E02001385,17.081736909323116,39.248733201145626
E02001386,8.160919540229886,39.44729762778185
E02001387,4.317091643524362,32.51619458910199
E02001388,8.56515373352855,37.07146306132304
E02001389,10.041265474552958,31.715455786440167
E02001390,10.609425117197139,37.48456154796212
E02001391,7.352941176470589,37.310195227765725
E02001392,2.988582941571525,36.39955745218903
E02001393,4.501323918799647,38.84065713904101
E02001394,6.5378566614243985,37.11805555555556
E02001395,3.606557377049181,30.469144106272072
E02001396,6.364513018322084,31.71622326551904
E02001397,5.866344118536438,39.34289294166783
E02001398,6.37600806451613,33.86577181208054
E02001399,3.8809454333236064,32.80159521435693
E02001400,5.243561898852001,35.09712960278342
E02001401,4.41696113074205,33.05795468769558
E02001402,3.930426925683307,32.8905125650393
E02001403,6.722151088348271,30.93246592317224
E02001404,6.492478226444972,30.987354706859115
E02001405,9.38381937911571,32.89261203068228
E02001406,3.6595744680851063,40.173336732092785
E02001407,3.4309946029298386,42.32087761398697
E02001408,4.26179604261796,37.00440528634361
E02001409,5.318927903594432,35.75321136629038
E02001410,4.50553646429935,36.045099739809196
E02001411,4.556871187656979,35.97792342186961
E02001412,4.849308860185815,32.918502202643175
E02001413,5.984690327070286,37.01263635381791
E02001414,3.1574740207833734,38.05916305916306
E02001415,5.160550458715597,29.25524222704266
E02001416,7.855093256814921,34.619573673564645
E02001417,9.333333333333334,37.10030062858705
E02001418,5.226071638285379,29.361572451622735
E02001419,8.128704487722269,34.388845452176184
E02001420,4.553615146074751,28.377923607605588
E02001421,5.597775718257646,31.965730604474057
E02001422,7.4150360453141095,33.89982110912344
E02001423,3.762437810945274,35.43187347931874
E02001425,5.409047160731473,35.06736526946108
E02001426,4.445318646734854,37.57119235715598
E02001427,6.325987841945288,31.74617793332105
E02001428,4.088050314465408,40.20100502512563
E02001429,4.309210526315789,39.613888057467825
E02001430,3.650546021840874,38.76478318002628
E02001431,4.661168877733955,51.48212149408481
E02001432,8.489940305107229,41.7305470965032
E02001433,4.763186221743811,29.089443996776794
E02001434,3.6927223719676547,29.825037298250372
E02001435,6.448763250883392,30.704830863219822
E02001436,4.9768030366933775,31.4722911497105
E02001437,5.557018698972873,47.57951482479784
E02001438,3.8918023737234337,31.75750834260289
E02001439,5.615332885003363,36.620574380793194
E02001440,3.3374536464771323,47.035376183358245
E02001441,2.710027100271003,44.913112164297
E02001442,4.550669216061185,40.99389136536239
E02001443,3.7439613526570046,40.30115146147033
E02001444,4.459308807134894,36.14587057561673
E02001445,3.588516746411483,35.937957272461226
E02001446,4.131054131054131,35.621673263272825
E02001447,4.3029259896729775,37.40734640092242
E02001448,3.511360283269401,33.94576974366573
E02001449,3.761755485893417,36.12458239034378
E02001450,3.413654618473896,37.46263302642593
E02001451,6.935296396745448,37.51463455427329
E02001452,8.24359450427033,38.6171738091445
E02001453,3.9137202579497448,31.74441039609579
E02001454,3.190899001109878,33.61252231223397
E02001455,3.22234156820623,31.11548741032494
E02001456,4.255881575469204,32.89278489548213
E02001457,8.232370301335818,33.27467370582197
E02001458,5.391221374045801,28.15710755624919
E02001459,6.31424375917768,31.258200903921857
E02001460,6.696304529035843,38.81163084702908
E02001461,5.011074197120709,30.043478260869566
E02001462,8.501314636283961,33.94603050449746
E02001463,7.071854586765124,32.22266827244748
E02001464,10.737833594976452,33.99802008202517
E02001465,9.23731388635673,40.501885320504485
E02001466,8.298270219728845,32.79849507579949
E02001467,5.100028176951254,39.770932069510266
E02001468,6.079779917469051,35.35061176161031
E02001469,4.2841648590021695,36.08667104399212
E02001470,3.8582868235865084,32.541882608171626
E02001471,8.052196053469128,36.45904320566989
E02001472,4.802846131040617,32.10839954597049
E02001473,5.2444687243922425,34.00288827622423
E02001474,9.312477264459803,35.274662064998566
E02001475,6.400919892679187,35.86735491944314
E02001476,7.665903890160183,33.40060544904137
E02001477,8.997684419450877,34.83627858627859
E02001478,4.686648501362398,37.780502759043536
E02001479,3.8320559813395536,33.46560846560847
E02001480,4.152445961319681,38.18061964403428
E02001481,4.461152882205513,34.27334570191713
E02001482,9.84375,42.60847942310083
E02001483,2.7311522048364156,35.7023875624653
E02001484,3.744316662209147,36.14174203940032
E02001485,6.0432140445644835,33.81138635375924
E02001486,5.437100213219616,41.599597585513074
E02001487,7.080745341614906,33.6212412028151
E02001488,6.03680981595092,32.467532467532465
E02001489,3.5150844173816775,40.730198019801975
E02001490,3.646329837940896,31.782190278962112
E02001491,5.80511402902557,36.01783060921248
E02001492,4.966598896311356,37.6698772925188
E02001493,9.090909090909092,37.29723682738562
E02001494,4.56418383518225,38.80745695175751
E02001495,6.002115282919091,33.18722604884158
E02001496,4.713114754098361,34.472511144130756
E02001497,6.165703275529865,34.28991905813098
E02001498,3.9587398940618903,31.919889502762434
E02001499,3.7666666666666666,38.782924613987284
E02001500,4.097161252560726,37.1658483360611
E02001501,3.9821849620120515,32.84180571724227
E02001502,3.7532968147697297,30.90066906845085
E02001503,4.093217806991335,40.37490029247541
E02001504,2.8380634390651087,42.697594501718214
E02001505,4.204398447606727,34.76785438840043
E02001506,3.461841070023604,42.17671682317004
E02001507,3.6033261472128117,37.28327840664852
E02001508,3.645047762694822,32.041343669250644
E02001509,4.397247980855519,33.338123293576665
E02001510,5.2805280528052805,35.21768477894026
E02001511,4.1269841269841265,36.27306875714519
E02001512,3.376318874560375,33.15758640890451
E02001513,3.7836397548627763,34.6128479092468
E02001514,5.101465614430665,32.819128422676435
E02001515,7.713026444662097,35.31298499741335
E02001516,5.33462657613967,30.29243483788938
E02001517,4.130491975795843,36.26456219466366
E02001518,5.488389944348493,31.482025663630132
E02001519,5.813953488372093,32.22974667669927
E02001520,3.3692254254949634,34.87056403223041
E02001521,6.02125147579693,26.929759245470343
E02001522,6.311154598825832,36.49259220342545
E02001523,4.493119910137602,32.146024238841264
E02001524,2.310567448182127,37.4281491213664
E02001525,7.584269662921349,34.88337762031296
E02001526,5.986867516415605,34.938985228002565
E02001527,3.95769361992494,34.79571332886805
E02001528,5.884816753926701,36.81945743685688
E02001529,5.980629539951574,38.43544625821497
E02001530,6.336336336336336,33.22175732217573
E02001531,5.8415577487329955,33.777490297542045
E02001532,3.8235850842324433,30.43643263757116
E02001533,4.802790448081566,31.852710184112272
E02001534,4.827299209321681,30.46923879040667
E02001535,2.7682737169517884,34.13920542038805
E02001536,3.8808038808038807,34.35589897359013
E02001537,4.318860555938434,30.276857548509227
E02001538,5.681818181818182,36.18204804045512
E02001539,5.522875816993464,31.505216095380028
E02001540,4.869565217391305,32.9296809754468
E02001541,4.769858945805494,35.9357161675595
E02001542,8.948685857321651,35.71237279057311
E02001543,6.5268753691671595,37.517576377348846
E02001544,6.483660130718954,33.991333654309095
E02001545,3.1687546057479734,36.01373756513501
E02001546,6.275919270113353,47.07546102500283
E02001547,6.408317580340264,30.224636346897444
E02001548,9.25207756232687,32.433108277069266
E02001549,3.4011337112370787,33.40796417719495
E02001550,4.512040557667934,29.53020134228188
E02001551,6.11353711790393,31.773482536453034
E02001552,5.238828967642527,28.6740692357936
E02001553,5.6630971993410215,32.034080893154446
E02001554,4.225806451612903,32.683982683982684
E02001555,3.29134498171475,39.196172248803826
E02001556,6.883545497406883,32.87057280279843
E02001557,5.494303564865858,30.234180368709517
E02001558,3.9315617036767385,40.8673894912427
E02001559,3.628601921024546,33.94276629570747
E02001560,11.12703816520337,33.938417168546955
E02001561,10.608063450099142,31.746031746031743
E02001562,6.861989205859677,36.16838487972508
E02001563,3.858520900321544,36.40410535427229
E02001564,3.0796194291437153,34.69985358711566
E02001565,3.409971583570137,34.697008437739704
E02001566,6.037489102005231,25.13927576601671
E02001567,6.988138215575039,34.93103448275862
E02001568,5.512301463718468,32.88727272727272
E02001569,8.604353393085788,35.75457580292391
E02001570,6.701208981001727,39.21120320091455
E02001571,4.4027303754266205,34.81569157930335
E02001572,6.461126005361931,32.00205470656222
E02001573,5.975197294250282,33.198644421272164
E02001574,3.431045969353764,33.52745424292845
E02001575,6.2685760605241825,31.075949367088608
E02001576,3.5617916891527255,27.493184101018798
E02001577,3.8834951456310676,43.78780828292229
E02001578,4.10403648032427,27.423086811209185
E02001579,5.002273760800364,36.66098123808568
E02001580,4.554455445544554,36.19660620245757
E02001581,4.654346338124572,34.2485549132948
E02001582,5.741883552455058,33.623602807382376
E02001583,6.003683241252302,30.658768623227427
E02001584,3.309143686502177,34.618847539015604
E02001585,8.478260869565217,36.16347220022176
E02001586,7.450756494433343,40.99203289642765
E02001587,6.690419635787808,38.87357905614881
E02001588,7.147239263803681,33.583125173466556
E02001589,3.610019646365423,31.067718112404556
E02001590,10.589812332439678,35.76379632098107
E02001591,9.843467790487658,35.9428017450315
E02001592,4.404761904761905,34.53379953379954
E02001593,9.531886024423338,36.44056041059787
E02001594,11.839834311356576,38.29016239430949
E02001595,4.302080897825579,32.98372513562387
E02001596,4.402347918890075,38.410516160154366
E02001597,8.146736541210101,34.50341565948503
E02001598,4.43780179351575,36.07798402986622
E02001600,5.985401459854015,37.3038773669973
E02001602,4.509404033537276,33.63917753703294
E02001603,5.5936073059360725,32.87049399198932
E02001604,4.398961356346418,23.262122753475754
E02001605,4.52141723955579,32.28472407358038
E02001606,5.271783665665119,35.88242620500685
E02001607,5.336204833692271,33.956770075036395
E02001608,3.658872077028886,29.45758391162725
E02001609,3.428863868986694,38.01245154469635
E02001610,3.4268629254829803,32.465579081337495
E02001611,4.674182018146824,35.7412469087596
E02001612,4.336917562724015,34.99554764024933
E02001613,5.094614264919942,35.27165932452276
E02001614,3.956706884315117,33.99417970170971
E02001615,3.1828703703703707,38.61885418125788
E02001616,5.511811023622047,35.31108364235681
E02001617,7.841644461362771,28.87836237523262
E02001618,3.187250996015936,30.0
E02001619,6.813627254509018,33.51691581431943
E02001620,7.971014492753622,33.504786398056865
E02001621,8.775351014040561,33.162590879048246
E02001622,7.871864911845046,34.06045842099436
E02001623,10.98752949106842,40.188633023027926
E02001624,6.160394265232974,33.70822622107969
E02001625,8.447630922693266,35.91202123625332
E02001626,3.6817882971729126,30.520708025433922
E02001627,4.955085482468849,26.063829787234045
E02001628,10.40587219343696,37.61326985102135
E02001629,8.655274888558692,36.28156082631981
E02001630,11.107757319649863,37.52835691908826
E02001631,3.894195444526084,29.03609678698929
E02001632,10.998422357448726,35.85409252669039
E02001633,2.7386117136659434,35.39451227517395
E02001634,4.439826185528055,26.90816439570178
E02001635,5.804195804195804,35.4177005789909
E02001636,11.43533123028391,42.16198911535589
E02001637,12.82051282051282,37.1135223427838
E02001638,8.776223776223777,41.0359964881475
E02001639,4.2131350681536555,31.336791032290446
E02001640,11.17189749496113,49.22541131259757
E02001642,4.9970489868188075,32.021709633649934
E02001643,3.7357315807679004,34.61414790996785
E02001646,12.397660818713451,47.23092998955068
E02001647,3.589569928885879,33.98630355152094
E02001648,9.620637329286797,48.634874408445576
E02001649,9.515894452524414,32.49225724175624
E02001650,14.585711024880164,43.1075863508296
E02001651,3.544165757906216,35.23078826877862
E02001652,17.416829745596868,41.95679204227541
E02001653,8.565848214285714,31.739013933547692
E02001654,5.699138502319417,34.75087273881308
E02001655,7.01654306902453,33.53745928338762
E02001656,4.614674665436087,27.32535700501737
E02001657,3.5062240663900415,25.622736749698234
E02001658,9.924741298212606,35.27175978715317
E02001659,8.048138397893945,37.90793541738234
E02001660,4.952602050686786,29.840915999594692
E02001661,8.836395450568679,35.41504033307312
E02001662,5.103448275862069,35.102370689655174
E02001663,3.613348676639816,23.135443553864967
E02001664,5.472972972972974,34.95547073791349
E02001665,2.975133214920071,34.50948398939425
E02001666,5.055446836268754,29.585798816568047
E02001669,4.599774520856821,26.11325611325611
E02001670,9.817893903404592,35.48279873691208
E02001671,5.001838911364472,39.315019621833756
E02001672,4.4161927065908335,33.979933110367895
E02001673,3.1855955678670362,27.498078401229826
E02001674,3.460921384368554,35.67110036275695
E02001675,7.4113287453679195,39.69819391634981
E02001676,3.3333333333333335,34.257998638529614
E02001678,2.9456030961083637,37.15185043876383
E02001679,8.151023288637967,33.739322999050934
E02001680,11.276190476190475,36.317217169299504
E02001681,4.42577030812325,35.204616998950684
E02001682,5.481063279228417,32.63034563561804
E02001683,4.580794284513553,33.133625762276665
E02001684,9.250960307298335,33.99820035992801
E02001685,6.63544106167057,32.51617720258835
E02001686,4.697986577181208,36.76054239308598
E02001688,7.4740309095515585,30.808678500986193
E02001689,9.622411693057249,33.97709110282365
E02001690,6.418338108882521,34.21690180989027
E02001691,7.200553888760673,28.231412748910095
E02001692,9.721203228173147,34.31015365119595
E02001693,7.858105074090704,40.84480122324159
E02001694,5.927835051546391,33.81028938906752
E02001695,3.6504036504036503,35.4782909531223
E02001696,6.922700587084149,36.0188019239178
E02001697,3.5987748851454824,30.984204131227216
E02001698,3.8293584145112534,43.04179233089186
E02001699,6.053432532972607,38.042150274893096
E02001700,4.294478527607362,33.23259894716319
E02001701,4.288052373158756,35.520616075725975
E02001702,9.412488465087666,37.60803253685816
E02001703,5.067300079176563,39.224137931034484
E02001704,7.812003810733565,37.336083689406216
E02001706,4.898828541001065,31.486622917718325
E02001707,5.63790365272631,38.01233224519405
E02001709,3.9096267190569742,32.67910664217345
E02001710,8.447589562140646,36.385232109274476
E02001711,6.411974977658624,34.67799009200283
E02001712,4.479188675258821,33.00846096176502
E02001713,4.019390022217734,32.703025477707
E02001714,3.6299072795423157,29.25520940788116
E02001715,7.181996086105675,33.274006271717944
E02001718,6.117108276087667,33.5195530726257
E02001719,4.927087936367654,31.720680811377942
E02001720,12.982548915917505,55.2224676554118
E02001721,5.15115354017502,35.64116880699795
E02001722,6.68417283361184,35.14397215483599
E02001723,6.691335183472094,31.059972105997215
E02001724,10.124209046168268,47.3590372186316
E02001725,8.520099608680184,29.86701547852627
E02001726,7.3827980804725,33.06233062330624
E02001727,6.257492208103573,35.379515317786925
E02001728,5.928509154315606,33.06878306878307
E02001729,15.106215578284814,38.1250508171396
E02001732,6.937984496124031,33.23363828289937
E02001734,8.711217183770884,35.899632802937575
E02001735,9.832317073170731,37.2697070371489
E02001737,12.217573221757322,39.14659770486504
E02001738,2.498048399687744,40.99610642439974
E02001739,5.767599660729432,35.84308327598073
E02001740,3.9800995024875623,30.935860551700795
E02001741,3.6265223274695537,37.013071049566456
E02001742,2.999638597759306,36.018711018711016
E02001743,4.258594150846588,30.39345128069712
E02001744,3.920235667346476,26.676456191874692
E02001745,4.712041884816754,29.220197191514792
E02001746,4.9373433583959905,32.730604764813684
E02001747,4.137199434229137,39.17228103946102
E02001748,4.860347481856169,26.495035788501504
E02001749,4.529392868615483,34.243994347621296
E02001750,3.9121275955461927,33.79472831689
E02001751,4.773129051266942,30.787696924231057
E02001752,7.547169811320755,33.29692619753472
E02001753,4.652708541043536,36.29124004550626
E02001754,3.9640239840106597,32.952776336274006
E02001755,4.019323671497585,29.069767441860467
E02001756,5.771248688352571,30.149349951649295
E02001757,4.700394689630427,37.00787401574803
E02001758,5.480943738656988,32.25633702249196
E02001759,6.64828431372549,33.795013850415515
E02001760,9.238814642649622,32.085216268560366
E02001761,5.5808656036446465,35.87370713119216
E02001762,4.723756906077348,28.357766918406636
E02001763,8.521057786483839,34.56616729088639
E02001764,10.128388017118402,36.220576567045754
E02001765,7.8018223234624156,33.23302368180034
E02001766,8.348993288590604,29.528985507246375
E02001767,7.0581257413997625,34.766137257759
E02001768,9.175780208055482,36.07673267326732
E02001769,12.739049969154841,40.024265300620115
E02001770,6.41399416909621,35.36032252645725
E02001771,7.566302652106084,39.59612277867528
E02001772,8.72711792252022,37.27128082736675
E02001773,5.510809665112336,40.583301563095695
E02001774,8.208636169303121,38.08522835849417
E02001775,8.986371379897786,37.074517019319224
E02001776,7.2718957237594335,32.12904651419733
E02001777,5.514805759304537,29.05375388716126
E02001778,9.996242014280346,36.87678062678062
E02001779,11.900610287707062,39.33109118086697
E02001780,8.311195445920303,37.33862959285005
E02001781,8.577494692144374,35.064935064935064
E02001782,5.467595524593625,33.00951820233539
E02001783,12.442547603414313,33.00472091085809
E02001784,8.237288135593221,36.62100456621005
E02001785,6.220379146919431,39.235836627140976
E02001786,7.285429141716566,36.86120350771092
E02001787,7.480150438779774,37.334328915437744
E02001788,6.835722160970231,35.61169752552345
E02001789,3.7572254335260116,36.545768566493955
E02001790,5.1337671728127265,35.82216188698456
E02001791,3.1578947368421053,33.729216152019006
E02001792,3.601366035392735,40.395604395604394
E02001793,8.28943720543388,35.468277945619334
E02001794,8.047566371681416,38.8417599819025
E02001795,9.235163440177722,39.34020618556701
E02001796,7.523204689789936,39.084753677328976
E02001797,5.595854922279793,35.57446808510638
E02001798,6.331763474620618,34.802191113816185
E02001799,10.272952853598015,36.22956075665277
E02001800,5.790297339593114,35.026897788404064
E02001801,12.815818381545222,35.10875149854427
E02001802,9.235163440177722,34.40348251938512
E02001803,15.075757575757576,41.058052434456926
E02001804,7.509741409847679,36.80823680823681
E02001805,4.917387883556255,39.63636363636363
E02001806,13.470319634703195,42.246897452645335
E02001807,5.514442587729769,30.308634839902904
E02001808,7.2102680256700635,32.94559770937724
E02001809,5.380397532556545,38.45561035758323
E02001810,6.164212627901173,34.86082411571655
E02001811,8.80281690140845,38.56584693173983
E02001812,4.088810727632447,40.2225117770873
E02001813,9.174311926605505,35.71133594879207
E02001814,7.893817673768774,35.89826664506723
E02001815,4.331574318381707,37.90742822110963
E02001816,6.775621382362955,40.64155385520895
E02001817,6.432556613062028,36.14763897190675
E02001818,6.1233480176211454,32.17144060657119
E02001819,3.6174126302881664,39.22395000726638
E02001820,6.150293870696894,31.37133415943825
E02001821,4.432624113475177,34.38057836486969
E02001822,4.629388816644994,33.83792248466658
E02001823,4.978519080111195,31.335488684406865
E02001824,7.083667468591286,38.205668774888736
E02001825,5.696934644303065,40.091984231274644
E02001826,6.804187192118226,34.72241075064477
E02001827,4.902619207521827,34.23702556158017
E02001828,4.8174286590978825,36.40436852422291
E02001829,3.6674816625916873,28.805237315875615
E02001830,3.2411408815903195,36.07640681466185
E02001831,6.534536891679749,30.300477393990455
E02001832,4.405506883604506,32.62706520368268
E02001833,5.145339124624123,30.644889712072736
E02001834,8.080808080808081,29.078710522009494
E02001835,4.2298122596697585,30.023612750885476
E02001836,4.390133514369767,33.42119714442614
E02001837,11.81379007465964,32.346049301715254
E02001838,3.2838154808444098,33.05163079360887
E02001839,6.600448574174944,32.00248562995184
E02001840,11.291963377416073,34.7667638483965
E02001841,3.5247093023255816,37.967466040583595
E02001842,6.575,30.038399603616995
E02001843,7.178371659415786,31.363978899773926
E02001844,5.248849853617734,34.94236311239193
E02001845,6.369982547993019,26.376594148537137
E02001846,9.84,31.48602256007847
E02001847,5.012996658002228,33.60728961943899
E02001848,12.095175148711169,32.076502732240435
E02001849,9.570957095709572,29.029689455124558
E02001850,9.017018034036068,31.311018131101815
E02001851,6.603555760794273,32.02995924661307
E02001852,10.967741935483872,33.24324324324324
E02001855,11.066540821142048,35.198229019923524
E02001856,11.678832116788321,30.72214152313758
E02001857,12.253968253968255,34.88523170203551
E02001858,13.079470198675496,34.463153291056194
E02001859,14.139344262295081,36.19230769230769
E02001860,13.88972582103043,35.655253837072024
E02001861,15.492622560685387,36.53726015171798
E02001862,15.21004345726702,34.10264196781051
E02001863,18.923436977599465,37.85391387104449
E02001865,17.692835889219502,37.07244343097702
E02001866,20.56657223796034,38.402116402116405
E02001867,17.33510109380179,36.950755391535
E02001868,10.357052418333755,33.08546399103596
E02001869,19.66935142009326,32.6912100456621
E02001870,12.965313028764806,34.22612175786962
E02001871,10.900745840504875,34.783650964880735
E02001872,9.591584158415841,32.40366478038265
E02001873,16.572589749379095,35.051818022132444
E02001874,16.31162507608034,37.59670451120265
E02001875,16.455354734286484,30.908279401919213
E02001876,29.749830966869506,48.40233743627999
E02001877,17.03239289446186,39.64349088562671
E02001878,16.661698956780924,36.29870811889507
E02001879,15.725071595938559,38.271974458744886
E02001880,12.534678436317781,31.094948689847563
E02001881,14.53257790368272,36.212972664063244
E02001882,10.298719772403983,35.45780969479353
E02001883,12.270450751252087,32.83634656022541
E02001884,15.603053435114504,35.692549327574355
E02001886,10.319917440660474,32.58824719328411
E02001888,11.42361111111111,33.918373032455776
E02001889,14.668409016661222,37.67539498397967
E02001890,10.884222693122712,33.19967923015237
E02001892,12.686020980727006,33.48572414387993
E02001893,9.050249934227834,34.88662131519275
E02001895,10.352941176470589,34.468512728896826
E02001896,14.722222222222223,39.06280763929907
E02001897,18.482207697893973,40.690934384419194
E02001898,6.1609907120743035,32.001220256253816
E02001899,4.729400292540224,33.35287221570926
E02001900,15.22038567493113,37.08066199493067
E02001901,4.470842332613391,26.69122160834868
E02001902,7.535575679172057,28.731224033237456
E02001903,18.140417457305503,39.707884639188016
E02001904,13.056187073725237,32.86305979808439
E02001905,13.496448303078138,52.43380062305296
E02001906,7.777071413435049,30.807816908767897
E02001907,7.530747398297068,30.40514592933948
E02001908,14.252258280361325,39.51513797341079
E02001909,14.794419970631425,39.69364371004704
E02001910,15.935613682092557,40.7192254495159
E02001911,13.233127026230473,34.22980086976425
E02001913,12.241112828438949,40.88405212951767
E02001914,9.351821992905514,35.10909606120714
E02001915,8.811115019345761,32.14853224052856
E02001916,12.200655407108647,33.3602748029905
E02001918,8.814729574223247,33.60693641618497
E02001919,8.72941907424666,36.021892553651156
E02001920,10.865504358655045,35.550039195192056
E02001921,8.64127345082433,32.385629361592144
E02001922,25.251371115173676,67.89690979607155
E02001923,9.817351598173515,37.205538572199245
E02001924,8.088467614533965,32.165560107359795
E02001925,7.630789736754415,37.00623700623701
E02001926,8.950040074806305,35.81555754247031
E02001927,11.830488522660389,31.564537157757496
E02001928,10.654079568442347,35.42706193131788
E02001929,10.793001590547604,29.665936994384694
E02001930,6.423611111111111,28.56030118135791
E02001931,7.11340206185567,34.36154114771272
E02001932,11.16382036685642,32.38621061136547
E02001933,7.942531851450258,30.787156913516313
E02001934,6.7604772101560116,31.966983771684387
E02001935,7.628294036061026,33.927466270578044
E02001936,5.953991880920163,33.87096774193548
E02001937,9.581181870338497,34.188238100918525
E02001938,5.972190563027126,26.22617534942821
E02001939,8.72613946240748,41.77777777777778
E02001941,10.834879406307978,33.45038167938931
E02001942,7.351154313487242,31.77060297803332
E02001943,6.9964204360559705,31.7325509573811
E02001944,6.010518407212622,30.813088745661876
E02001945,10.55348437051907,30.65619457816063
E02001946,5.771305285868392,33.09162821357943
E02001947,14.69961653174265,36.98959167333867
E02001948,5.972972972972973,30.04081632653061
E02001949,7.906345436036648,29.032781564427136
E02001950,5.789967182372246,31.508927529466686
E02001951,11.301636788776305,34.70101781170484
E02001952,11.867088607594937,34.6478256106912
E02001953,6.93815987933635,34.75326866301139
E02001954,11.159517426273458,35.71616987602216
E02001955,7.639419404125286,29.66897233201581
E02001956,6.7324434126523505,28.59228971962617
E02001957,5.503423788993152,30.384566569361592
E02001958,6.503667481662593,28.955519762111265
E02001959,7.0246734397677795,29.115567739142982
E02001961,9.268565047459521,31.48055207026349
E02001962,8.30912260313771,27.204658901830282
E02001963,5.2734375,32.17136341423685
E02001964,8.663575042158516,27.952398255813954
E02001965,4.829123328380387,31.014851485148515
E02001966,10.094431781178768,31.887408213217295
E02001967,4.300118623962041,34.30090530248599
E02001968,7.309486780715396,27.019218691119207
E02001969,6.398479569211276,31.862455726092087
E02001970,6.1136932427601005,32.95711060948081
E02001971,4.725897920604915,27.833412811953583
E02001972,12.39951768488746,30.11431496331684
E02001973,9.240445089501694,29.27943760984183
E02001974,4.802540186544949,28.08537616229924
E02001975,5.322819122720552,25.38310412573674
E02001976,5.905511811023622,32.05760768102414
E02001977,12.510356255178129,33.35662939297125
E02001978,6.06237248615564,27.830812160375974
E02001979,4.3115438108484,31.34141990724224
E02001980,3.7536443148688043,37.67265193370166
E02001981,20.059601415533617,37.58464171441327
E02001982,4.247104247104247,28.726061615320564
E02001983,6.05830164765526,30.28391167192429
E02001984,6.817346563763323,27.18066303620904
E02001985,20.067944673622907,44.3302315516122
E02001986,8.460101414464907,32.76963547538519
E02001987,7.437479701201689,36.00676818950931
E02001988,23.62613587191692,51.304815711595374
E02001989,6.29746835443038,29.845762442359675
E02001990,4.325699745547073,30.760017421602786
E02001991,4.495747266099635,37.28913530730211
E02001992,8.043168397475057,29.707927677329625
E02001993,10.093896713615024,39.650567549521476
E02001994,6.172527194535796,31.352845119959806
E02001995,8.090291650019976,27.616926503340757
E02001996,10.293681400177988,30.862270776433864
E02001997,4.962659600096362,33.650569850781345
E02001998,3.9972668261018107,32.61553751863509
E02001999,11.354581673306772,57.41900054914883
E02002000,8.341708542713567,33.08763308763309
E02002001,5.357142857142857,31.926121372031663
E02002002,4.269081500646831,41.37331594958714
E02002003,5.636070853462158,34.23123822192661
E02002004,7.341772151898734,32.76135163674763
E02002005,9.352857817666509,30.777789015879435
E02002006,6.844473007712082,32.08770846201359
E02002007,4.4938614778781565,35.378821444395214
E02002008,4.475005457323729,26.384125428711414
